gene_id,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq
ENSG00000182378.13_PAR_Y,554.654,295.247,458.192,282.338,648.03,447.437,366.086,357.781,541.44,366.215,400.846,266.085,430.667
ENSG00000124333.15,852.005,599.9830000000002,944.027,323.502,484.0,473.506,422.507,341.005,513.502,947.507,671.5060000000002,631.511,566.447
ENSG00000185973.10,557.075,814.966,889.5,600.685,618.544,768.056,636.632,649.366,714.783,839.579,736.0089999999999,700.0930000000002,760.987
ENSG00000224533.4,81.9097,115.408,83.9708,154.506,97.1756,105.071,109.631,109.304,128.466,92.3622,116.138,79.1024,108.823
ENSG00000277745.1,8.0,5.0,9.0,10.7969,11.0,8.0,6.0,7.0,18.0,5.0,3.48306,0.0,7.0
ENSG00000277150.1,0.0,70.8298,109.152,127.061,0.0,100.011,18.4372,0.0,23.7781,68.2167,0.0,177.52599999999995,1.71997
ENSG00000230578.3,1.92512,10.0338,4.5,6.31562,7.456460000000001,3.94412,5.36816,5.63471,5.21746,2.42032,5.991630000000002,6.90658,5.01316
ENSG00000224216.1,20.0903,33.5925,33.0291,47.4935,34.8245,21.9291,33.3694,30.6957,46.5344,37.6378,31.8612,19.8977,32.1773
ENSG00000155959.10,2306.0,1661.0,2449.0,666.0,1369.0,1503.0,1287.0,881.0,1166.0,2852.0,1943.0,1871.0,1694.0
ENSG00000185515.14,906.112,1081.54,943.29,775.176,822.052,1031.41,1039.05,911.015,1039.46,1031.65,1102.64,848.507,1117.31
ENSG00000214827.9,59.0641,107.012,72.1073,57.6567,81.7563,83.8236,80.3002,87.6494,98.269,83.6695,83.1353,124.599,96.6584
ENSG00000182712.15,101.936,113.988,102.893,69.3432,78.2437,92.1765,76.6998,90.3506,114.731,123.331,89.8648,109.401,99.3416
ENSG00000165775.17,1615.04,1378.95,1748.66,806.568,1263.74,1629.32,1299.64,1306.02,1266.32,2099.75,1632.49,1974.79,1922.47
ENSG00000160219.11,98.6963,109.458,133.683,171.898,104.821,111.744,117.389,170.185,253.402,128.862,154.612,180.935,110.998
ENSG00000275882.1,0.0,34.9668,0.0,62.2368,34.4618,0.0,0.0,20.8894,27.5007,0.0,0.0,0.0,0.035762800000000004
ENSG00000272681.2,4.33721,25.355,13.7879,33.5786,19.0651,17.0984,24.4515,20.2524,12.5045,10.9011,22.9899,6.13692,21.5098
ENSG00000273041.1,2.0,7.0,1.0,14.5,10.0,7.5,8.5,10.5,13.0,6.0,10.5,3.0,10.5
ENSG00000160211.15,341.0,637.0,423.0,567.0,421.959,377.0,336.0,352.0,509.0,454.0,407.0,382.0,402.0
ENSG00000261773.1,3.0,4.0,5.0,4.0,8.0,8.0,5.0,4.0,4.0,8.0,6.0,10.0,16.0
ENSG00000264484.2,2.0585400000000003,22.4504,3.62134,13.5929,4.32121,9.36058,9.83008,2.58651,7.9767199999999985,4.34252,11.0074,5.1035900000000005,14.5421
ENSG00000126903.15,116.0,121.0,128.0,123.0,90.0,95.0,78.0,81.9999,82.0,83.9999,101.0,178.0,68.0001
ENSG00000196976.7,411.0,223.0,293.0,201.0,217.0,252.0,230.0,152.0,207.0,414.0,235.0,277.0,299.0
ENSG00000071859.14,682.0,615.0,730.0,608.0,713.0,442.0,503.0,611.0,627.0,703.9989999999998,719.0,620.0,708.0
ENSG00000203879.11,12773.0,14375.0,12226.0,10282.0,10308.0,8840.0,10157.0,6000.0,9029.0,13682.0,12288.0,9088.0,13412.0
ENSG00000071553.16,3409.9,3833.63,3195.86,2956.12,2442.69,2324.28,2963.17,1577.39,2175.34,4092.3,3145.21,2394.66,3077.89
ENSG00000013563.13,393.94,442.767,212.9,282.053,361.164,373.262,181.971,313.6690000000001,563.683,361.916,322.62,490.852,294.735
ENSG00000207165.1,44.6769,7.2161399999999984,15.7802,9.07001,32.9431,63.49,41.4034,18.4229,34.2061,75.7523,19.1891,64.6307,36.1263
ENSG00000280195.1,53.1926,55.0748,68.7428,53.6164,48.1486,59.8764,58.5226,40.2403,39.034,58.7012,51.8547,77.3605,55.843
ENSG00000169057.20,2672.55,6026.5,3328.36,6257.92,4676.99,4076.55,4688.88,3940.07,4958.77,3561.96,4394.72,3165.98,6503.03
ENSG00000184216.12,915.44,778.7260000000001,841.4010000000002,909.647,999.434,612.9209999999998,426.596,809.554,961.925,829.187,700.7769999999998,783.457,1064.17
ENSG00000177854.7,57.0,57.0,82.0,54.0,51.0,50.0,51.0,51.0,60.0,72.0,55.0,64.0,72.0
ENSG00000089820.15,118.811,123.22,116.458,276.276,144.0,120.0,57.1013,152.29399999999995,395.562,96.0,123.0,132.974,106.59
ENSG00000180879.13,867.5269999999998,737.845,838.7260000000001,417.756,574.779,755.435,520.865,554.415,670.9119999999998,934.084,754.3510000000001,1082.71,645.013
ENSG00000067829.18,957.0,924.0,863.0,712.313,723.0,992.0,657.961,670.0,1164.0,1080.0,959.0,1116.0,838.0
ENSG00000198753.11,697.788,2828.88,740.41,2539.09,923.08,946.954,587.513,569.5740000000002,2299.85,726.5219999999998,622.95,941.212,497.97
ENSG00000260081.1,39.0,128.0,77.0,99.0,55.0,90.0,57.0,54.0,134.0,79.0,80.0,101.0,77.0
ENSG00000262919.7,372.0,406.0,292.0,382.999,270.0,218.954,200.0,160.0,315.0,393.999,326.0,299.921,272.0
ENSG00000063587.13,639.0,1419.0,951.0,892.0,933.0,942.0,781.0,730.0,1097.0,1004.0,1022.06,1097.0,1109.0
ENSG00000235961.5,518.658,750.7260000000001,426.612,832.096,502.523,223.864,503.34,201.0,279.5,719.293,636.784,311.0,705.0
ENSG00000183837.9,1540.0,2448.86,1512.0,1480.0,2551.0,673.0,1162.0,475.0,920.0,2160.0,2107.0,567.0,1744.0
ENSG00000198883.11,431.0,262.0,327.0,459.0,308.0,481.0,432.999,100.0,177.0,351.0,590.0,365.0,318.001
ENSG00000147383.10,508.0,450.0,465.0,347.0,331.0,261.0,294.0,233.0,296.0,474.0,375.0,431.0,316.0
ENSG00000198930.12,9.0,4.0,9.0,4.0,11.0,9.0,5.0,2.0,11.0,8.0,8.0,10.8555,2.0
ENSG00000268089.2,120.0,88.0,65.0,243.0,69.0,269.0,119.0,52.0,379.0,133.0,140.0,197.0,196.0
ENSG00000011677.12,1411.67,1541.76,1354.31,1285.55,1206.77,440.85,1742.93,246.27,526.499,1485.9,1705.13,361.312,1701.74
ENSG00000147378.11,4.0,4.0,1.0,15.0,2.0,0.0,8.0,0.0,0.0,12.0,11.0,1.0,11.0
ENSG00000130032.15,732.7289999999998,1210.51,826.674,1204.45,1000.1,530.091,1235.6,777.654,845.55,777.847,1148.87,675.3919999999998,1286.2
ENSG00000160131.13,3122.27,2985.27,3271.6,1438.55,2733.9,2638.91,2215.88,1417.8,2179.78,3836.3,3205.01,2419.99,3013.01
ENSG00000228728.1,14.0,54.0,43.0,41.0,19.0,23.0,20.0,23.0,40.0,27.0,36.0,8.001439999999999,23.0082
ENSG00000063601.16,1350.0,1782.0,1418.0,1365.0,1551.0,1444.0,1377.0,1221.0,1746.0,1563.0,1765.0,1365.0,1742.0
ENSG00000156009.9,4.0,12.0,6.0,24.0,9.0,9.0,16.0,15.0,11.0,6.0,10.0,2.0,11.0
ENSG00000171116.7,81.0,176.0,68.8117,290.0,60.165,99.2456,214.0,205.0,139.78,29.0642,128.0,67.0,240.0
ENSG00000269556.7,502.763,740.0369999999998,580.27,808.092,614.055,642.7080000000002,775.4689999999998,613.932,681.678,627.651,642.525,415.017,803.171
ENSG00000176289.4,3.94466,9.37789,0.0,8.03806,2.91724,2.73557,8.014569999999999,13.1948,20.5336,2.8154,11.4072,1.35278,8.098189999999999
ENSG00000223516.1,5.0,6.0,18.0,12.0,2.0,6.0,8.0,0.0,10.0,7.0,12.0,1.0,16.0
ENSG00000236337.1,32.4911,27.0486,29.4375,25.0362,39.2282,36.3619,33.2867,42.298,49.0118,20.8754,48.4969,18.16,36.4456
ENSG00000268066.5,48.0,83.0001,53.0,113.0,104.0,78.0,54.0,67.0,91.9999,59.0,86.0,75.0001,72.0
ENSG00000225660.1,1.11844,24.5555,16.3029,15.1387,3.14377,27.2174,13.2448,15.937,39.3598,27.0732,12.3045,42.0561,8.23667
ENSG00000261212.1,3.0,17.0,11.0,19.0,9.0,2.0,13.0,5.0,12.0,17.0,11.0,2.0,7.0
ENSG00000281508.1,1267.59,29852.7,5753.6,22491.4,9544.23,13727.8,9896.44,29107.5,45550.8,6815.74,5812.47,5859.23,11231.0
ENSG00000184258.6,332.411,3956.26,858.3969999999998,2768.6,912.773,1717.18,1089.56,2234.54,5569.17,1157.26,818.5269999999998,682.7689999999999,1275.97
ENSG00000203930.10,578.975,1249.61,842.2489999999998,1508.8,1310.22,759.7230000000002,1559.72,1284.6,1107.97,812.43,1370.51,601.873,2107.91
ENSG00000134595.8,3.0,8.0,18.0,2.0,5.0,7.0,1.0,0.0,9.0,4.0,4.0,17.0,4.0
ENSG00000230707.1,59.0,49.0,50.0,25.0,38.0,49.0,44.0,41.0,45.0,50.0,61.0,50.0,34.0
ENSG00000101974.14,192.0,326.0,449.0,420.0,292.0,1499.0,270.0,899.0010000000002,1238.0,348.0,347.999,989.0,418.0
ENSG00000283147.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5269,0.0,0.0,0.0,0.0
ENSG00000165370.1,0.0,0.0,5.0,5.0,1.0,702.0,4.0,714.0,463.0,1.0,4.0,544.0,7.0
ENSG00000234062.7,100.045,180.678,104.89,290.754,158.19,257.119,179.83,233.96400000000003,259.973,77.9423,162.914,173.53599999999997,201.551
ENSG00000232611.1,223.468,430.556,285.329,455.269,292.592,335.602,373.077,360.79,452.105,272.062,408.73800000000006,266.334,384.672
ENSG00000102245.7,8.21946,17.9017,7.28105,20.9611,14.5173,9.71883,18.1193,16.7025,15.9366,7.2042600000000006,15.088,16.0938,42.639
ENSG00000102239.4,5.0,5.0,3.0,5.0,8.0,17.0,6.0,19.0,12.0,4.0,9.0,64.0,2.0
ENSG00000156920.10,21.6297,17.8885,23.7419,15.6569,9.46147,21.156,33.7232,15.7353,15.5066,12.9822,30.145,21.4009,25.5764
ENSG00000129680.15,122.216,120.908,135.724,157.089,121.755,185.694,129.27,178.575,228.571,139.918,169.513,230.669,130.817
ENSG00000230162.1,5.0,16.0,14.0,37.0,10.0,10.0,30.0,43.0,13.0,14.0,11.0,20.0,53.0
ENSG00000278289.4,0.0,0.0,0.0,0.0,0.0,4.4609,0.0,31.3456,24.3458,12.3928,0.0,87.0907,0.0
ENSG00000268940.5,0.0,3.73866,7.31312,0.0,0.0,9.71039,0.0,0.0,8.33345,0.0,9.39226,32.4282,4.51421
ENSG00000225769.1,0.0,3.00516,1.00635,4.00962,8.01045,0.0,8.06612,10.0843,5.0143900000000015,13.0321,4.01616,10.0,8.01409
ENSG00000173275.12,562.0,627.0,576.0,303.0,572.0,596.0,222.0,211.0,728.0,686.0,637.0,506.0,270.0
ENSG00000186376.14,558.915,917.953,782.052,803.7,635.0,612.0,604.0,454.065,730.19,705.0,820.306,541.0,788.2130000000002
ENSG00000236491.1,7.0,13.0,11.0,3.24888,15.0,5.0,2.0,6.0,15.0,12.0,9.0,9.0,2.0
ENSG00000196972.8,1019.47,1371.0,921.0,743.541,1183.53,564.0,510.0,249.0,590.0,1077.53,1037.0,502.453,740.0
ENSG00000203950.6,171.0,211.0,177.0,247.0,211.0,223.0,251.0,289.0,281.0,216.0,195.0,235.0,224.0
ENSG00000134590.13,2809.0,2395.0,2469.0,1726.0,2169.97,1855.0,1947.0,1500.0,1741.0,2854.0,2491.0,2126.0,2148.0
ENSG00000212747.4,91.0,178.0,125.0,173.0,126.028,270.0,104.0,182.0,235.0,162.0,152.0,219.0,140.0
ENSG00000184785.5,68.0,42.0,58.0,40.0,54.0,91.0,39.0,63.0,116.0,107.0,99.0,104.0,45.0
ENSG00000101928.12,310.296,259.0,277.105,179.71200000000005,292.0,262.163,246.667,151.0,226.0,419.0,363.0,275.496,388.001
ENSG00000235813.1,30.8626,38.8254,45.0499,45.5314,29.7377,33.6034,52.4841,34.2638,29.8265,19.603,34.4347,27.3311,33.4192
ENSG00000227060.6,8.0,8.0,12.0,12.0,11.0,1.0,16.0,7.0,2.0,8.0,15.0,5.0,8.0
ENSG00000223749.8,21.0,10.0,22.0,30.0,22.0,16.0,25.0,22.0,12.0,13.0,13.0,17.0,34.0
ENSG00000226107.1,7.0,31.0,16.0,62.0,27.0,14.0,61.0,46.0,33.0,27.0,30.0,13.0,72.0
ENSG00000203952.9,90.9587,162.371,171.66400000000004,183.088,113.637,116.733,159.034,177.333,181.621,113.545,157.678,118.15,187.397
ENSG00000076716.8,312.0,312.0,327.0,327.0,308.0,284.0,389.0,289.0,315.0,390.0,475.0,380.0,452.0
ENSG00000134588.12,9.89265,17.9606,13.2844,13.6308,16.9224,16.604,16.9097,27.5466,24.0286,16.6845,25.5671,11.2385,13.0517
ENSG00000171004.17,640.0,608.0,617.0,261.0,499.0,1409.0,547.0,1047.0,1350.0,738.0,624.0,2082.0,665.0
ENSG00000147256.10,88.0,25.0,58.0001,20.0,51.0,95.0,20.0,15.0,32.0,79.0,29.0,80.0,50.0
ENSG00000165675.16,310.1020000000001,533.401,400.895,427.179,287.1620000000001,552.4069999999998,259.358,415.66,713.045,485.302,350.677,495.175,363.402
ENSG00000134597.14,517.0,597.0,561.0,437.0,527.0,416.0,428.0,346.0,516.0,611.998,547.0,518.0,525.0
ENSG00000102078.15,1020.19,677.055,905.547,334.0019999999999,541.054,876.678,691.664,511.172,655.707,1053.2,785.2439999999998,961.177,689.215
ENSG00000156709.13,708.168,698.48,638.747,475.98,514.434,595.425,517.994,382.061,663.6339999999999,753.801,710.6110000000001,612.248,755.6030000000002
ENSG00000102034.16,15.0,31.0,26.0,86.0,36.0,30.0,26.0,44.0,90.0,30.0,39.0,94.0,34.0
ENSG00000156697.12,495.432,569.809,510.345,412.926,483.875,436.298,457.692,363.236,491.154,587.08,537.94,544.095,511.483
ENSG00000235189.1,16.4682,26.0,36.0,12.0,26.0,31.0,14.0,21.0,37.0,15.0,19.2303,82.0,20.0
ENSG00000171388.11,293.0,314.0,402.0,363.0,239.0,260.0,80.0,184.0,410.0,374.0,363.0,441.0,303.0
ENSG00000234592.1,8.0,9.0,3.0,28.0,21.0,21.0,17.0,39.0,36.0,5.0,22.0,10.0,20.0
ENSG00000218728.3,3.0,10.0,4.0,11.0,6.0,20.0,4.0,14.0,14.0,3.0,10.0,4.0,13.0
ENSG00000260683.1,61.2246,159.566,134.128,143.372,133.304,92.2336,154.436,100.729,98.329,89.5713,164.134,72.4919,143.977
ENSG00000198354.6,93.0,86.0,87.0,72.0,62.0,86.0,122.0,73.0,91.0,126.0,107.0,101.0,139.0
ENSG00000282815.1,5.07711,9.13363,9.06234,1.0097200000000002,5.03864,12.0872,5.04111,3.0267,9.0289,1.01892,1.0066700000000002,10.0553,3.03802
ENSG00000101972.18,2775.61,4162.63,4424.13,3612.57,2839.27,3557.55,3463.86,3612.93,4137.0,4373.48,3878.03,3878.24,4609.92
ENSG00000237025.1,13.0,40.0,26.0,46.0,20.0,17.0,16.0,23.0,45.0,15.0,26.0,19.0,24.0
ENSG00000101966.12,3874.43,3831.4,3801.99,2711.48,3700.81,3628.85,3880.4,2848.54,3371.04,4769.82,4015.86,3327.17,4561.02
ENSG00000260585.1,78.0,172.0,141.0,118.0,141.0,107.0,133.0,82.0,88.0,184.0,265.0,48.0,120.0
ENSG00000234176.1,17.0026,27.0026,24.7907,46.002,20.001,14.0006,27.0007,16.0019,22.0013,20.001,51.0017,15.0005,31.0
ENSG00000182890.4,144.39600000000004,181.274,155.72299999999996,199.708,127.263,135.851,140.52700000000002,139.08,206.576,146.28799999999995,253.06,120.683,194.747
ENSG00000158290.16,2878.0,3547.0,3421.0,2888.0,2871.0,3591.0,3065.0,4006.0,3531.0,4125.0,3559.0,4052.0,4179.0
ENSG00000237757.2,22.0,69.0,26.0,104.0,58.0,39.0,59.0,45.0,67.0,28.0,77.0,37.0,70.0
ENSG00000131721.5,24.2201,64.9542,41.2811,104.107,41.6227,60.3289,83.8211,37.579,89.9733,32.0381,98.6026,14.8378,27.5307
ENSG00000233382.6,107.817,210.808,154.425,252.091,189.82,168.65900000000005,220.705,165.15599999999995,203.722,143.58700000000005,213.465,116.294,176.06599999999997
ENSG00000203989.4,21.9535,30.9982,25.9727,14.9322,59.3773,10.476,31.428,21.6266,25.3923,11.0214,23.7294,16.9888,46.1119
ENSG00000101882.9,1093.21,958.487,1042.94,855.304,955.707,929.029,873.5930000000002,849.3789999999998,946.96,1190.25,1178.58,1012.18,1170.23
ENSG00000077721.15,1129.02,1181.57,1394.02,708.306,905.023,1210.02,1124.18,925.126,1063.01,1449.01,1228.04,1550.0,1226.06
ENSG00000018610.13,837.252,649.447,733.176,460.924,508.907,792.47,590.4680000000002,495.653,659.084,1012.6,909.847,902.995,717.317
ENSG00000005022.5,2955.0,1809.99,2527.0,918.938,1772.0,1836.0,1316.99,945.0,1906.95,3381.0,1981.97,2520.0,1834.97
ENSG00000266420.2,7.6603,8.05229,10.5727,18.7902,8.61359,6.2514699999999985,15.1501,27.3763,14.0997,5.18302,21.5343,17.3547,13.0
ENSG00000101856.9,4172.99,3402.0,4242.0,1986.0,2516.0,3335.0,2830.0,1594.0,2605.0,4933.0,3879.0,4271.0,3222.0
ENSG00000250423.2,20.8634,18.0467,28.9339,18.6081,22.3712,20.4517,30.1579,25.2719,29.3451,21.6345,44.2007,24.6005,36.5259
ENSG00000175556.16,131.0,222.0,158.0,381.0,167.0,166.0,386.0,453.0,322.0,205.0,251.0,440.001,407.0
ENSG00000174460.3,1247.0,894.0,916.0,883.0,1106.0,1966.0,937.0,728.0,989.0,1501.0,1149.0,1256.0,1227.0
ENSG00000250995.1,3.0,9.0,11.0,24.0,10.0,4.0,6.0,2.0,8.0,9.0,9.0,9.0,5.0
ENSG00000131725.13,1243.0,1599.0,1493.57,1184.0,1291.0,1858.0,1124.0,1570.0,1851.0,1601.0,1430.0,1884.08,1546.01
ENSG00000003096.13,367.0,270.0,340.0,261.0,201.0,2899.88,283.9290000000001,1720.0,1843.92,386.542,303.0,2892.0,321.0
ENSG00000266828.2,4.02493,5.307,15.5001,7.714339999999999,5.98716,8.6173,10.1717,8.05214,1.16899,13.0,16.9235,5.4487,8.966560000000003
ENSG00000235244.3,437.078,927.91,539.409,920.87,652.504,817.801,733.669,869.561,1120.36,483.522,774.54,609.715,877.424
ENSG00000229335.1,0.0,2.0,0.0,13.0,7.0,7.0,25.0,38.0,7.0,22.0,1.0,3.0,15.0
ENSG00000234785.1,1.0001799999999998,0.0,1.0,1.0,1.0,2.0,29.0,8.0,2.0,32.0,0.0,7.00068,14.0
ENSG00000271826.5,54.1226,156.953,95.1831,93.709,56.2585,69.4497,103.497,93.8054,68.3173,58.112,112.447,91.8776,110.219
ENSG00000235656.1,0.0,2.0,3.0,5.0,3.0,6.0,7.0,10.0,4.0,1.0,3.0,6.0,9.0
ENSG00000175718.9,12.0,19.0,10.0,33.0,15.0,14.0,21.0,37.0,29.0,4.0,17.0,6.0,19.0
ENSG00000123496.7,110.0,45.0,91.9999,25.0,47.0,251.0,88.0,175.0,140.0,76.0,69.0,308.0,56.0
ENSG00000276158.2,1.0,4.0,0.0,0.0,0.0,20.0,3.0,17.0,29.0,1.0,0.0,20.0,0.0
ENSG00000229487.1,18.5458,39.7661,32.7049,23.8333,25.7495,42.5791,53.9725,46.0713,34.2727,23.6384,38.1182,18.8251,55.5356
ENSG00000077279.17,956.686,1145.81,1189.51,701.125,1245.66,1574.5,1008.66,1012.5,1155.81,1065.7,1340.21,949.913,1549.79
ENSG00000224142.1,11.0695,9.82087,16.7091,13.947,7.43295,16.6048,27.3705,14.255999999999998,20.6042,8.55215,21.1292,13.7556,17.9805
ENSG00000265584.1,2.0,5.0,2.0,6.0,1.0,4.0,5.0,8.0,8.0,0.0,1.0,11.0,3.0
ENSG00000157600.11,769.0,688.0,718.0010000000002,1062.0,792.0010000000002,1434.0,617.0,1298.0,1666.0,686.0010000000002,764.0,1382.0,913.0
ENSG00000068366.19,6505.0,4771.04,5917.0,2757.0,3449.0,3141.0,4642.0,1704.0,2786.0,6028.0,5135.0,3515.0,5958.0
ENSG00000176076.7,3.0,20.0,22.0,5.0,9.0,80.0,3.0,8.0,20.0,19.0,6.0,33.0,6.0
ENSG00000237863.2,22.3033,30.0,21.0,45.972,10.0,14.0,33.4517,24.0,26.0,20.0,15.0,15.0,39.0
ENSG00000280322.1,0.0,4.0,7.0,7.0,3.0,12.0,6.0,0.0,13.0,2.0,7.0,6.0,6.0
ENSG00000261409.1,33.6407,65.7042,37.0952,114.628,51.1652,69.1982,111.846,43.5671,55.7326,83.7413,97.078,52.3065,122.791
ENSG00000188153.12,618.0,5392.0,2864.0,2499.0,874.0,1782.0,680.0,1126.0,3016.99,2220.0,1275.0,1386.0,826.0
ENSG00000101844.17,242.0,298.0,321.0,263.0,219.0,353.0,238.0,317.0,363.0,262.0,258.0,342.0,334.0
ENSG00000101843.18,1631.53,1219.1,1786.56,717.712,1101.33,1187.36,1173.24,842.1669999999998,962.0,2083.11,1545.5,1571.62,1378.09
ENSG00000170925.3,7.0,11.0,5.0,9.71397,3.0,18.0,4.0,23.0,27.0,4.0,4.0,3.0,10.0
ENSG00000277883.1,31.0,80.0,42.0,53.0,76.0,172.0,30.0,232.0,279.0,36.0,68.0,133.0,36.0
ENSG00000236064.1,146.858,159.217,162.186,131.966,131.998,169.239,159.32299999999995,204.538,163.811,120.589,165.106,145.009,121.311
ENSG00000157514.16,1466.0,2756.0,1948.0,2606.0,1437.0,1122.0,2551.0,1829.0,1499.0,2594.0,2230.0,2065.0,3141.0
ENSG00000147234.10,245.836,451.714,324.656,628.6030000000002,383.513,246.103,389.591,343.4790000000001,366.732,343.934,354.825,306.1620000000001,552.294
ENSG00000198088.10,7.0,16.1445,16.0855,7.12392,8.0,54.3381,5.0,17.0,15.0,13.1789,19.4564,23.0,9.11134
ENSG00000089682.16,705.5260000000002,814.6519999999998,810.107,740.0139999999999,618.133,704.482,873.7919999999998,722.597,822.327,730.2739999999999,809.845,470.362,1034.11
ENSG00000165376.10,8.0,22.0,21.0,38.0,15.0,25.0,29.0,13.0,30.0,14.0,26.0,37.0,15.0
ENSG00000133138.19,782.868,1122.59,1018.37,1089.23,1141.09,1248.74,1175.23,1051.54,1803.81,1011.03,1229.41,765.705,1189.26
ENSG00000263515.1,7.0,8.0,9.0,10.0,5.0,9.0,6.0,5.0,10.0,6.0,10.0,6.0,5.0
ENSG00000123572.16,21.0,25.129,17.0537,12.0042,28.0,43.0,14.0,16.0198,14.0,16.0,21.0,13.0131,16.0
ENSG00000156504.16,964.999,1514.0,1211.0,1067.0,1350.0,1458.0,1175.0,965.0,1394.0,1552.0,1567.0,1313.0,1718.0
ENSG00000189108.12,220.0,219.0,244.0,154.0,136.0,153.0,181.0,58.0,56.0,271.0,220.0,69.0,204.0
ENSG00000166707.10,241.0,184.0,182.0,225.0,219.0,201.0,254.0,159.0,231.0,173.0,229.0,189.0,295.0
ENSG00000235946.1,8.0,13.0,9.0,18.0,9.0,14.0,14.0,14.0,13.0,7.0,17.0,5.0,19.0
ENSG00000230312.2,7.0,15.0,2.0,4.0,6.0,11.0,2.0,1.0,8.0,5.0,3.0,3.0,3.0
ENSG00000231728.3,28.9833,33.8432,36.0,27.0319,32.9243,38.2144,44.3103,45.3863,58.645,35.4779,37.0341,27.4547,43.9684
ENSG00000123570.3,1256.0,1450.0,1148.0,792.0,1120.0,1591.0,1417.0,1069.0,1263.0,1667.0,1411.0,1266.0,1273.0
ENSG00000179363.6,3.0,5.0,4.0,4.0,3.0,12.0,7.0,21.0,8.0,5.0,10.0,12.0,4.0
ENSG00000188828.11,10.0,31.0,14.0,98.0001,22.0,34.0,45.0,125.0,57.9999,25.0,25.0,61.0,50.0
ENSG00000172465.13,1515.61,775.25,1217.29,616.317,973.179,655.076,883.415,496.22,639.914,1739.99,1202.91,867.732,1206.81
ENSG00000224031.1,6.0,18.0,2.0,26.0,20.0,12.0,30.0,25.0,14.0,8.0,10.0,15.0,26.0
ENSG00000196507.10,1901.18,882.285,1522.79,486.556,1201.32,984.832,1081.58,825.7810000000002,715.467,2354.2,1521.79,1586.65,1305.38
ENSG00000133142.17,4809.56,1836.0,3790.54,951.636,2695.0,2652.0,2072.0,1778.0,1564.0,4981.0,3291.0,3646.44,2581.0
ENSG00000172476.4,195.124,394.814,217.596,378.539,271.473,486.574,284.474,1025.97,778.735,264.611,361.397,355.654,376.942
ENSG00000234405.1,19.4987,27.6575,17.4041,14.2464,17.822,46.6105,15.0,130.184,89.3371,9.2651,26.303,46.3196,18.4677
ENSG00000182916.7,3287.0,1456.0,2900.0,828.0,1867.0,1259.0,1634.0,579.0,855.0,4235.0,2306.0,2354.0,1922.0
ENSG00000102409.9,6829.0,4221.0,5317.0,2207.0,3791.0,4371.01,3252.0,2324.0,3287.0,7172.44,5282.0,5366.0,3843.0
ENSG00000147206.16,4.01849,14.0,3.0,13.0,4.0,4.0,8.0,6.2915800000000015,18.6702,2.22669,8.0,4.0,7.0
ENSG00000229794.2,9.0,37.0,25.0,24.0,19.0,18.0,19.0,23.0,27.0,16.0,21.0,13.0,19.0
ENSG00000234886.1,11.0,36.0,14.0,35.0,18.0,18.0,20.0,19.0,44.0,30.0,29.0,18.0,33.0
ENSG00000226056.1,12.0,39.0,7.0,25.0,15.0,20.0,22.0,20.0,22.0,6.0,24.0,19.0,19.0
ENSG00000228316.1,3.0,12.0,6.0,7.0,9.0,5.0,7.0,8.0,8.0,9.0,6.0,6.0,11.0
ENSG00000237628.2,3.0,22.0,11.0,8.0,14.0,10.0,15.0,8.0,13.0,8.0,21.0,3.0,10.0
ENSG00000237300.2,4.0,13.0,7.0,10.0,12.0,8.0,12.0,8.0,10.0,2.0,8.0,7.0,8.0
ENSG00000230320.1,9.0,20.0,12.0,43.0,13.0,17.0,35.0,24.0,14.0,16.0,24.0,13.0,34.0
ENSG00000158164.6,9.27454,31.0,22.1588,23.4007,4.04606,14.5847,26.1749,27.8164,32.4567,14.111,17.1286,15.0,35.0969
ENSG00000184515.10,3983.0,1256.0,2235.0,376.0,1461.0,1235.0,941.999,309.0,866.0,3454.0,2221.0,1496.0,1137.0
ENSG00000235196.3,5.0,13.0,7.0,14.0,17.2052,10.1849,7.0,4.0,17.3916,9.0,13.0,5.0,6.0
ENSG00000184867.13,1991.0,1712.0,1714.0,1505.0,1235.0,1716.0,1826.0,1659.0,1361.0,1981.0,1691.0,1394.0,2168.0
ENSG00000261101.2,118.0,140.0,168.0,70.0,147.0,137.0,108.0,66.0,128.0,194.0,160.0,138.0,166.0
ENSG00000237682.2,2.02056,16.23,9.03815,19.1801,13.1072,13.1031,13.1338,15.3955,18.4181,12.0748,5.06456,7.10428,10.0306
ENSG00000126945.8,6421.19,3878.61,5737.37,2106.21,3672.17,3673.88,3524.86,2236.07,2786.0,7417.48,5497.0,5284.91,4587.83
ENSG00000010671.15,63.0,41.0,92.0,92.0,71.0,73.0,93.0,112.0,185.0,100.0,83.0,138.001,98.0
ENSG00000270813.2,5.0,1.0,0.0,10.3547,12.5917,4.0,1.0,4.0,3.0,1.0,4.0,4.0,9.0
