gene_id,Gene name,HGNC symbol,counts__beta,counts__p,counts__padj
ENSG00000140379,BCL2A1,BCL2A1,-0.025613704572767085,0.0021433315249987928,0.01539151559474085
ENSG00000107438,PDLIM1,PDLIM1,-0.002834203392905613,0.0021512471346136768,0.015444107455953825
ENSG00000118898,PPL,PPL,0.0021777094310084077,0.002152129615146769,0.015446192442796169
ENSG00000197965,MPZL1,MPZL1,-0.003105350572899634,0.002152800084573636,0.015446755062277662
ENSG00000071564,TCF3,TCF3,-0.004155046846265278,0.0021581896561910785,0.015481168529108894
ENSG00000148426,PROSER2,PROSER2,-0.0441793851979075,0.0021601100067393238,0.015484659282667394
ENSG00000204287,HLA-DRA,HLA-DRA,-0.000892479776263233,0.0021610504215643367,0.015484659282667394
ENSG00000274712,RP11-147L13.15,,-0.006485861908176326,0.002159310310110296,0.015484659282667394
ENSG00000254682,RP11-660L16.2,,-0.009244941240151608,0.0021606622951262366,0.015484659282667394
ENSG00000264668,RP13-582O9.6,,0.03578932501629065,0.0021620338395309524,0.015487452179989843
ENSG00000188013,MEIS3P2,MEIS3P2,0.06286816476555558,0.0021647091541486807,0.015502359901889909
ENSG00000183908,LRRC55,LRRC55,0.0072017573459027375,0.002165340505075664,0.015502625805960206
ENSG00000120693,SMAD9,SMAD9,-0.003252138570724868,0.002165955976097811,0.015502777904092125
ENSG00000249436,CTD-2023N9.3,,0.004234478831335942,0.002168202464609692,0.01551460068546414
ENSG00000182165,TP53TG1,TP53TG1,-0.01172106481813577,0.0021716611134298125,0.015530829711696925
ENSG00000254604,AP000487.6,,-0.11659892271705975,0.00217160588200338,0.015530829711696925
ENSG00000186019,AC084219.4,,0.011715089376874743,0.0021724368612093814,0.015532119833404096
ENSG00000164283,ESM1,ESM1,-0.06961735866347082,0.00217747933512158,0.015563906403832022
ENSG00000123609,NMI,NMI,-0.014596166989426888,0.0021783110398644334,0.015565586611619612
ENSG00000232912,RP5-1115A15.1,,-0.11724329108058568,0.002181525629622927,0.015584288650392259
ENSG00000279954,WI2-85898F10.2,,0.13800095077092248,0.0021831053090602963,0.015587037331164219
ENSG00000102781,KATNAL1,KATNAL1,0.0032156456823221754,0.0021827387472814768,0.015587037331164219
ENSG00000132694,ARHGEF11,ARHGEF11,0.0009623740774652416,0.0021846806039863553,0.015594017038960337
ENSG00000173281,PPP1R3B,PPP1R3B,-0.009856781496402095,0.0021880304774091197,0.015613656215844237
ENSG00000236871,LINC00106,LINC00106,0.07696082548554052,0.00218924157932665,0.015618026678439428
ENSG00000236871,LINC00106,LINC00106,0.07696019596208531,0.002189970614694392,0.01561848819126596
ENSG00000179348,GATA2,GATA2,-0.008895280357035162,0.002190503595072335,0.01561848819126596
ENSG00000131779,PEX11B,PEX11B,0.002847073106821743,0.0021915214001855254,0.015621475904218628
ENSG00000184492,FOXD4L1,FOXD4L1,-0.07217642216414448,0.002193074221214064,0.015628274612743437
ENSG00000106772,PRUNE2,PRUNE2,0.00041966699984107654,0.0021964243935429506,0.01564787438643966
ENSG00000155849,ELMO1,ELMO1,0.0007499232932384437,0.0022077847681496454,0.015724514555352467
ENSG00000185250,PPIL6,PPIL6,-0.011760693430238773,0.0022084935435544573,0.015725269666428014
ENSG00000183036,PCP4,PCP4,0.0020744007481125113,0.0022135247234954525,0.015755860142949416
ENSG00000204264,PSMB8,PSMB8,-0.005390114605179518,0.0022139975960769886,0.015755860142949416
ENSG00000162631,NTNG1,NTNG1,0.0038218937701331008,0.0022150968954666173,0.015759384484818263
ENSG00000137269,LRRC1,LRRC1,-0.002655217180300253,0.002220931219825805,0.015790319439904114
ENSG00000139725,RHOF,RHOF,0.010171893801160322,0.0022211624823857967,0.015790319439904114
ENSG00000197291,RAMP2-AS1,RAMP2-AS1,-0.01764847509247095,0.002221260774443179,0.015790319439904114
ENSG00000267530,LINC01836,LINC01836,-0.1948000529078629,0.0022219635724715077,0.015791012705586808
ENSG00000250687,RP11-497H16.7,,-0.026216520096641858,0.0022230418290754006,0.015794373169593718
ENSG00000182578,CSF1R,CSF1R,-0.0012745418542271425,0.002224343851894961,0.01579932119577665
ENSG00000117069,ST6GALNAC5,ST6GALNAC5,0.001887742754484963,0.002226117578243425,0.01580331469354904
ENSG00000155256,ZFYVE27,ZFYVE27,0.0023035826428345913,0.0022257893649938465,0.01580331469354904
ENSG00000168528,SERINC2,SERINC2,-0.05380106505524572,0.0022314922438886327,0.015832853182162238
ENSG00000168140,VASN,VASN,-0.002487587915826585,0.002231007084187109,0.015832853182162238
ENSG00000205730,ITPRIPL2,ITPRIPL2,-0.006757441729235212,0.0022326899467181027,0.01583450865463928
ENSG00000225828,FAM229A,FAM229A,-0.00765692465043672,0.0022329394511256817,0.01583450865463928
ENSG00000141873,SLC39A3,SLC39A3,0.003632307115718754,0.002234409363492396,0.01583652213790916
ENSG00000253553,RP11-586K2.1,,0.058795595618612126,0.0022344374253380206,0.01583652213790916
ENSG00000229356,LRRC3-AS1,LRRC3-AS1,-0.12535620810709228,0.002236491292110787,0.015846773851134796
ENSG00000198728,LDB1,LDB1,0.0017134910672967994,0.0022408104642535065,0.0158685707798556
ENSG00000175820,CCDC168,CCDC168,-0.14324197379142364,0.0022418802771966284,0.0158685707798556
ENSG00000009335,UBE3C,UBE3C,0.0021610471179580428,0.002242000532582611,0.0158685707798556
ENSG00000280107,AL022393.9,,-0.05127230073555601,0.0022418256139806747,0.0158685707798556
ENSG00000163106,HPGDS,HPGDS,-0.02944691532333788,0.002243110378840285,0.01587212006334803
ENSG00000243176,RP11-550I24.2,,0.11780092017653485,0.002245909131567414,0.01588761478673055
ENSG00000176102,CSTF3,CSTF3,-0.004936692486538064,0.002247295296195939,0.015893111136474892
ENSG00000268883,PNMA6B,PNMA6B,0.0058040881113871155,0.0022511616292091308,0.015904012257386406
ENSG00000144843,ADPRH,ADPRH,-0.01814688379640675,0.002249711084331807,0.015904012257386406
ENSG00000114166,KAT2B,KAT2B,-0.0009294717109542666,0.002250892666149973,0.015904012257386406
ENSG00000267248,CTD-2319I12.4,,-0.01678511444105641,0.002251275145330523,0.015904012257386406
ENSG00000166813,KIF7,KIF7,-0.011034642082734036,0.0022527070590083733,0.01590981983282877
ENSG00000091436,MAP3K20,MAP3K20,-0.0021593148374096783,0.0022546281544526536,0.015919078192561647
ENSG00000172081,MOB3A,MOB3A,-0.004386630336075186,0.002256486851640149,0.015927891091028098
ENSG00000136261,BZW2,BZW2,0.004043141089365057,0.002257130636765359,0.015928125827041232
ENSG00000187243,MAGED4B,MAGED4B,-0.0013202747943436162,0.002261197151941285,0.015930967458006002
ENSG00000177600,RPLP2,RPLP2,-0.00032956289545509163,0.002261106088994657,0.015930967458006002
ENSG00000154027,AK5,AK5,0.00023122705366921992,0.002261157448430362,0.015930967458006002
ENSG00000089876,DHX32,DHX32,-0.007677399930335541,0.0022597624242828296,0.015930967458006002
ENSG00000242242,PVRL3-AS1,PVRL3-AS1,0.05188955810260976,0.0022599441628561308,0.015930967458006002
ENSG00000170270,GON7,GON7,-0.012027933806086452,0.002258448496416432,0.015930967458006002
ENSG00000260337,RP11-386M24.6,,-0.02091694113907258,0.0022650120547539343,0.01594923063332669
ENSG00000243811,APOBEC3D,APOBEC3D,-0.0922815530987871,0.002264685628595497,0.01594923063332669
ENSG00000187151,ANGPTL5,ANGPTL5,-0.0986529941232782,0.002266695485431347,0.01595677779800821
ENSG00000128052,KDR,KDR,-0.0038143550939146727,0.002267346417421989,0.015957054406291415
ENSG00000117298,ECE1,ECE1,-0.0011989819785729518,0.002271826241296182,0.015984270444761618
ENSG00000100296,THOC5,THOC5,0.009862399733044765,0.0022747775408621385,0.0159964073486664
ENSG00000249731,RP11-259O2.3,,0.0364804293755407,0.002274723489223418,0.0159964073486664
ENSG00000139567,ACVRL1,ACVRL1,-0.002801484245260817,0.002275423251372421,0.015996636271909215
ENSG00000174599,TRAM1L1,TRAM1L1,0.010803128816574041,0.0022781340437035835,0.01601137905877769
ENSG00000185291,IL3RA,IL3RA,-0.010014157030980565,0.002279224571224092,0.016014729285931954
ENSG00000125910,S1PR4,S1PR4,-0.07946023112479272,0.0022820973013359946,0.016027950078558874
ENSG00000114126,TFDP2,TFDP2,-0.004388615887797793,0.002282618601348041,0.016027950078558874
ENSG00000198901,PRC1,PRC1,0.006505172659549875,0.0022829492311673416,0.016027950078558874
ENSG00000243715,CACNA2D3-AS1,CACNA2D3-AS1,-0.14737519558653928,0.0022835741684856803,0.016028024342648082
ENSG00000185291,IL3RA,IL3RA,-0.0100059781840413,0.002285377502854069,0.016036367313598657
ENSG00000138035,PNPT1,PNPT1,-0.001636069165480009,0.0022874134170409732,0.016042023827199447
ENSG00000204104,TRAF3IP1,TRAF3IP1,0.00620288864287351,0.002286966265342527,0.016042023827199447
ENSG00000197386,HTT,HTT,0.0008852999992717351,0.0022890029034301485,0.016044545069207185
ENSG00000262681,RP11-311F12.1,,0.08605551514969588,0.0022884954426029003,0.016044545069207185
ENSG00000174473,GALNTL6,GALNTL6,0.011596277289616245,0.002293347506335919,0.016070680390222344
ENSG00000261678,SCRT1,SCRT1,0.0008925737039936557,0.0022970125008198172,0.016092040583750862
ENSG00000144713,RPL32,RPL32,-0.00027519041917790433,0.0022982577235718393,0.01609644181215187
ENSG00000260658,RP11-368L12.1,,0.2028971225609213,0.0023044176106710172,0.016135252561673686
ENSG00000070778,PTPN21,PTPN21,-0.005375426300215323,0.00230585143123474,0.01614096001864318
ENSG00000237422,RP11-305L7.3,,-0.185865438021342,0.00230691155276308,0.01614404922211266
ENSG00000136869,TLR4,TLR4,-0.002842608628108677,0.002308661238353382,0.01615196112829214
ENSG00000138190,EXOC6,EXOC6,0.004116077799317182,0.0023095926405340968,0.0161541454152531
ENSG00000173404,INSM1,INSM1,0.026661202292166862,0.002310336899841836,0.016155019935667026
ENSG00000233588,CYP51A1P2,CYP51A1P2,-0.06589645256165315,0.0023121208841739853,0.016163162311686786
ENSG00000144331,ZNF385B,ZNF385B,0.002510760946156327,0.0023156966707535967,0.016183822781486903
ENSG00000158792,SPATA2L,SPATA2L,0.00457845118222456,0.002316927603675301,0.016188088980258412
ENSG00000112305,SMAP1,SMAP1,0.0018178697689235608,0.0023197222147234298,0.016194603387722654
ENSG00000159202,UBE2Z,UBE2Z,0.0018018541027606137,0.002319417212093277,0.016194603387722654
ENSG00000235111,RP1-29C18.8,,-0.08310247327192262,0.002318524554121182,0.016194603387722654
ENSG00000260914,RP11-343C2.11,,0.002821811598420581,0.002324544153327057,0.01622392520496244
ENSG00000272031,ANKRD34A,ANKRD34A,0.002564241454322959,0.002328529791453371,0.016247396022794063
ENSG00000273284,RP11-888D10.4,,-0.040971368992453294,0.0023300718999019754,0.016253809036508728
ENSG00000250238,Z95704.3,,0.2397104893916064,0.0023338438235696035,0.016275768915559312
ENSG00000030582,GRN,GRN,-0.0019532585510361267,0.0023350173260784373,0.016279601020860592
ENSG00000068028,RASSF1,RASSF1,-0.004731818248246621,0.0023372975872791857,0.016291145272382228
ENSG00000103043,VAC14,VAC14,0.0039353594378753465,0.0023403906014929365,0.016308346795499258
ENSG00000110881,ASIC1,ASIC1,0.0030503320930166445,0.002342064060868787,0.016315650009080314
ENSG00000136895,GARNL3,GARNL3,0.002769970299544698,0.002342874078476443,0.01631693588717883
ENSG00000112167,SAYSD1,SAYSD1,-0.012704134515344134,0.0023466260286144625,0.0163387046865553
ENSG00000125851,PCSK2,PCSK2,0.0009072113385849824,0.0023552517868760114,0.01639001436858049
ENSG00000186642,PDE2A,PDE2A,0.0004463986884501122,0.002354817117260377,0.01639001436858049
ENSG00000155275,TRMT44,TRMT44,0.011252370733105477,0.00235622301863303,0.016392400622164568
ENSG00000244398,RP11-466H18.1,,-0.0011572752425199988,0.002359231838600984,0.016408957461279943
ENSG00000235531,MSC-AS1,MSC-AS1,0.00852231696261133,0.002362872329141341,0.016414905633111997
ENSG00000010671,BTK,BTK,-0.0185388077555965,0.002362033996083146,0.016414905633111997
ENSG00000223508,RPL23AP53,RPL23AP53,0.1160851586066026,0.002363964956817344,0.016414905633111997
ENSG00000122786,CALD1,CALD1,-0.0004548459447843834,0.002363271303443825,0.016414905633111997
ENSG00000143952,VPS54,VPS54,-0.004436480749370437,0.002364491370663302,0.016414905633111997
ENSG00000075043,KCNQ2,KCNQ2,0.000260452669799988,0.002361149980368293,0.016414905633111997
ENSG00000260057,LINC01571,LINC01571,-0.09794597940154973,0.0023632089208390768,0.016414905633111997
ENSG00000226380,AC058791.1,,-0.00276615855017861,0.002365543322717989,0.016417839783556695
ENSG00000165934,CPSF2,CPSF2,-0.0038857573768245643,0.002367589732919839,0.016427672484613215
ENSG00000105696,TMEM59L,TMEM59L,0.0002304007252294645,0.0023701285389894355,0.016440915568650728
ENSG00000229425,AJ006998.2,,0.005727998133104421,0.002381332567920169,0.016493062013401057
ENSG00000007952,NOX1,NOX1,-0.02795131666808404,0.0023813864622196372,0.016493062013401057
ENSG00000226091,LINC00937,LINC00937,0.015773339187744137,0.0023803949651420853,0.016493062013401057
ENSG00000102554,KLF5,KLF5,-0.0052424958657111935,0.0023796346414621805,0.016493062013401057
ENSG00000279127,RP3-442L6.4,,0.06578830062291025,0.002380222320966019,0.016493062013401057
ENSG00000272769,RP11-725P16.2,,-0.02333630456787732,0.0023814390971091948,0.016493062013401057
ENSG00000124523,SIRT5,SIRT5,0.005011440982380014,0.002383906615266662,0.01650576955565073
ENSG00000121851,POLR3GL,POLR3GL,-0.00550381618462045,0.0023872891232394893,0.01652480390984214
ENSG00000259234,ANKRD34C-AS1,ANKRD34C-AS1,0.04097979804761912,0.0023883322311294424,0.01652763914534111
ENSG00000086300,SNX10,SNX10,0.0004870312678723825,0.0023910928273688237,0.01654235501809208
ENSG00000185022,MAFF,MAFF,-0.0017149275157965155,0.0023973524915268385,0.016581264356162164
ENSG00000075275,CELSR1,CELSR1,-0.01346037975288952,0.0024000705656903602,0.01659566418984781
ENSG00000139350,NEDD1,NEDD1,-0.008666073388025058,0.0024038737155367427,0.01661755733032275
ENSG00000267303,CTD-2369P2.12,,-0.004562504945377704,0.00241013310451288,0.016656413924142122
ENSG00000261857,MIA,MIA,-0.040536116828935854,0.0024115624256542123,0.01666187821051185
ENSG00000111726,CMAS,CMAS,0.0009389165734011932,0.00241304075160842,0.016663266323110656
ENSG00000081177,EXD2,EXD2,-0.0037385101226550172,0.0024127633393215,0.016663266323110656
ENSG00000114923,SLC4A3,SLC4A3,0.0011914272337304366,0.0024138012052836717,0.0166641068125551
ENSG00000138623,SEMA7A,SEMA7A,0.0017711563933675656,0.002414609823755632,0.016665279283587478
ENSG00000237954,RP11-14O19.2,,0.15238627118853101,0.002417023986471923,0.016677529432178255
ENSG00000227304,RP11-791G16.2,,0.2087896047434867,0.0024216510384357237,0.01670084442702489
ENSG00000215795,RP11-488L18.3,,0.1848575804236056,0.002421683256063289,0.01670084442702489
ENSG00000173838,MARCH10,MARCH10,0.08299624663029803,0.0024226652898144962,0.01670320157134524
ENSG00000277476,RP11-147L13.13,,-0.006711048200485895,0.0024258824005573,0.016707720683246937
ENSG00000197766,CFD,CFD,-0.023652971550113627,0.002424932708895988,0.016707720683246937
ENSG00000179115,FARSA,FARSA,0.001670220514963171,0.002425414779749891,0.016707720683246937
ENSG00000231764,DLX6-AS1,DLX6-AS1,0.0017058761265250836,0.0024257755822901803,0.016707720683246937
ENSG00000199933,RNY1P16,RNY1P16,-0.2459763087786072,0.0024291747406327557,0.016719691260933343
ENSG00000271344,RP11-274B21.9,,-0.009094327547412705,0.002428766597208143,0.016719691260933343
ENSG00000173692,PSMD1,PSMD1,0.0012550624378902429,0.002429543085982533,0.016719691260933343
ENSG00000168476,REEP4,REEP4,-0.009678840349825524,0.0024302047734583447,0.01671983447646486
ENSG00000277147,LINC00869,LINC00869,-0.004798951954985925,0.0024349783684710635,0.016743845718250282
ENSG00000189079,ARID2,ARID2,-0.00483714351168345,0.002434683712553732,0.016743845718250282
ENSG00000263146,LINC01896,LINC01896,-0.0033602812264805154,0.002435817030145504,0.016745199077593163
ENSG00000171843,MLLT3,MLLT3,-0.004824348649541472,0.002445578779456392,0.01680345135033916
ENSG00000148943,LIN7C,LIN7C,-0.0024090695750961827,0.0024449684033600594,0.01680345135033916
ENSG00000102984,ZNF821,ZNF821,0.0072719615446028936,0.002446287837504557,0.0168038976810575
ENSG00000126522,ASL,ASL,0.006029051239447735,0.002449461224329208,0.01681741044361558
ENSG00000064961,HMG20B,HMG20B,-0.002306412154951727,0.002449544240321177,0.01681741044361558
ENSG00000186834,HEXIM1,HEXIM1,-0.0016899193321456346,0.002451981251406777,0.01682971293553049
ENSG00000126777,KTN1,KTN1,-0.0006827985055592601,0.0024544430126630656,0.01683775013341223
ENSG00000135824,RGS8,RGS8,0.007287898263894931,0.002453857869885057,0.01683775013341223
ENSG00000260822,GS1-358P8.4,,0.0011333454186314182,0.0024583433967347856,0.016860073837385338
ENSG00000250012,RP11-124N2.1,,0.07602877247961687,0.0024614097799072754,0.01687532041662073
ENSG00000079482,OPHN1,OPHN1,-0.0017774143718970055,0.002461860152005002,0.01687532041662073
ENSG00000135631,RAB11FIP5,RAB11FIP5,0.0012552021401201106,0.0024628142917632045,0.016877004263208154
ENSG00000188243,COMMD6,COMMD6,-0.0019932156850136764,0.002463399602679161,0.016877004263208154
ENSG00000239415,AP001469.9,,-0.02744777633321685,0.002465897614157941,0.01688968308106236
ENSG00000145777,TSLP,TSLP,-0.045871238323411036,0.002468637731003587,0.01690401306145737
ENSG00000102385,DRP2,DRP2,0.001305319573905242,0.002472461706769847,0.016925755305147866
ENSG00000261642,RP11-309H21.3,,0.06620125162437421,0.002475002104332935,0.016938701442796942
ENSG00000140264,SERF2,SERF2,-0.00043198704168901985,0.0024810324462808397,0.016975519404935958
ENSG00000273319,RP11-138A9.2,,-0.10697134322269206,0.002483373728506377,0.016987083692449632
ENSG00000128581,IFT22,IFT22,0.005461176462411796,0.002485357799005383,0.016996199113565254
ENSG00000067048,DDX3Y,DDX3Y,-0.0008844006336188082,0.0024869092769596035,0.017002352234433724
ENSG00000239257,RPL23AP1,RPL23AP1,-0.0625501136384781,0.002488020504546884,0.017005493042474104
ENSG00000162951,LRRTM1,LRRTM1,0.0034996739849518783,0.0024903508377615013,0.017016308289699713
ENSG00000226717,PTPRD-AS2,PTPRD-AS2,0.08766023068490775,0.002490907330996328,0.017016308289699713
ENSG00000151923,TIAL1,TIAL1,-0.0010199089243413196,0.002492028073428409,0.017019507960124025
ENSG00000163110,PDLIM5,PDLIM5,-0.0011591007414951265,0.002495621928778946,0.017039591860746904
ENSG00000119402,FBXW2,FBXW2,0.0025481575214989023,0.002497352813596865,0.0170469486012372
ENSG00000086589,RBM22,RBM22,-0.003106133923783289,0.0024981394559954184,0.01704785777333625
ENSG00000180370,PAK2,PAK2,-0.0015077866330234105,0.0025014222505419514,0.017062602036793887
ENSG00000204977,TRIM13,TRIM13,-0.004267799750379163,0.0025022620795267514,0.017062602036793887
ENSG00000136826,KLF4,KLF4,-0.001942952942604673,0.0025018768058227003,0.017062602036793887
ENSG00000225953,SATB2-AS1,SATB2-AS1,0.011036350402150001,0.002504573603215321,0.017069441153156874
ENSG00000121552,CSTA,CSTA,-0.1023677500107305,0.0025039202510398484,0.017069441153156874
ENSG00000186312,CA5BP1,CA5BP1,-0.00512182316536184,0.0025096751787229143,0.01709974294533876
ENSG00000109501,WFS1,WFS1,-0.000976874785381103,0.002512275199039405,0.017112988947190346
ENSG00000188157,AGRN,AGRN,0.0006785023488968103,0.002522193865251432,0.01717606780228259
ENSG00000141433,ADCYAP1,ADCYAP1,0.0025772057587472572,0.002524424164810246,0.017186769842310674
ENSG00000110171,TRIM3,TRIM3,0.003207542126422265,0.0025292468078685912,0.017208597756895226
ENSG00000239282,GATSL3,GATSL3,-0.005924895393263815,0.002529378843642793,0.017208597756895226
ENSG00000182934,SRPRA,SRPRA,0.002186064406788296,0.0025296091225303075,0.017208597756895226
ENSG00000074047,GLI2,GLI2,-0.012724448410299207,0.0025305310478238585,0.01721038177963416
ENSG00000136147,PHF11,PHF11,-0.004877980135019881,0.002535214396147234,0.0172242730159076
ENSG00000168811,IL12A,IL12A,-0.030465802790072712,0.0025336481837043845,0.0172242730159076
ENSG00000261409,RP6-24A23.7,,-0.02763773916585236,0.0025345234755883572,0.0172242730159076
ENSG00000095713,CRTAC1,CRTAC1,0.0025313290348643928,0.002534613868663937,0.0172242730159076
ENSG00000178104,PDE4DIP,PDE4DIP,-0.0003004044217805888,0.002537723960826965,0.017236834265559667
ENSG00000254527,ENPP7P12,ENPP7P12,0.1633538280313096,0.002539569749691495,0.017240394275228055
ENSG00000127616,SMARCA4,SMARCA4,0.0010344375568058217,0.0025393520646687096,0.017240394275228055
ENSG00000268087,CTC-429P9.2,,0.04581402051604139,0.0025454064656949,0.0172755227064293
ENSG00000268350,FAM156A,FAM156A,0.0025891457593287892,0.00255115423770369,0.01730552857708049
ENSG00000174130,TLR6,TLR6,-0.026903362021417854,0.0025509092533634314,0.01730552857708049
ENSG00000240801,AC132217.4,,-0.01188393617818838,0.0025559294183409307,0.017333413723705882
ENSG00000229727,AC013460.1,,0.03875352841334745,0.0025632844373881802,0.017378775386439768
ENSG00000240694,PNMA2,PNMA2,0.00017597628811295225,0.002564953553409799,0.01738557372172207
ENSG00000281404,LINC01176,LINC01176,-0.02330320816759515,0.0025669430129215964,0.017394539289379618
ENSG00000157045,NTAN1,NTAN1,-0.005280087133274947,0.002570586553201415,0.017414705942994473
ENSG00000155868,MED7,MED7,0.012729856831830946,0.002574406040780741,0.01743605378970113
ENSG00000067225,PKM,PKM,0.00012497685768773057,0.002577814076395346,0.017454604578011467
ENSG00000169249,ZRSR2,ZRSR2,-0.004489049645586724,0.0025789199430146237,0.017457561596603145
ENSG00000203900,RP11-261N11.8,,0.02767457557311014,0.0025817787575718176,0.017472380286975654
ENSG00000213780,GTF2H4,GTF2H4,0.006516663985122553,0.0025841435854129235,0.017483849066347968
ENSG00000178922,HYI,HYI,-0.0028152366724031428,0.002586823776096203,0.01749466579456949
ENSG00000169710,FASN,FASN,0.0004557752102583294,0.002587083469487106,0.01749466579456949
ENSG00000272583,RP11-344P13.6,,0.07628915057507979,0.002588449322905584,0.017499366256875818
ENSG00000107282,APBA1,APBA1,0.0006989760383405982,0.002589339652434464,0.01750085030890226
ENSG00000235296,AC137723.5,,0.07804442892327028,0.0025923843088104803,0.017510329558135727
ENSG00000213139,CRYGS,CRYGS,-0.011368291894043077,0.002593274746715113,0.017510329558135727
ENSG00000152492,CCDC50,CCDC50,-0.0019568521072487093,0.002593426862380177,0.017510329558135727
ENSG00000129048,ACKR4,ACKR4,-0.061478620495034574,0.002593266243054781,0.017510329558135727
ENSG00000169955,ZNF747,ZNF747,0.013183768172152959,0.0025944094884263746,0.017512431861204575
ENSG00000214338,SOGA3,SOGA3,0.04756154586197492,0.0025979258957749,0.01753163184037024
ENSG00000171357,LURAP1,LURAP1,0.016458363078355406,0.0026016659628540486,0.017533199530835392
ENSG00000226252,RP1-18D14.7,,-0.02796191176480384,0.0026028625774435765,0.017533199530835392
ENSG00000121774,KHDRBS1,KHDRBS1,0.0013251559719179024,0.00260156133420264,0.017533199530835392
ENSG00000156453,PCDH1,PCDH1,0.001522447405884496,0.002601983962419729,0.017533199530835392
ENSG00000163918,RFC4,RFC4,-0.009763888759311615,0.002601611032897355,0.017533199530835392
ENSG00000267452,LINC02073,LINC02073,0.05465507630492603,0.00260162889960458,0.017533199530835392
ENSG00000073282,TP63,TP63,-0.05549292497206031,0.0026027254310062586,0.017533199530835392
ENSG00000186462,NAP1L2,NAP1L2,0.0004811543355767824,0.0026061467935916127,0.01755079083583159
ENSG00000067064,IDI1,IDI1,0.0007808224803434196,0.0026098331049506647,0.017571080225821392
ENSG00000182230,FAM153B,FAM153B,0.0011732534123255348,0.0026109283090990365,0.017573918641920733
ENSG00000143126,CELSR2,CELSR2,0.00044862836087223397,0.002611676551227071,0.017574420826660574
ENSG00000140025,EFCAB11,EFCAB11,0.017309198597683567,0.002614247479950982,0.01758265081320989
ENSG00000163510,CWC22,CWC22,-0.00658686636020829,0.002614166962577213,0.01758265081320989
ENSG00000158445,KCNB1,KCNB1,0.0005165392100023049,0.0026165773732884645,0.017593785332918242
ENSG00000221571,RNU6ATAC35P,RNU6ATAC35P,-0.07511912320902367,0.0026199788630941745,0.017603065442097252
ENSG00000172167,MTBP,MTBP,0.013317684231565922,0.002619981720712317,0.017603065442097252
ENSG00000158711,ELK4,ELK4,-0.00311468761920581,0.002619466670693349,0.017603065442097252
ENSG00000206532,RP11-553A10.1,,0.09051355310648412,0.002623138618016441,0.017615202935760854
ENSG00000108960,MMD,MMD,0.0013537602595490364,0.002622477165398207,0.017615202935760854
ENSG00000113300,CNOT6,CNOT6,-0.0036221661890815018,0.0026368274798245213,0.017661666783348382
ENSG00000205758,CRYZL1,CRYZL1,0.005536717755176561,0.002634607591823213,0.017661666783348382
ENSG00000225899,FRG2B,FRG2B,0.11516046544785992,0.002636400454655741,0.017661666783348382
ENSG00000186153,WWOX,WWOX,-0.0061783913271047965,0.0026354645933237553,0.017661666783348382
ENSG00000134250,NOTCH2,NOTCH2,-0.0006498764598622527,0.0026335217212610784,0.017661666783348382
ENSG00000130638,ATXN10,ATXN10,0.0007948361021990903,0.0026328155813155627,0.017661666783348382
ENSG00000105193,RPS16,RPS16,-0.0005323479442904396,0.0026328493281519982,0.017661666783348382
ENSG00000078114,NEBL,NEBL,-0.000380703775333808,0.0026310950504666586,0.017661666783348382
ENSG00000148925,BTBD10,BTBD10,0.0012116311729376801,0.002632868421363121,0.017661666783348382
ENSG00000105085,MED26,MED26,-0.018465687998715667,0.002635804279389143,0.017661666783348382
ENSG00000234449,RP11-706O15.3,,0.008392972241035713,0.0026377930490385504,0.017663599295782016
ENSG00000119535,CSF3R,CSF3R,-0.003952930236173561,0.0026416858785242026,0.017683362453189026
ENSG00000259840,LA16c-380A1.1,,0.028169696522487887,0.002642099997797187,0.017683362453189026
ENSG00000249307,LINC01088,LINC01088,-0.005588651012228853,0.002647218935765139,0.01771307894721126
ENSG00000126767,ELK1,ELK1,-0.0008301945924233174,0.002650679212543694,0.017731684609244215
ENSG00000101544,ADNP2,ADNP2,0.0075524521589844405,0.002651537488290057,0.01773287914175834
ENSG00000147604,RPL7,RPL7,-0.00028255127297855136,0.002653627750278109,0.01774231019400451
ENSG00000108576,SLC6A4,SLC6A4,-0.09620785641978907,0.0026586514141069273,0.017766794147807418
ENSG00000072195,SPEG,SPEG,0.0010986150258320165,0.002658651705816251,0.017766794147807418
ENSG00000157227,MMP14,MMP14,-0.0027951267055822964,0.002660785109241725,0.017776497494240047
ENSG00000111364,DDX55,DDX55,0.007824352578339052,0.002668332045032362,0.0178223539997054
ENSG00000116254,CHD5,CHD5,0.0002622032740812731,0.00267123466977659,0.017837174635219208
ENSG00000065427,KARS,KARS,-0.002594839592491361,0.002674675418556593,0.017855580090768416
ENSG00000164164,OTUD4,OTUD4,-0.0016439134206905162,0.002677554680822536,0.017870228720383508
ENSG00000130766,SESN2,SESN2,-0.0057683004613336,0.0026787585771888,0.01787369118165693
ENSG00000231345,BEND3P1,BEND3P1,-0.0796117903769646,0.002679898842224527,0.017876727408538906
ENSG00000162931,TRIM17,TRIM17,0.004646551218205871,0.0026811456508543108,0.017880472618900342
ENSG00000224975,INE1,INE1,0.05326413336103503,0.0026840084880657145,0.017890439676689192
ENSG00000164830,OXR1,OXR1,0.0002878850858701428,0.0026840116867093977,0.017890439676689192
ENSG00000142002,DPP9,DPP9,-0.004323615454949743,0.0026876820985546326,0.017910329059819114
