gene_id,Gene name,HGNC symbol,counts__beta,counts__p,counts__padj
ENSG00000127483,HP1BP3,HP1BP3,0.0005141661504571379,0.0008442492372976451,0.014194207244279125
ENSG00000268182,SMIM17,SMIM17,-0.006407629844237085,0.0008459416230193195,0.014214670755341488
ENSG00000167220,HDHD2,HDHD2,-0.0016289773703237124,0.0008480838035311855,0.014218714441489776
ENSG00000177432,NAP1L5,NAP1L5,-0.00039259077143238835,0.00084762206818767,0.014218714441489776
ENSG00000055163,CYFIP2,CYFIP2,-0.00030855659871295007,0.0008472751612758067,0.014218714441489776
ENSG00000125122,LRRC29,LRRC29,-0.0187007045771242,0.0008471474383535683,0.014218714441489776
ENSG00000079335,CDC14A,CDC14A,0.006643515447852201,0.0008488334429682665,0.014223309960325406
ENSG00000107165,TYRP1,TYRP1,-0.015159763981549982,0.0008505263599742907,0.0142337887545508
ENSG00000183597,TANGO2,TANGO2,-0.0037359827338561452,0.0008500048869770628,0.0142337887545508
ENSG00000064655,EYA2,EYA2,0.005929901819742314,0.0008511899453546024,0.0142337887545508
ENSG00000182326,C1S,C1S,0.0011004447987929217,0.0008518382437527894,0.0142337887545508
ENSG00000111679,PTPN6,PTPN6,0.008653442125869385,0.0008517049636892482,0.0142337887545508
ENSG00000131067,GGT7,GGT7,-0.0011771902924785965,0.0008629493639579211,0.01440335685043606
ENSG00000175662,TOM1L2,TOM1L2,-0.00045927714144446407,0.0008624861417728669,0.01440335685043606
ENSG00000187690,CXorf67,CXorf67,0.0854119880039393,0.0008644459706462768,0.014406585791737375
ENSG00000272135,RP11-107C16.2,,-0.19959417500234167,0.0008645878133122231,0.014406585791737375
ENSG00000075303,SLC25A40,SLC25A40,-0.002354849232480381,0.0008644003771028919,0.014406585791737375
ENSG00000130513,GDF15,GDF15,0.02619543156674766,0.0008686384178057116,0.014466021757555032
ENSG00000166523,CLEC4E,CLEC4E,0.007782808534951156,0.0008696389025181218,0.01447462413707124
ENSG00000061455,PRDM6,PRDM6,0.014729574746235109,0.0008717857291081763,0.014502286517033124
ENSG00000153208,MERTK,MERTK,0.001557986828109125,0.000873888814020618,0.01452111912630927
ENSG00000154781,CCDC174,CCDC174,0.007606859881917581,0.0008736316688727763,0.01452111912630927
ENSG00000184786,TCTE3,TCTE3,0.012875267930959977,0.0008759153445043744,0.014524212336527169
ENSG00000267530,LINC01836,LINC01836,0.20539531749328332,0.0008758670100091902,0.014524212336527169
ENSG00000162733,DDR2,DDR2,0.0017418394624595973,0.0008760173538981952,0.014524212336527169
ENSG00000165943,MOAP1,MOAP1,-0.00031105507322628536,0.0008749025631767937,0.014524212336527169
ENSG00000187166,H1FNT,H1FNT,-0.08822898848424755,0.000878557387711032,0.014550194610430212
ENSG00000230224,PHBP9,PHBP9,-0.06261348065491981,0.0008782043707399322,0.014550194610430212
ENSG00000145242,EPHA5,EPHA5,-0.0013351121763188606,0.0008813134257069645,0.014587761241225957
ENSG00000114316,USP4,USP4,-0.002795549255830605,0.000886068219084435,0.01465835200930058
ENSG00000131467,PSME3,PSME3,-0.0020570519285285907,0.0008897121066888668,0.014710497021041463
ENSG00000177119,ANO6,ANO6,0.00201971095997706,0.0008905505583957086,0.01471622497326831
ENSG00000144840,RABL3,RABL3,-0.005020627460429198,0.0008915311484239963,0.014724294118918678
ENSG00000138413,IDH1,IDH1,0.0044082629927131075,0.0008941412888213707,0.0147592527310415
ENSG00000247134,RP11-11N9.4,,0.057192615863133685,0.0008948462888137555,0.014762742690799463
ENSG00000144891,AGTR1,AGTR1,0.06772260734876395,0.0008973488817536346,0.014795868276323709
ENSG00000267909,CCDC177,CCDC177,-0.011559422601906946,0.0008995212228056769,0.014823515027062147
ENSG00000056972,TRAF3IP2,TRAF3IP2,0.003641301106472434,0.0009035662630514363,0.014881975180544309
ENSG00000260804,LINC01963,LINC01963,-0.0014947991327057275,0.0009042820352013203,0.014883539427326353
ENSG00000153310,FAM49B,FAM49B,-0.0008433958748039692,0.000904656458671993,0.014883539427326353
ENSG00000214050,FBXO16,FBXO16,-0.01029767033313678,0.0009070192722400172,0.01490601452346094
ENSG00000099814,CEP170B,CEP170B,-0.00047166791976843117,0.0009069896926421348,0.01490601452346094
ENSG00000089225,TBX5,TBX5,0.07207816808449992,0.0009100323420467847,0.014947318698857409
ENSG00000182578,CSF1R,CSF1R,0.0012445501367492153,0.000911328419470614,0.014952184874583687
ENSG00000136689,IL1RN,IL1RN,0.06024124627655985,0.0009108308130040266,0.014952184874583687
ENSG00000066379,ZNRD1,ZNRD1,0.012721477075781171,0.0009119989428807428,0.014954982665330603
ENSG00000145287,PLAC8,PLAC8,0.017283333734659706,0.000913855636061056,0.014969015374910287
ENSG00000134569,LRP4,LRP4,0.0003637249028966856,0.0009134243395245712,0.014969015374910287
ENSG00000159164,SV2A,SV2A,-0.00022622673956918066,0.0009153429535030401,0.014985171176396238
ENSG00000272810,U91328.22,,0.12901349589781605,0.0009180799781797199,0.015021757192207563
ENSG00000153982,GDPD1,GDPD1,-0.0049913390536988535,0.00091980224000765,0.015041708583175953
ENSG00000198416,ZNF658B,ZNF658B,-0.012387557646826893,0.0009240423252822039,0.015094541752698368
ENSG00000259425,RP11-566K19.5,,-0.029244515520987426,0.0009239219067729287,0.015094541752698368
ENSG00000113048,MRPS27,MRPS27,-0.0027546238180013857,0.0009252821298250113,0.015103244280500324
ENSG00000275759,RP11-131L12.3,,0.03475819403208056,0.0009255849804800098,0.015103244280500324
ENSG00000178789,CD300LB,CD300LB,0.2238488188600219,0.0009281009003989649,0.015136040311304819
ENSG00000103241,FOXF1,FOXF1,0.005825159593289877,0.0009299339857191667,0.015157670579215413
ENSG00000124466,LYPD3,LYPD3,0.1028571392922814,0.0009311685952658744,0.01516952760588361
ENSG00000108946,PRKAR1A,PRKAR1A,-0.0002598678633165124,0.0009332606176941648,0.015187064785218972
ENSG00000178233,TMEM151B,TMEM151B,-0.0003613645302739622,0.0009331243541219614,0.015187064785218972
ENSG00000197363,ZNF517,ZNF517,-0.005608857004433849,0.0009348252001892821,0.015204253255933347
ENSG00000134780,DAGLA,DAGLA,-0.001257442776120893,0.000936507921244667,0.015215074375028784
ENSG00000276045,ORAI1,ORAI1,0.010285847483546268,0.0009363468360726881,0.015215074375028784
ENSG00000258210,RP11-478C19.2,,-0.061587522505251034,0.0009397179842948188,0.015250659202527418
ENSG00000141367,CLTC,CLTC,-0.00015972677302912745,0.0009393890446671717,0.015250659202527418
ENSG00000251442,LINC01094,LINC01094,0.005931770010823183,0.0009440739198880443,0.015269859292560774
ENSG00000063660,GPC1,GPC1,-0.0004182169164212685,0.0009419395034171439,0.015269859292560774
ENSG00000184056,VPS33B,VPS33B,-0.004571044827398916,0.0009441174432180953,0.015269859292560774
ENSG00000082701,GSK3B,GSK3B,-0.00090159365135326,0.0009444747472830972,0.015269859292560774
ENSG00000065135,GNAI3,GNAI3,0.001996011052351561,0.0009424281689056623,0.015269859292560774
ENSG00000188730,VWC2,VWC2,-0.003519197452744295,0.0009432132359933344,0.015269859292560774
ENSG00000143321,HDGF,HDGF,0.0008805283943740264,0.0009444596404872828,0.015269859292560774
ENSG00000266923,RP11-693J15.4,,0.056932807891583524,0.0009481026297354367,0.015307060071226678
ENSG00000167941,SOST,SOST,-0.13575842284853115,0.000948449619556091,0.015307060071226678
ENSG00000105967,TFEC,TFEC,0.012633384279879756,0.0009488227807440408,0.015307060071226678
ENSG00000070785,EIF2B3,EIF2B3,-0.0055131068333839905,0.0009475320536357356,0.015307060071226678
ENSG00000271858,CYB561D2,,0.03329117900295233,0.0009495680065352283,0.015310824299444038
ENSG00000066926,FECH,FECH,-0.005584531714840679,0.0009521413598525539,0.015343530602665197
ENSG00000143420,ENSA,ENSA,-0.00039481670087762464,0.0009526224115395944,0.015343530602665197
ENSG00000213700,RPL17P50,RPL17P50,0.08393916839542806,0.0009541505824344213,0.015359872938973913
ENSG00000128594,LRRC4,LRRC4,-0.001034029719187716,0.000955762997080334,0.015377553116015484
ENSG00000185664,PMEL,PMEL,0.06894707686783272,0.0009565016096697576,0.015381162981302394
ENSG00000131669,NINJ1,NINJ1,0.0030402952688493765,0.000961143278624066,0.015447498905774215
ENSG00000282564,RP4-553F17.1,,-0.17256852784442014,0.0009641308315917476,0.015474646845964269
ENSG00000107758,PPP3CB,PPP3CB,-0.0003078192182664572,0.0009643845443289,0.015474646845964269
ENSG00000042445,RETSAT,RETSAT,-0.002786074122920442,0.0009641397554708275,0.015474646845964269
ENSG00000021645,NRXN3,NRXN3,-0.00046923209571456923,0.0009650322565547543,0.015476737154719946
ENSG00000242574,HLA-DMB,HLA-DMB,0.004265480877329702,0.0009656747512298836,0.015478741591257138
ENSG00000267280,TBX2-AS1,TBX2-AS1,0.03819556705383136,0.0009670404162437364,0.015492329325040253
ENSG00000278654,RP11-434C1.4,,-0.10621706808267416,0.0009686631035173977,0.015503978650734315
ENSG00000214530,STARD10,STARD10,0.0016654323813507517,0.0009688042827891152,0.015503978650734315
ENSG00000144635,DYNC1LI1,DYNC1LI1,-0.0019224638131263472,0.0009760925426319788,0.015587254645020015
ENSG00000166974,MAPRE2,MAPRE2,-0.0003992185436953033,0.0009755656684424797,0.015587254645020015
ENSG00000143627,PKLR,PKLR,-0.09542824729003817,0.0009748944270789873,0.015587254645020015
ENSG00000021488,SLC7A9,SLC7A9,0.029263263893369938,0.0009760715644671072,0.015587254645020015
ENSG00000228106,RP11-452F19.3,,0.0331812094130583,0.000978176111533502,0.015612191833493619
ENSG00000196900,TEX43,TEX43,0.19510224867953932,0.0009790571835396331,0.01561792019182423
ENSG00000170345,FOS,FOS,0.0002245971180918964,0.0009853395494421324,0.015698891062871066
ENSG00000076944,STXBP2,STXBP2,0.008412910423085774,0.0009862325746283762,0.015698891062871066
ENSG00000169714,CNBP,CNBP,0.0006365026419106297,0.0009859314444747858,0.015698891062871066
ENSG00000100744,GSKIP,GSKIP,-0.002521373882608873,0.0009857212719593944,0.015698891062871066
ENSG00000108932,SLC16A6,SLC16A6,-0.008552214311051725,0.0009900483390870018,0.01574287390860831
ENSG00000094963,FMO2,FMO2,0.010771405830135484,0.0009896265776409008,0.01574287390860831
ENSG00000268388,FENDRR,FENDRR,0.014365667368128446,0.0009937912111681602,0.015793993159425968
ENSG00000071967,CYBRD1,CYBRD1,0.0007762035784262152,0.0009953720247667386,0.01581071548633731
ENSG00000254682,RP11-660L16.2,,0.009635104725069085,0.0009966676748561776,0.01582289286356065
ENSG00000086062,B4GALT1,B4GALT1,0.005472155804857193,0.0009983368648196491,0.015840984417377028
ENSG00000257135,RP11-320M2.1,,-0.05945008853832717,0.0009999289921277519,0.0158578346524608
ENSG00000104331,IMPAD1,IMPAD1,-0.0011170134822794024,0.0010010338452155487,0.015866943460729758
ENSG00000198742,SMURF1,SMURF1,-0.003555806217185796,0.0010047206927402683,0.015916946991452033
ENSG00000236675,MTX1P1,MTX1P1,-0.055166032504253434,0.0010080958923320835,0.015961963017285658
ENSG00000167851,CD300A,CD300A,0.008322127784668126,0.001013702491576951,0.01604224419209873
ENSG00000181610,MRPS23,MRPS23,-0.0028311652097379697,0.001014436643206551,0.01604537281771969
ENSG00000243364,EFNA4,EFNA4,0.03049805737012846,0.0010150292062330868,0.01604625980889621
ENSG00000154144,TBRG1,TBRG1,-0.0009167459053244603,0.00101621853749001,0.016056574990135342
ENSG00000186625,KATNA1,KATNA1,0.009587962301053878,0.001018075348792058,0.01607742010684818
ENSG00000198918,RPL39,RPL39,0.0005513915921667673,0.0010201958732731775,0.01610240557762572
ENSG00000122122,SASH3,SASH3,0.010087166625484296,0.0010211915816706882,0.016109620362748045
ENSG00000134463,ECHDC3,ECHDC3,0.03655865187271029,0.0010220463596698481,0.016113840944122677
ENSG00000075240,GRAMD4,GRAMD4,-0.0023112006341200232,0.0010225366135722114,0.016113840944122677
ENSG00000240889,NDUFB2-AS1,NDUFB2-AS1,-0.04706292861430656,0.0010231971273162443,0.016115758861521258
ENSG00000226953,AC010890.1,,-0.08863022366371875,0.001025514604194422,0.01614375884813429
ENSG00000270076,AF131215.8,,0.10891996599259553,0.001026674529139071,0.016153516657837774
ENSG00000142676,RPL11,RPL11,0.00032550739686920964,0.0010281279727856196,0.01616787995058774
ENSG00000258900,HNRNPCP1,HNRNPCP1,0.06034255878207636,0.001030760186733204,0.01619224642079313
ENSG00000138036,DYNC2LI1,DYNC2LI1,-0.0023703920400482983,0.001030746887167866,0.01619224642079313
ENSG00000230667,SETSIP,SETSIP,0.09953234432460867,0.0010356166380663943,0.016220380138687016
ENSG00000182107,TMEM30B,TMEM30B,0.012922030992938935,0.0010347216539721153,0.016220380138687016
ENSG00000179344,HLA-DQB1,HLA-DQB1,0.002910043557571623,0.0010358357356233805,0.016220380138687016
ENSG00000198848,CES1,CES1,0.010894338910357624,0.0010336079730332015,0.016220380138687016
ENSG00000125827,TMX4,TMX4,-0.0006130116664978669,0.0010355493774872881,0.016220380138687016
ENSG00000198223,CSF2RA,CSF2RA,0.016728123557118987,0.0010363472566041754,0.016220380138687016
ENSG00000110400,NECTIN1,NECTIN1,-0.000690689436527999,0.0010357853536283599,0.016220380138687016
ENSG00000152240,HAUS1,HAUS1,0.017173292542538042,0.0010369021646887688,0.016220577272929432
ENSG00000072210,ALDH3A2,ALDH3A2,0.0010826652792436232,0.0010374917374743606,0.016221316188111942
ENSG00000057294,PKP2,PKP2,0.0038890770438229287,0.001039208673245251,0.01622271994611976
ENSG00000198223,CSF2RA,CSF2RA,0.016721701513668433,0.0010389245763392507,0.01622271994611976
ENSG00000141576,RNF157,RNF157,-0.000436957666415124,0.0010382935568389318,0.01622271994611976
ENSG00000148671,ADIRF,ADIRF,0.0012037610507270565,0.0010412269682491537,0.016242977615142002
ENSG00000282851,BISPR,BISPR,0.02626331274864528,0.0010415924796336462,0.016242977615142002
ENSG00000149328,GLB1L2,GLB1L2,-0.003983727331448774,0.001043486217122247,0.0162640295748444
ENSG00000164604,GPR85,GPR85,-0.0032350316223796016,0.001048108903272338,0.016308982277035047
ENSG00000067955,CBFB,CBFB,0.0025451596274485904,0.0010483743669366108,0.016308982277035047
ENSG00000159388,BTG2,BTG2,0.0007630502267679869,0.0010485514182125844,0.016308982277035047
ENSG00000118515,SGK1,SGK1,0.0004486219031229253,0.0010473532277391897,0.016308982277035047
ENSG00000114315,HES1,HES1,0.002318560138168473,0.0010513276556498583,0.016338088137742453
ENSG00000261857,MIA,MIA,0.033857192611499734,0.001051515201108466,0.016338088137742453
ENSG00000119125,GDA,GDA,-0.0003116940516544343,0.0010555735221504658,0.01637339960658305
ENSG00000236377,AC084809.3,,-0.12365122169670165,0.001055491474587833,0.01637339960658305
ENSG00000132463,GRSF1,GRSF1,-0.0010581858554479786,0.0010550582652725238,0.01637339960658305
ENSG00000167323,STIM1,STIM1,-0.0015867250941106795,0.0010559775272851457,0.01637339960658305
ENSG00000144824,PHLDB2,PHLDB2,0.0025778578691611344,0.0010571682611597577,0.016383369270097592
ENSG00000107643,MAPK8,MAPK8,-0.0016506943584048141,0.001058743004011875,0.016399276670116616
ENSG00000185862,EVI2B,EVI2B,0.005888885915146113,0.0010603063175063099,0.016414990660773152
ENSG00000104687,GSR,GSR,-0.00523960273749259,0.001061122369191092,0.01641912574366558
ENSG00000125207,PIWIL1,PIWIL1,-0.20667567814315385,0.0010625447694603274,0.016432633947548292
ENSG00000213445,SIPA1,SIPA1,0.002456745458361928,0.0010637988377173446,0.01644352622022004
ENSG00000141750,STAC2,STAC2,-0.0007670058955492878,0.0010652412685355774,0.016454642663584592
ENSG00000196781,TLE1,TLE1,0.002043783266828569,0.0010661684213315592,0.016454642663584592
ENSG00000121933,TMIGD3,TMIGD3,0.005396638628366138,0.001066158309280918,0.016454642663584592
ENSG00000171223,JUNB,JUNB,0.00034768848255882945,0.0010708291022725194,0.016501029597615173
ENSG00000259642,ST20-AS1,ST20-AS1,-0.02695311035135771,0.0010700147877483746,0.016501029597615173
ENSG00000066230,SLC9A3,SLC9A3,-0.01611981875541683,0.001070634714699148,0.016501029597615173
ENSG00000182899,RPL35A,RPL35A,0.0004563887087743903,0.0010740856606153981,0.016519308107326824
ENSG00000196700,ZNF512B,ZNF512B,-0.002237184098440058,0.00107420463790997,0.016519308107326824
ENSG00000111011,RSRC2,RSRC2,0.0022327377315204885,0.0010727785326178911,0.016519308107326824
ENSG00000134291,TMEM106C,TMEM106C,0.003139668167271543,0.0010742244824055724,0.016519308107326824
ENSG00000048544,MRPS10,MRPS10,-0.004957323555778653,0.0010758164203397151,0.016526794623708714
ENSG00000237422,RP11-305L7.3,,0.1367109875946846,0.00107578274565856,0.016526794623708714
ENSG00000023839,ABCC2,ABCC2,0.04061045257565997,0.0010795164432031434,0.01657027378228664
ENSG00000163605,PPP4R2,PPP4R2,0.0010848988651333998,0.0010797547175418476,0.01657027378228664
ENSG00000135917,SLC19A3,SLC19A3,0.010320254083868257,0.0010824562959879103,0.016600745288919975
ENSG00000185760,KCNQ5,KCNQ5,-0.0006801269839584888,0.0010828503530151412,0.016600745288919975
ENSG00000079785,DDX1,DDX1,-0.0009242812933852359,0.0010872498188014834,0.01665965270509855
ENSG00000184923,NUTM2A,NUTM2A,-0.013275069631923727,0.001088344721988932,0.01666789074996874
ENSG00000196735,HLA-DQA1,HLA-DQA1,0.00825862608475611,0.0010911608116312976,0.016702466671387986
ENSG00000152463,OLAH,OLAH,0.037154368943593766,0.0010921347690197036,0.016708824010935718
ENSG00000120053,GOT1,GOT1,-0.00029720433326522674,0.0010931034467031033,0.016715094115996837
ENSG00000155366,RHOC,RHOC,0.0007914853059035358,0.001096888368226634,0.0167644001500555
ENSG00000143502,SUSD4,SUSD4,-0.001675828489522418,0.001098510337060432,0.016780615005861862
ENSG00000072682,P4HA2,P4HA2,0.004887230219044207,0.001099570266032801,0.016788232086289472
ENSG00000124226,RNF114,RNF114,0.001973148345321668,0.0011012876695861706,0.016805874590470594
ENSG00000156253,RWDD2B,RWDD2B,-0.006558568136746569,0.0011024282486032932,0.01681470112989521
ENSG00000228265,RALY-AS1,RALY-AS1,-0.08051499199647094,0.0011033906372138746,0.016820802221746683
ENSG00000157322,CLEC18A,CLEC18A,0.011360477703022271,0.0011047611094175958,0.016833115019195256
ENSG00000181072,CHRM2,CHRM2,-0.010984693419753451,0.0011067800634888547,0.01685529108907925
ENSG00000109743,BST1,BST1,0.030691509976778126,0.0011085873722144204,0.01687422305492789
ENSG00000099875,MKNK2,MKNK2,0.0006950384786139175,0.0011112503819562523,0.016906154081541967
ENSG00000196353,CPNE4,CPNE4,-0.0013804946797899224,0.001112427489345702,0.016906862909720502
ENSG00000169439,SDC2,SDC2,0.0009491250391075824,0.0011120559491243354,0.016906862909720502
ENSG00000280332,CTD-2013N17.6,,-0.017598114225499752,0.001114705341967781,0.016924282628556508
ENSG00000186442,KRT3,KRT3,-0.19432803258301976,0.0011143106088851162,0.016924282628556508
ENSG00000229453,SPINK8,SPINK8,0.09669629915412452,0.0011181639228031726,0.01696818007663262
ENSG00000173456,RNF26,RNF26,-0.0034653511609869553,0.0011220247294203571,0.01700089141690115
ENSG00000163399,ATP1A1,ATP1A1,-9.286741457606524e-05,0.0011214630946096982,0.01700089141690115
ENSG00000179094,PER1,PER1,0.0007873357196648617,0.0011209575663020386,0.01700089141690115
ENSG00000163106,HPGDS,HPGDS,0.02715129582764281,0.0011255511716918851,0.0170284448888742
ENSG00000261739,GOLGA8S,GOLGA8S,-0.013281755350525622,0.001125340460255031,0.0170284448888742
ENSG00000254703,SENCR,SENCR,0.06709120735277373,0.0011254614281068775,0.0170284448888742
ENSG00000018869,ZNF582,ZNF582,0.02170135103503341,0.0011294762326936605,0.01707918812935661
ENSG00000228914,OR1H1P,OR1H1P,-0.101214487747494,0.0011325735192632134,0.017117369358849274
ENSG00000269935,RP11-482M8.3,,0.007383887799078309,0.0011334701602234713,0.017122268935496978
ENSG00000130222,GADD45G,GADD45G,0.002679742050604351,0.0011360682491013965,0.017152852766594024
ENSG00000279821,RP11-1334A24.5,,0.03761485351594932,0.0011370455859068818,0.017158947262600824
ENSG00000122026,RPL21,RPL21,0.0002896065983665882,0.0011434377579111474,0.017246708693455584
ENSG00000164692,COL1A2,COL1A2,0.0011890758842610196,0.0011470530182211554,0.017283806435765627
ENSG00000264668,RP13-582O9.6,,-0.03324049429493412,0.001146899621128572,0.017283806435765627
ENSG00000178573,MAF,MAF,0.0012701732264216769,0.001149610041739968,0.017296195346299014
ENSG00000251632,LINC02172,LINC02172,0.03618751175716469,0.001148644993037129,0.017296195346299014
ENSG00000236710,AC108448.2,,0.07137677918297076,0.0011492184116621562,0.017296195346299014
ENSG00000152804,HHEX,HHEX,0.01351685746031331,0.0011526270086467114,0.017332867686587806
ENSG00000156804,FBXO32,FBXO32,0.0015529710164349393,0.0011542256409542428,0.01733947208485254
ENSG00000243836,WDR86-AS1,WDR86-AS1,0.009720362496488015,0.0011536585628542095,0.01733947208485254
ENSG00000231721,LINC-PINT,LINC-PINT,0.001497233501441751,0.0011555629395968436,0.0173422115512345
ENSG00000233384,RP11-100E13.1,,-0.05263504364352657,0.001155571743736039,0.0173422115512345
ENSG00000265313,LINC01476,LINC01476,-0.023149138790905133,0.0011561474367489664,0.0173422115512345
ENSG00000112343,TRIM38,TRIM38,0.006272658875525101,0.001156996892199058,0.0173462541582325
ENSG00000149182,ARFGAP2,ARFGAP2,-0.0010086950277910013,0.0011577372553256413,0.017348657969333638
ENSG00000085433,WDR47,WDR47,-0.0006083615709622314,0.0011589891961946153,0.017350033462553024
ENSG00000172922,RNASEH2C,RNASEH2C,0.0011777981552670456,0.0011584888739730734,0.017350033462553024
ENSG00000188763,FZD9,FZD9,0.009320552335968143,0.0011629157697464756,0.017394227249229826
ENSG00000136872,ALDOB,ALDOB,0.012957084860573636,0.0011631044633386713,0.017394227249229826
ENSG00000166483,WEE1,WEE1,0.01227575949907589,0.0011650469158190901,0.017400238060187492
ENSG00000133454,MYO18B,MYO18B,-0.1592584121428669,0.0011652516494334852,0.017400238060187492
ENSG00000164292,RHOBTB3,RHOBTB3,0.0004246918394322056,0.0011641720513050346,0.017400238060187492
ENSG00000109323,MANBA,MANBA,0.005094014028064652,0.001167930482414703,0.01743153728993202
ENSG00000243232,PCDHAC2,PCDHAC2,-0.0013629962281184848,0.0011691430381653989,0.01744093180624792
ENSG00000135766,EGLN1,EGLN1,0.0012331194981753592,0.00117114672141172,0.01744522672655394
ENSG00000153551,CMTM7,CMTM7,0.016761502846593015,0.0011703464969335946,0.01744522672655394
ENSG00000163746,PLSCR2,PLSCR2,0.15446626168850475,0.0011717639750467026,0.01744522672655394
ENSG00000184515,BEX5,BEX5,-0.0007633280988778754,0.0011711853223895785,0.01744522672655394
ENSG00000198911,SREBF2,SREBF2,-0.0003167598373270023,0.0011737799008805228,0.017466545689222106
ENSG00000142541,RPL13A,RPL13A,0.00014308734347657958,0.001174804074385194,0.017473092921363082
ENSG00000068028,RASSF1,RASSF1,0.004059116690272255,0.0011769483066540465,0.017487592574278454
ENSG00000106610,STAG3L4,STAG3L4,-0.00869368832377554,0.0011767413027461426,0.017487592574278454
ENSG00000142149,HUNK,HUNK,-0.004614510965978351,0.001178288122450688,0.01749833328776379
ENSG00000139083,ETV6,ETV6,0.0052245872620482435,0.0011788412428901385,0.01749833328776379
ENSG00000197558,SSPO,SSPO,-0.004133008782482847,0.0011801605794378167,0.017509227644337846
ENSG00000261596,CTB-31N19.3,,0.04079376995243968,0.0011836993997089704,0.017553023820176157
ENSG00000166676,TVP23A,TVP23A,-0.006965313562622254,0.0011865747164119256,0.017586942402319467
ENSG00000167173,C15orf39,C15orf39,0.010549716889499584,0.0011887904947893713,0.017593628747723945
ENSG00000162714,ZNF496,ZNF496,-0.004224899811069029,0.0011883766872398116,0.017593628747723945
ENSG00000156171,DRAM2,DRAM2,0.0037374163621717404,0.0011876176213152512,0.017593628747723945
ENSG00000100266,PACSIN2,PACSIN2,0.002611208620497073,0.0011906649051859342,0.017603948252155853
ENSG00000115361,ACADL,ACADL,0.011770958609234364,0.0011901791635660075,0.017603948252155853
ENSG00000196943,NOP9,NOP9,-0.003862554973240863,0.0011924464390434821,0.017621577565113903
ENSG00000124224,PPP4R1L,PPP4R1L,0.013443907063393915,0.00119512986157555,0.017649545411727054
ENSG00000274718,RP11-346C4.3,,-0.015794770406808867,0.0011955191910451026,0.017649545411727054
ENSG00000136155,SCEL,SCEL,0.0994041465468404,0.0011971085732448428,0.017664290787248762
ENSG00000178184,PARD6G,PARD6G,0.013419188074518876,0.0012019573901361769,0.01772451401245608
ENSG00000120742,SERP1,SERP1,0.0010864545127100534,0.0012023750896447134,0.01772451401245608
ENSG00000280064,RP11-205M5.3,,0.014572566469841113,0.0012041642848679144,0.017742144709556318
ENSG00000131480,AOC2,AOC2,0.018585893325339702,0.0012057065795262336,0.017756122005726068
ENSG00000260296,RP11-395I6.3,,0.012898145216570536,0.0012073207984756307,0.017771144233467574
ENSG00000183281,PLGLB1,PLGLB1,0.004242488208758592,0.0012131719441025313,0.017848486398478462
ENSG00000196151,WDSUB1,WDSUB1,0.007186628393864867,0.001213769468565551,0.017848497937460978
ENSG00000240707,LINC01168,LINC01168,-0.016940505469657502,0.0012166924032147586,0.017882687852655246
ENSG00000237181,AC147651.4,,0.09672634671620392,0.0012173995106752322,0.017884292418613064
ENSG00000146425,DYNLT1,DYNLT1,0.003647361254432111,0.0012186560456247664,0.017893962849600768
ENSG00000233123,LINC01007,LINC01007,-0.0023885273335985603,0.0012209092830832713,0.017918251549077842
ENSG00000070756,PABPC1,PABPC1,0.0007902746105522313,0.0012215881892977398,0.01791942262966915
ENSG00000104722,NEFM,NEFM,-0.00010614242326736971,0.0012225975652404575,0.017925437831540242
ENSG00000164035,EMCN,EMCN,0.006572569057339671,0.0012257683049140544,0.017963121019098173
ENSG00000275807,RP11-1348G14.8,,-0.08099401096819743,0.001231314984269316,0.017999617056422022
ENSG00000142494,SLC47A1,SLC47A1,0.004227401296554388,0.001231508567207329,0.017999617056422022
ENSG00000179528,LBX2,LBX2,0.0920034738830934,0.0012318694789199554,0.017999617056422022
ENSG00000166965,RCCD1,RCCD1,-0.007645454746278883,0.0012294665859271525,0.017999617056422022
ENSG00000116750,UCHL5,UCHL5,-0.0016019773762048287,0.0012315918002816506,0.017999617056422022
ENSG00000104888,SLC17A7,SLC17A7,-7.611895708499966e-05,0.0012301016900748696,0.017999617056422022
ENSG00000164794,KCNV1,KCNV1,-0.0009547675159004967,0.0012351510630530527,0.018038754050740628
ENSG00000211829,TRDC,TRDC,-0.13235135545528345,0.001238391924248461,0.018077258396423358
ENSG00000187720,THSD4,THSD4,0.002780788783051741,0.001239446906963204,0.0180838326767168
ENSG00000267247,RP11-64C12.6,,-0.08921034207227217,0.0012401177092575821,0.018084797993122514
ENSG00000134516,DOCK2,DOCK2,0.005753657622328877,0.0012446167888463533,0.01814156342806746
ENSG00000110148,CCKBR,CCKBR,-0.0026725785388391553,0.0012457006397958992,0.018148517358156525
ENSG00000175592,FOSL1,FOSL1,0.018840734130950502,0.001247676543145837,0.018168454433053545
ENSG00000255931,RP11-286N22.10,,0.08454015731579195,0.0012488243931212395,0.01817631999915147
ENSG00000117600,PLPPR4,PLPPR4,-0.0005878453038450114,0.001251552565675218,0.018189473877233124
ENSG00000143556,S100A7,S100A7,0.2097051308068293,0.0012506286676675638,0.018189473877233124
ENSG00000259081,RP11-488C13.6,,-0.07701146951243759,0.001251112465863291,0.018189473877233124
ENSG00000272156,RP11-477N3.1,,0.07198614678451516,0.0012538136555374502,0.018213485399283698
ENSG00000115594,IL1R1,IL1R1,0.0023497113309197595,0.0012559372687098724,0.018235477527724413
