gene_id,H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
ENSG00000269976.1,9.0,28.0,8.0,10.0,2.0
ENSG00000131446.16,879.815,1191.09,1084.6,1231.86,1133.16
ENSG00000075142.13,3773.52,2538.88,1729.01,3780.67,1431.07
ENSG00000154328.15,1137.14,685.0,596.0,1250.97,455.0
ENSG00000013364.18,507.58,1020.79,763.33,1160.98,476.495
ENSG00000136810.12,2152.98,637.0,1715.0,1922.0,822.9939999999998
ENSG00000225880.5,40.1962,56.7354,14.0,49.0,26.2743
ENSG00000153574.8,183.0,113.0,97.0,128.0,62.0
ENSG00000197223.11,932.94,480.366,388.991,748.0,247.79
ENSG00000280649.1,95.6346,56.3683,143.775,70.3924,84.9273
ENSG00000251468.2,21.1319,20.2791,1.00542,49.1614,1.0
ENSG00000175066.15,1528.19,1318.11,304.016,1289.0,207.831
ENSG00000170522.9,1717.94,573.54,426.239,791.7389999999998,374.08
ENSG00000047457.13,142.515,2490.36,133.532,1322.09,279.132
ENSG00000179564.3,20.725,19.1603,66.243,47.2984,7.35434
ENSG00000070476.14,700.9989999999998,1021.0,175.0,669.0,136.0
ENSG00000136881.11,87.6723,45.0,38.0,115.055,16.0
ENSG00000235545.1,43.0,77.0,2.0,52.0,3.0
ENSG00000061918.12,5948.0,4326.31,1818.0,5574.0,1619.0
ENSG00000175093.4,23.088,24.0326,28.0178,58.0638,11.0
ENSG00000196776.14,12146.9,6955.5,2579.53,7339.72,2218.34
ENSG00000161911.11,25.0,7.0,79.0,73.0,8.0
ENSG00000108094.14,1951.55,1340.36,655.0,1632.51,502.852
ENSG00000169218.13,32.2961,20.6442,5.55836,10.2243,2.46855
ENSG00000114529.12,70.0,33.0,13.0,170.0,8.0
ENSG00000168679.17,264.697,313.66,35.9974,183.726,57.1347
ENSG00000240457.3,25.1572,55.2022,4.0,62.119,2.0
ENSG00000199593.1,54.0,35.0,1.0,53.0,2.0
ENSG00000227091.1,55.8904,18.1479,3.13794,30.01,1.04718
ENSG00000113966.9,1877.0,1172.0,402.0,1464.86,288.0
ENSG00000169271.2,200.0,1.0,110.0,13.0,81.0
ENSG00000142669.14,801.7239999999998,573.53,1813.71,769.8330000000002,906.985
ENSG00000158517.13,51.0651,61.5866,15.0895,58.4984,44.4233
ENSG00000273175.1,21.0,12.0,6.0,18.0,1.0
ENSG00000104899.6,15.0,116.0,113.0,20.0,79.0
ENSG00000272301.1,93.0,73.0,28.0,55.0,24.0
ENSG00000134371.10,1920.44,1629.51,219.006,1816.99,271.28
ENSG00000088367.21,6442.0,10753.0,5550.99,6704.01,4519.01
ENSG00000186469.8,4359.02,261.497,2193.0,1265.18,1329.0
ENSG00000257434.1,268.92900000000003,36.4159,186.652,33.4714,305.563
ENSG00000188042.7,2519.75,367.375,1169.0,1012.76,584.0
ENSG00000222030.1,53.6008,66.8489,1.0,63.3921,3.0
ENSG00000233487.6,154.0,16.0,54.0159,43.0,22.0
ENSG00000205879.4,152.204,190.87,31.8042,121.418,12.6773
ENSG00000134594.4,496.0,97.0,518.0,251.0,245.0
ENSG00000135929.8,488.0,403.0,476.0,402.0,272.0
ENSG00000107854.5,4586.0,3519.0,641.0,4137.0,704.0
ENSG00000172375.12,1355.03,1943.36,1482.63,1415.24,884.832
ENSG00000214114.8,360.625,641.498,59.9964,510.554,49.865
ENSG00000134748.12,1547.11,1120.44,399.959,1281.79,395.612
ENSG00000164008.14,257.216,212.707,151.925,354.406,75.0
ENSG00000154240.16,834.008,950.085,66.5808,1077.43,99.325
ENSG00000038295.7,343.0,373.0,25.0,490.0,19.0
ENSG00000158887.15,58.0,104.0,42.0,63.0,51.0
ENSG00000133069.15,1236.0,1450.0,1855.0,1277.0,1896.0
ENSG00000233892.1,15.0,19.0,4.0,20.0,5.0
ENSG00000213088.9,114.0,393.0,341.0,188.0,113.0
ENSG00000203668.2,3457.8,640.865,561.996,1364.72,199.018
ENSG00000148634.15,4209.4,4353.22,680.283,3943.73,651.482
ENSG00000114127.10,3265.95,3869.03,331.332,3262.56,417.579
ENSG00000269001.2,397.423,474.408,26.0504,315.262,34.4104
ENSG00000179144.4,94.0,103.0,97.0,102.0,34.0
ENSG00000253159.2,215.178,447.425,89.2062,670.9169999999998,87.0702
ENSG00000255760.1,7.0,16.5509,5.0,10.0,4.0
ENSG00000179152.19,1248.79,1395.72,217.825,1241.54,287.0
ENSG00000147955.16,476.774,303.0,456.0,349.912,356.0
ENSG00000125246.15,405.464,340.0,116.0,366.588,72.0
ENSG00000260634.1,21.0,21.0,24.7778,53.0698,7.69033
ENSG00000278703.1,15.8331,8.14736,3.49482,14.8121,1.0
ENSG00000234571.1,32.0127,12.2472,27.351,126.169,8.5587
ENSG00000249993.1,32.0,68.0,3.0,36.0,1.0
ENSG00000167754.12,51.0,6.0,55.0,5.0,22.0
ENSG00000082258.12,2978.99,1928.0,673.0010000000002,2341.0,688.9989999999998
ENSG00000091106.18,130.0,138.999,16.0,74.0,14.0
ENSG00000244509.3,81.6542,86.9895,38.0754,90.4369,32.0
ENSG00000271856.1,176.78400000000005,216.755,10.0732,128.814,5.0
ENSG00000121879.3,4141.85,2305.69,415.384,2299.62,443.723
ENSG00000088035.15,579.283,558.08,123.0,476.578,74.9999
ENSG00000108381.10,3236.46,1877.66,420.831,1733.89,286.3040000000001
ENSG00000166159.10,730.0,1470.0,604.0,587.0,293.0
ENSG00000018280.16,219.919,706.953,600.3290000000002,748.041,681.93
ENSG00000178796.12,128.0,236.0,74.9999,199.0,29.0
ENSG00000008441.16,2687.0,763.0010000000002,3323.0,1850.0,2610.0
ENSG00000141580.15,1992.76,1325.79,1648.05,1944.6,1543.0
ENSG00000157087.16,17153.0,12495.0,4841.0,9401.0,2977.0
ENSG00000272432.1,1.0,9.0,12.0,2.0,3.0
ENSG00000082684.14,347.0,207.0,348.0,178.0,199.0
ENSG00000231672.6,146.0,373.0,23.0001,192.0,15.0
ENSG00000160741.16,283.4890000000001,291.911,680.9989999999998,307.767,432.0
ENSG00000197616.11,10.0,23.2927,4.15383,43.2055,2.05417
ENSG00000135341.17,2896.0,1865.0,621.0,1994.0,646.0
ENSG00000236760.1,58.0,143.0,2.0,27.0,3.0
ENSG00000182307.12,1053.18,575.164,632.88,944.405,418.985
ENSG00000123560.13,136964.0,25723.0,32109.0,45952.0,14791.0
ENSG00000185946.15,2396.73,3772.48,198.537,1989.73,470.769
ENSG00000104327.7,2198.02,4480.66,646.0,9278.73,277.177
ENSG00000119559.15,449.594,364.246,639.365,421.36300000000006,447.839
ENSG00000205678.7,452.149,556.966,6.0,400.429,8.191980000000001
ENSG00000138785.14,429.727,395.0,161.3,468.253,139.872
ENSG00000112851.14,7045.0,11119.0,891.9989999999998,9382.0,1249.0
ENSG00000143412.9,236.0,104.0,44.0,150.0,49.0
ENSG00000105963.13,1021.13,781.58,3228.0,791.268,1767.0
ENSG00000198574.5,65.796,1.60342,36.0,10.1755,22.0
ENSG00000122728.6,12.9861,12.2963,2.30082,17.0545,2.0122
ENSG00000040487.12,177.44099999999997,203.721,297.187,180.317,173.889
ENSG00000126500.3,637.283,679.5089999999999,232.252,502.3,71.9512
ENSG00000249476.1,362.582,385.634,6.52466,324.517,13.997
ENSG00000162598.13,3.62244,167.408,1.0,225.984,12.0
ENSG00000116983.12,10639.0,5885.0,6399.0,9874.0,3468.0
ENSG00000155324.9,2124.87,2269.89,425.496,2509.62,792.817
ENSG00000189369.8,603.0,460.0,305.0,673.0,207.0
ENSG00000166106.3,46.0,22.0,78.0,60.0,13.0
ENSG00000271344.1,113.649,166.67,60.0,80.4267,68.0
ENSG00000248516.1,31.0082,29.69,4.05632,19.0861,4.09501
ENSG00000136895.18,2567.17,996.485,841.0110000000002,1260.59,427.403
ENSG00000170417.14,440.456,271.572,30.5164,211.389,34.8336
ENSG00000136247.14,847.826,450.659,445.192,626.235,279.204
ENSG00000130545.15,19.5509,28.7477,5.0,17.394000000000002,2.0
ENSG00000106078.17,4736.0,3388.0,1731.0,2296.0,1794.0
ENSG00000205791.3,103.161,65.5143,63.1887,123.316,30.279
ENSG00000116786.11,2684.0,2676.0,4078.7,1616.0,5756.94
ENSG00000260608.1,22.0,12.0,1.0,20.0,2.0
ENSG00000268575.1,247.12,545.669,77.5715,393.78,106.709
ENSG00000115486.11,1212.29,1238.08,373.543,1031.2,373.024
ENSG00000136541.14,15434.9,3078.0,2078.0,4944.16,1110.0
ENSG00000105974.11,218.0,235.0,220.0,438.0,104.0
ENSG00000175354.18,904.77,972.334,417.774,1096.17,350.379
ENSG00000279806.1,39.9143,64.7195,1.06174,66.0469,1.00344
ENSG00000235079.1,21.0187,15.0,3.20279,10.1197,1.30009
ENSG00000155090.14,941.0,163.0,480.0,1111.0,258.0
ENSG00000187608.8,215.0,84.0,321.0,213.0,170.0
ENSG00000259943.1,423.0,191.0,264.0,706.0,100.0
ENSG00000036530.8,4063.76,7654.1,2441.06,4218.82,1311.6
ENSG00000163734.4,8.0,18.0,16.0,34.0,15.0
ENSG00000114391.12,6698.43,4840.04,4230.37,11021.6,2985.36
ENSG00000116750.13,3183.36,1401.51,801.9989999999998,2090.42,607.183
ENSG00000078369.17,15295.6,9576.29,9919.0,10730.0,6764.09
ENSG00000166924.8,823.0,782.0,1495.0,604.0,1047.0
ENSG00000174521.7,728.0,171.0,1949.0,278.0,896.0
ENSG00000062716.11,2685.84,2668.72,1385.18,6102.04,796.563
ENSG00000125084.11,35.0,207.0,20.0,82.0,14.0
ENSG00000117862.11,756.0,535.0,510.023,700.0,418.0
ENSG00000249699.1,43.7983,54.1516,2.02313,46.2349,3.34438
ENSG00000187801.14,389.0,556.0,34.0,436.0,22.0
ENSG00000119778.14,1553.03,1559.84,107.017,1613.71,106.0
ENSG00000100395.14,1455.24,1241.83,896.7180000000002,1205.4,617.0790000000002
ENSG00000132702.12,560.999,337.0,3774.0,741.0010000000002,1093.0
ENSG00000184313.19,682.924,392.931,153.586,706.712,128.72299999999998
ENSG00000251158.1,265.712,199.653,1.6595,275.63,2.49863
ENSG00000226754.1,23.3443,4.77074,14.8311,17.4783,1.82056
ENSG00000100304.12,481.0,824.0,738.0,338.0,679.0
ENSG00000126950.7,1240.91,929.411,792.0,1497.87,743.0
ENSG00000234193.1,17.0,19.0,3.0,29.0,2.0
ENSG00000281207.1,74.0921,168.139,9.68264,70.5976,23.4644
ENSG00000162692.10,191.0,114.0,13.0,294.0,38.0
ENSG00000231703.2,124.544,156.84,3.55933,95.5021,5.66563
ENSG00000119414.11,3056.01,1562.0,938.0,2654.0,638.0
ENSG00000153093.18,99.762,85.0377,6.04194,77.2238,6.41637
ENSG00000164106.7,2305.28,3249.77,1092.43,4277.36,843.763
ENSG00000198431.15,2335.19,2143.69,643.164,3391.26,607.0
ENSG00000226252.1,210.558,40.0,6.12403,24.1055,28.2149
ENSG00000214174.8,982.527,543.197,598.002,1177.17,427.625
ENSG00000248115.1,74.0,43.0,25.0,30.0,10.0
ENSG00000138073.13,644.0,418.0,554.0,455.0,382.0
ENSG00000094880.10,1046.0,721.0,302.0,814.0,237.0
ENSG00000059728.10,1052.53,1157.06,650.0,2172.77,526.0
ENSG00000143373.17,550.98,513.991,400.648,531.817,274.415
ENSG00000224204.1,30.0,36.6079,15.0,61.0,6.0
ENSG00000225210.9,209.0,60.4826,30.1121,59.7352,15.4985
ENSG00000267191.1,20.0,58.0,4.0,43.0,4.0
ENSG00000143199.17,52.0001,141.0,13.0,85.9999,12.0
ENSG00000169297.7,24.0,7.0,26.0,49.0,5.0
ENSG00000177453.7,616.568,563.835,394.0,602.2719999999998,353.0
ENSG00000228013.1,33.0695,26.1854,18.2371,122.494,13.6577
ENSG00000153066.12,461.003,643.703,457.249,690.1510000000002,337.917
ENSG00000065427.14,1414.35,1435.0,931.001,1696.0,736.648
ENSG00000100764.13,2521.12,825.4960000000002,1609.56,1894.37,703.725
ENSG00000087085.13,220.0,610.999,693.9989999999998,673.0,446.999
ENSG00000141013.15,619.873,822.3789999999998,496.772,597.125,398.30800000000005
ENSG00000253406.1,118.0,159.806,2.0,96.0,5.0
ENSG00000240253.5,77.1733,77.0673,20.8593,67.2604,26.9745
ENSG00000079739.15,1214.0,954.0,497.0,1506.0,508.0
ENSG00000213853.9,1043.94,1346.88,288.367,1389.92,364.448
ENSG00000204929.12,159.0,39.358,8.265239999999999,124.0,6.0
ENSG00000115042.9,487.871,914.776,524.47,737.368,395.551
ENSG00000184983.9,1760.0,850.0,864.0,1931.0,568.0
ENSG00000125633.10,1588.0,1428.0,460.0,1497.0,367.0
ENSG00000006625.17,1157.45,393.353,690.143,560.446,522.385
ENSG00000121940.15,1652.56,1316.61,369.952,1846.91,290.326
ENSG00000164163.10,2515.17,1373.71,544.007,2036.49,405.0
ENSG00000009765.14,260.67,310.774,8.093630000000001,233.356,9.8243
ENSG00000172661.17,1400.56,1762.14,711.08,1609.97,658.105
ENSG00000173218.14,144.0,98.9999,43.0,96.0001,10.0
ENSG00000226742.3,280.422,308.998,269.277,295.513,255.19
ENSG00000007516.13,1007.16,526.355,5757.92,1566.27,2815.11
ENSG00000224138.1,73.0,100.683,9.0,44.0,10.6236
ENSG00000203985.10,22.1919,25.5178,3.06022,23.7658,1.01039
ENSG00000137251.15,17.0,7.0,3.0,5.0,3.0
ENSG00000060982.14,3553.16,1639.88,676.0,3840.4,417.794
ENSG00000182873.5,50.0,171.0,99.0,56.0,48.0
ENSG00000276411.1,178.99,207.249,2.21476,111.025,3.0
ENSG00000280336.1,29.0,34.0,2.0,16.0,1.0
ENSG00000261783.1,41.8107,28.7623,4.79057,36.7734,5.12824
ENSG00000162852.13,3105.0,2303.0,825.0,2747.01,909.0
ENSG00000236204.5,64.7399,55.9496,7.0,80.122,8.0
ENSG00000156253.6,417.859,198.579,238.896,374.955,137.83
ENSG00000105464.3,120.0,47.0,150.0,43.0,72.0
ENSG00000117385.15,456.806,650.289,293.526,406.18300000000005,219.199
ENSG00000137133.10,200.962,89.1511,369.901,232.118,138.289
ENSG00000231824.3,29.0,7.0,11.0,5.0,10.0
ENSG00000274386.5,101.267,119.028,18.6847,144.554,14.6644
ENSG00000165140.9,17.0,15.0,12.0,26.0,9.0
ENSG00000117395.11,1383.03,814.477,1102.86,1360.51,598.99
ENSG00000188672.17,27.4066,83.575,18.4102,49.2424,6.0
ENSG00000271452.1,68.7461,63.4614,5.31546,50.537,4.3105400000000005
ENSG00000243710.7,134.0,168.0,29.2797,200.0,18.0099
ENSG00000174780.15,2966.75,1729.0,867.0,2719.01,576.0
ENSG00000196365.11,1113.05,1131.15,1411.64,1250.18,1058.18
ENSG00000116882.14,27.0,13.0,1.0,16.0,4.0
ENSG00000154358.20,650.566,14467.8,261.437,4206.47,357.461
ENSG00000013725.14,81.1445,93.8873,82.9765,96.8813,43.0094
ENSG00000066056.13,284.6,272.153,369.345,222.368,414.0
ENSG00000185010.13,681.0,517.0,284.0,937.001,234.0
ENSG00000268189.2,32.0492,66.0,36.9687,35.0156,26.626
ENSG00000267390.1,35.0,39.0,40.3644,54.0,27.3379
ENSG00000141449.14,424.0,1039.0,25.0,676.0,14.0
ENSG00000003436.14,1684.88,1946.49,135.465,1504.59,105.601
ENSG00000066322.13,1570.0,391.0,1067.0,751.0,334.0
ENSG00000188313.12,507.0,1063.0,281.0,1788.0,334.0
ENSG00000229431.1,53.1578,33.196,22.0,35.0,11.191
ENSG00000272711.1,50.1899,27.4732,5.01043,29.4077,2.0
ENSG00000265749.5,69.4472,132.91899999999998,3.00822,97.2009,2.0
ENSG00000131686.14,37.469,44.3014,2.05518,76.5563,3.03845
ENSG00000229348.1,10.0,20.0,9.0,3.0,11.0
ENSG00000230623.4,19.0053,20.0,1.0,26.0023,1.0
ENSG00000142949.16,4681.89,3964.95,1912.05,3212.98,1316.07
ENSG00000254873.1,4.0,9.0,547.408,6.0,362.541
ENSG00000273950.1,46.0931,66.3265,1.43782,48.3682,2.0
ENSG00000165102.14,1348.6,806.686,972.516,1303.82,483.601
ENSG00000126091.19,863.0,548.0,596.0,626.0,344.0
ENSG00000205220.11,550.972,333.997,469.017,973.82,329.286
ENSG00000175602.3,252.0,162.0,3887.0,343.0,1860.0
ENSG00000164076.16,5105.0,8446.0,4453.01,8747.99,2177.0
ENSG00000133313.14,3735.25,3018.37,2638.4,4346.84,1616.68
ENSG00000066279.16,126.0,22.0,9.0,72.0,10.0
ENSG00000254876.5,368.6230000000001,334.121,13.6824,164.273,13.3899
ENSG00000203363.2,33.7677,23.3626,4.82145,9.13037,1.03585
ENSG00000117407.16,11.0,19.0,21.0,11.0,17.0
ENSG00000283268.1,18.0,3.0,2.0,12.0,2.49447
ENSG00000024862.17,732.0,604.0,554.0,769.0,492.0
ENSG00000009844.15,2597.73,924.75,708.16,1517.9,512.0
ENSG00000149218.4,3567.0,2292.0,1249.0,3469.0,667.0
ENSG00000132768.13,431.0,361.0,295.0,441.0,144.0
ENSG00000211450.9,874.062,458.26,1290.9,1203.14,550.0
ENSG00000136932.13,364.0,240.0,79.0001,446.001,66.0
ENSG00000118873.15,4107.53,2297.98,596.029,2941.77,550.0
ENSG00000198146.4,4108.11,4435.16,154.084,3472.01,340.829
ENSG00000163235.15,620.0,324.0,287.0,711.0,120.0
ENSG00000278879.1,255.0,193.0,7.0,163.0,10.0
ENSG00000254507.2,99.0,57.0,10.0,24.0,31.0
ENSG00000250565.6,193.0,194.0,92.0001,324.0,64.0001
ENSG00000112078.13,2503.15,1755.05,723.569,2463.07,629.886
ENSG00000149600.11,1056.0,588.001,890.0,687.0,590.0
ENSG00000174574.15,2268.85,1388.45,1235.82,2274.31,839.184
ENSG00000100483.13,522.0,459.0,257.0,734.0,246.0
ENSG00000255248.7,3290.62,2515.92,877.762,3282.94,1186.65
ENSG00000107819.13,1572.47,1287.48,1309.63,1052.31,1025.83
ENSG00000155659.14,142.0,1353.0,86.0,673.0,409.0
ENSG00000127603.23,42171.3,43628.2,3208.38,39866.0,4078.08
ENSG00000067560.10,6199.18,3826.17,3307.0,6249.02,2119.0
ENSG00000117411.16,1604.0,676.0,1218.0,604.0,718.0
ENSG00000175279.21,163.94,195.247,109.385,303.928,111.807
ENSG00000166272.16,1108.0,1220.97,542.0,1541.0,394.0
ENSG00000117305.14,576.596,485.594,305.004,603.821,150.037
ENSG00000272084.1,27.4716,78.4313,33.0558,74.0626,21.4538
ENSG00000085760.14,1180.18,644.007,276.007,784.105,277.0
ENSG00000269937.1,166.983,820.1260000000002,11.2153,300.14,17.3373
ENSG00000249709.7,878.566,635.982,47.9281,687.566,12.9079
ENSG00000279526.1,21.0,79.0,11.0,114.0,3.0
ENSG00000251050.1,11.0,10.0,3.0,10.0,2.0
ENSG00000279453.1,1657.81,1102.11,567.998,1409.81,374.992
ENSG00000234456.7,2595.26,1449.83,591.326,1326.71,476.122
ENSG00000197780.9,2006.55,872.887,555.0,1149.31,436.555
ENSG00000159596.6,423.247,271.883,230.781,399.282,147.0
ENSG00000076003.4,500.0,236.0,276.0,572.0,182.0
ENSG00000177842.11,255.404,206.44,36.0906,176.00599999999997,29.0711
ENSG00000183715.13,7442.4,2331.42,1901.5,2253.46,1716.29
ENSG00000163840.9,513.871,850.895,95.9741,669.1469999999998,87.7414
ENSG00000197226.12,3207.85,3277.51,2351.81,2505.23,2032.07
ENSG00000124193.14,3375.23,2630.66,1152.53,2680.47,1059.88
ENSG00000280285.1,139.935,173.92,14.9718,190.811,37.9771
ENSG00000275678.1,28.5636,46.8945,5.09426,40.8405,7.95194
ENSG00000198520.10,74.3953,179.40900000000005,61.0,109.386,84.0
ENSG00000099940.11,718.5139999999999,602.864,429.072,687.971,277.408
ENSG00000059378.12,144.483,126.15,122.168,228.457,79.9999
ENSG00000167513.8,66.4706,91.3566,44.9656,41.1064,24.4679
ENSG00000163629.12,3409.0,5443.01,287.0,3641.0,409.0
ENSG00000054179.11,69.9999,55.0,92.0,160.0,137.0
ENSG00000104804.7,31.0001,17.0,14.0,40.0,15.0
ENSG00000143799.12,5313.99,3122.0,1711.0,4258.0,1041.0
ENSG00000083223.17,1554.0,1376.0,166.0,1878.0,187.0
ENSG00000067064.10,4614.79,1265.66,2758.87,3492.88,2393.45
ENSG00000135111.15,101.0,150.0,65.0,84.1257,332.0
ENSG00000278291.1,1008.45,697.153,177.525,1062.12,140.219
ENSG00000170439.6,16.0,18.0,55.0,61.0,44.0
ENSG00000233723.7,441.077,478.629,82.1635,440.121,55.055
ENSG00000277075.2,1373.0,132.0,24.0,1262.0,15.0
ENSG00000140988.15,2161.98,2324.65,4216.79,3423.71,2520.33
ENSG00000237063.1,11.002,25.8617,10.1075,39.5242,7.1616800000000005
ENSG00000169607.12,140.07,124.352,9.04436,132.607,7.0
ENSG00000203650.8,93.2526,122.995,42.0288,138.89,7.10221
ENSG00000280205.1,94.654,237.092,1.0,214.812,1.0
ENSG00000132773.11,170.558,140.92700000000005,140.19299999999998,169.407,62.9109
ENSG00000081248.10,63.0,34.0,25.0,144.0,8.0
ENSG00000279212.1,42.3149,68.5753,7.07067,36.1421,3.02068
ENSG00000136425.12,104.778,77.416,118.0,92.6003,81.0
ENSG00000168763.15,329.26,537.585,212.455,388.629,180.082
ENSG00000173846.12,191.111,147.372,307.202,387.832,122.04
ENSG00000147684.7,2298.09,990.0,2387.98,2635.0,1641.49
ENSG00000229867.1,31.008000000000006,9.13472,5.0,16.2731,3.05515
ENSG00000117448.13,896.117,595.849,627.018,923.666,419.08
ENSG00000137161.16,657.0,625.0,628.0,583.0,460.0
ENSG00000184887.13,1158.0,1328.0,1726.03,1048.0,1159.16
ENSG00000138074.14,764.806,640.0,436.726,537.8380000000002,585.21
ENSG00000130939.18,2582.36,2846.59,947.394,2255.35,790.148
ENSG00000171827.10,838.181,594.102,123.69,720.471,126.878
ENSG00000157869.14,920.001,648.685,327.0,579.0,299.0
ENSG00000107625.12,1275.57,858.492,364.919,1167.57,228.0
ENSG00000178021.10,61.0,157.0,3.0,50.0,3.0
ENSG00000154380.17,4903.14,3362.86,767.932,3771.18,928.128
ENSG00000232995.7,120.936,69.6989,14.0,77.0063,6.0
ENSG00000180871.7,26.7555,62.63,1.38988,23.4346,3.0702700000000003
ENSG00000227588.2,79.0,33.0,1.0,24.0,1.0
ENSG00000235904.2,32.0,60.0,4.0,21.0,6.0
ENSG00000140939.14,191.426,259.332,370.637,254.726,280.585
ENSG00000112695.11,6593.73,1815.22,1828.02,7029.84,1070.03
ENSG00000273899.4,399.444,346.014,283.529,242.152,226.551
ENSG00000270750.1,41.0,3.0,25.0,17.0,24.0
ENSG00000206549.12,13.0,8.0,24.914,18.0,17.4326
ENSG00000162975.4,667.0,872.0,1570.0,718.0,530.0
ENSG00000128050.8,1683.6,1262.3,639.861,1511.77,638.37
ENSG00000272361.2,58.0,57.0,58.0,111.0,34.0
ENSG00000183479.12,9.78817,8.86848,4.0,5.0,14.1283
ENSG00000115998.7,462.148,534.924,128.0,522.687,148.0
ENSG00000225447.1,46.021,52.0,3.0,25.0,1.0
ENSG00000198832.10,424.259,380.348,1367.68,775.7339999999998,748.073
ENSG00000198400.11,9.07805,49.0634,13.0,64.0382,5.0
ENSG00000234283.1,15.0309,17.6169,14.0,14.8749,4.0
ENSG00000116120.9,2216.96,748.967,1149.73,1870.3,541.531
ENSG00000165156.14,3798.94,2534.55,586.446,2818.84,599.0
ENSG00000130560.8,692.0,733.0,864.0,665.0,684.0
ENSG00000232693.2,46.0,23.0,1.0,66.0,2.0
ENSG00000229972.7,323.441,272.348,2.99999,273.128,5.0
ENSG00000144410.4,60.0,168.0,22.0,91.0,30.0
ENSG00000198821.10,28.0,112.0,38.0,86.0,36.0
ENSG00000240344.8,572.877,408.449,284.036,600.5419999999998,197.078
ENSG00000138792.9,90.0,87.0,34.0,246.0,49.0
ENSG00000134207.14,215.0,249.0,102.0,566.0,31.0
ENSG00000175166.16,4378.9,2274.82,2221.0,4233.86,1411.98
ENSG00000064703.11,582.0,406.001,260.0,751.857,116.0
ENSG00000117472.9,37.0,39.0,13.0,37.0,20.0
ENSG00000271590.1,172.202,255.848,4.56433,163.829,11.4193
ENSG00000137692.11,854.0,456.999,213.0,670.0010000000002,119.0
ENSG00000258711.2,140.07,191.957,34.6137,180.09799999999996,27.7682
ENSG00000165730.14,1295.0,1486.0,195.0,1195.0,303.0
ENSG00000182508.13,77.0,264.0,1.0,484.0,4.0
ENSG00000164066.12,6861.97,8233.64,303.4,6014.82,309.1090000000001
ENSG00000185499.16,14.0,74.0,34.1273,69.0,37.0106
ENSG00000165887.11,39.0,34.0,57.0,41.0,34.0
ENSG00000257727.5,1320.85,779.975,798.505,1236.02,414.72
ENSG00000115459.17,571.525,689.76,228.582,423.111,232.261
ENSG00000165819.11,1022.73,1065.09,428.429,1065.76,360.721
ENSG00000196756.11,201.574,126.811,178.331,168.954,139.123
ENSG00000264207.1,56.0,68.0,46.0,157.0,21.0
ENSG00000163590.13,8155.88,2392.95,1068.31,2974.12,1003.88
ENSG00000228577.1,105.0,149.0,2.0,87.0,2.0
ENSG00000123472.12,3564.85,2978.93,1710.0,3063.2,1586.0
ENSG00000272927.1,23.0,58.0,17.0,22.0,14.0
ENSG00000254229.2,12.34,14.9795,1.56057,7.36925,1.14186
ENSG00000276980.1,39.3105,79.5787,13.3107,35.3586,27.8522
ENSG00000259776.1,58.7445,65.1964,12.0196,27.6003,4.0
ENSG00000179542.15,4092.49,1582.96,775.066,1770.98,648.0
ENSG00000159658.10,4163.0,3366.0,891.0,3873.86,935.0
ENSG00000252355.1,25.0,15.0,1.0,11.0,1.0
ENSG00000231752.5,85.5507,52.1409,20.6444,40.5307,4.13422
ENSG00000152936.10,76.3441,98.1688,2.27583,79.9605,3.0
ENSG00000168906.12,6403.74,5409.3,3134.97,6677.65,3076.04
ENSG00000164088.17,334.0,484.0,328.0,434.0,239.0
ENSG00000064393.15,15796.9,11689.3,2136.0,10141.0,3119.0
ENSG00000022267.16,3059.0,2124.0,2554.0,3782.0,2325.0
ENSG00000108578.14,1013.33,677.2769999999998,343.999,743.961,246.462
ENSG00000229689.3,194.831,555.275,31.1456,326.345,16.242
ENSG00000169083.15,383.843,386.753,29.0,226.76,39.0
ENSG00000026751.16,43.1632,40.7851,2.04944,18.1592,2.00423
ENSG00000153896.17,171.845,249.123,46.3973,227.364,26.5109
ENSG00000068724.15,512.6030000000002,768.3560000000001,377.751,646.976,325.0
ENSG00000186283.13,433.361,514.924,316.095,650.361,163.145
ENSG00000278341.1,19.2119,25.0,3.0,18.0,7.0
ENSG00000259555.1,35.7656,58.6099,5.26869,38.4009,2.03234
ENSG00000270028.1,48.9698,119.822,121.0,110.991,99.0
ENSG00000206559.7,186.438,161.8,12.6449,137.018,9.79777
ENSG00000254505.9,980.92,845.846,496.04,1324.97,304.339
ENSG00000158014.14,220.783,324.404,35.1897,242.284,11.4628
ENSG00000213433.5,20.0,8.002289999999999,12.0,25.0,4.0
ENSG00000225506.2,473.48800000000006,413.116,13.4783,336.652,13.2167
ENSG00000157992.12,9.0,44.0,10.0,16.0,13.0
ENSG00000070831.15,6223.25,2342.78,2894.63,4748.16,1611.0
ENSG00000197579.7,1078.0,925.0,232.0,1635.0,225.0
ENSG00000186352.8,582.144,784.437,379.397,545.957,943.162
ENSG00000258959.1,20.0139,81.0302,6.12803,32.0,4.0
ENSG00000123080.10,170.0,170.0,143.0,166.0,150.0
ENSG00000228215.2,125.637,83.4626,2.06123,72.8911,1.0
ENSG00000162368.13,3930.3,2010.62,1361.0,3053.0,1162.0
ENSG00000170893.3,13.0,15.0,36.0,35.0,9.0
ENSG00000274414.1,141.593,493.612,22.887,145.701,10.0892
