gene_id,H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
ENSG00000133104.12,2091.810561407466,2806.154204113772,1577.685271142047,2269.5322686226377,2484.8116438601205
ENSG00000172915.18,9808.651245637859,8243.73772469154,1812.408258928563,6396.592316866492,1875.1186539866956
ENSG00000132604.10,702.6030632183363,720.5880347101802,1542.5134472318712,633.1643793103513,1536.450225147111
ENSG00000167536.13,91.60179659198029,94.15851046453847,141.71689396882434,50.872695492833536,175.97572840439972
ENSG00000133119.12,180.89914547095478,67.89661298803453,157.60071816770113,161.47423034994932,136.7786225978048
ENSG00000230300.1,32.838379910332556,57.007533546557305,7.163669007622779,95.68843279996996,11.398218549817067
ENSG00000133121.20,1171.0339109603065,1123.925942563345,999.3318265633777,1332.3119135633317,836.6292415565727
ENSG00000133116.7,59.339528609899176,362.54229199271276,16.118255267151252,367.80241357488455,25.076080809597546
ENSG00000083642.18,4135.86720508217,2761.80362408272,1504.990148969943,2335.8981772964667,1668.863330040336
ENSG00000139597.17,931.7976716346101,1225.8221047721802,1683.485498715628,1128.8962470117456,1906.4432382053028
ENSG00000161860.7,13.83722912632176,30.183375250422277,15.52429756055673,22.9415409848748,41.16717390074529
ENSG00000139618.14,44.55666936454549,55.316139242253485,24.29110614622289,125.35663138960065,18.33843424974098
ENSG00000073910.19,3985.5423196435195,5122.914746082469,1825.822229145337,3750.4363572702227,1853.3776919247744
ENSG00000237637.1,14.01415309948778,40.82841120559346,12.803947982429541,22.580376956325413,4.559287419926827
ENSG00000214046.8,961.1851410947164,729.7540774635648,1115.789802703049,1043.2969633451225,969.0241093001179
ENSG00000120694.19,7353.895930551263,16021.679062921774,16070.903415010866,25440.623823257512,15925.568161367306
ENSG00000274330.1,8.641678923771725,3.2026704239638932,20.15802731227493,6.628337740053919,31.107562137418743
ENSG00000132965.9,52.4261854708818,221.62479333830143,290.12859480872254,227.26002789992867,371.58192472403636
ENSG00000232489.1,11.522238565028967,64.69394256407065,12.536420763339864,26.91237172499155,25.076080809597546
ENSG00000236444.4,16.81440273794677,22.15139809416323,14.347700744399726,20.54317022201405,6.8474342009284035
ENSG00000238121.5,57.77711306048125,111.01416490586044,29.669409745420886,99.56321627566375,17.585901064644958
ENSG00000102781.13,2362.537078731387,1550.84831541858,809.646825827786,1400.7112014341603,923.9441549355912
ENSG00000279499.1,19.011693632297796,23.05922705254003,17.90917251905695,20.333791969993616,4.559287419926827
ENSG00000279382.1,61.64397632290497,59.569669885728416,42.982014045736676,38.8734258249878,63.830023878975574
ENSG00000264049.1,10.946126636777517,10.24854535668446,42.982014045736676,7.7746851649975595,31.915011939487787
ENSG00000179141.9,50.25862195202855,130.66895329772686,5.3727517557170845,47.84421639998498,6.8389311298902395
ENSG00000264630.5,72.59010295968248,88.39370370140345,1.7909172519056948,192.57297100993955,2.2796437099634135
ENSG00000132938.19,686.7254184757264,1138.2290686767676,804.1218461056569,699.7216648497804,624.6223765299752
ENSG00000139508.14,281.1426209867068,192.80075952262638,250.72841526679727,180.0138642049435,419.45444263326806
ENSG00000279393.1,2.880559641257242,1.2810681695855575,14.327338015245559,5.9805270499981225,22.796437099634133
ENSG00000102755.10,1704.8361792009684,2196.4426194812213,1986.1451415359345,3124.532337798569,8336.7938259588
ENSG00000166676.14,319.8636797964149,439.77340819843243,465.23911094830567,312.7648192391618,369.0697573556567
ENSG00000152520.13,964.3537567000994,777.6019735975854,664.2476268973185,801.2889557398985,753.8075059298922
ENSG00000122025.14,63.94842403591076,8.326943102306123,46.56384854954806,16.745475739994742,54.711449039121916
ENSG00000186184.16,689.1220440972525,702.2943812484984,1425.6543056277726,673.9874569536385,1288.0670854406274
ENSG00000139517.7,245.04344756247102,233.81800017641677,163.17261992183015,278.2458151592777,222.09839180186347
ENSG00000264176.1,11.003564996024187,9.60801127189168,5.3727517557170845,13.819562686053663,6.8389311298902395
ENSG00000122033.14,501.91159245230307,342.00164496157794,1011.517227545344,392.9325882389766,971.691292440775
ENSG00000233672.6,171.8973965920259,175.20849088379273,13.901493711087422,107.09030762079138,11.398218549817067
ENSG00000122026.10,5159.059273014589,4274.552972137825,6504.145820435988,13148.906382666873,5454.754265637554
ENSG00000152484.13,2136.7933807653394,1500.7393339652408,1377.2153667154794,1712.2248944144626,1278.8801212894748
ENSG00000132970.12,3392.147033544528,2806.1798254771634,2822.485589003375,2768.385971444131,3476.456657694205
ENSG00000132964.11,479.9012362334565,467.58988189872844,411.9109679383098,412.65636644987046,323.7094068148047
ENSG00000127870.16,1798.6214400010217,1471.3067927690126,1172.7642532379252,1776.1985922682923,1600.3098843943162
ENSG00000234056.1,6.337231210765932,23.05922705254003,23.28192427477403,41.26563664498705,36.474299359414616
ENSG00000101542.9,814.0461546192964,798.7460037365951,318.7832708392137,814.5477842097443,610.9445142701948
ENSG00000273628.1,21.685486702505592,22.908125061937415,20.698167955449687,10.64103216952066,30.637499604424292
ENSG00000253771.5,106.45396210230263,113.61921702871267,66.6534628228002,76.92692139142085,47.87228994486068
ENSG00000102699.5,488.16498573229507,522.7763770422197,254.73469715931031,489.31236996592645,363.1426837097518
ENSG00000205822.10,19.67600829676454,36.61062236404997,2.611425990866289,9.14314936457813,20.920837440824634
ENSG00000261498.1,6.58703334285576,4.335813652007407,5.3727517557170845,2.0469131297135075,22.796437099634133
ENSG00000240654.6,12.573354778123734,17.166377525854948,5.525749816547388,19.133440385788493,4.891499897779795
ENSG00000226240.1,19.720196081661424,15.89427683345649,3.5818345038113897,15.846542719109525,2.296148330423548
ENSG00000182957.15,907.2437812525333,3378.1639525154187,992.7322964901053,2358.0620105437597,1269.4446759739362
ENSG00000196593.9,122.42608920114579,168.05948996342053,50.56583224065653,96.69017108084465,29.635368229524374
ENSG00000205861.11,8.377762049439736,9.971386258194624,7.861965553313328,13.321265172247818,3.0088333434694103
ENSG00000151835.14,7759.651561618757,9632.992101198599,1423.7792152650275,6440.429580142978,2359.431239812133
ENSG00000262619.1,38.92966893892794,41.002572423248616,10.035476457743636,40.96122781814214,7.890690348356059
ENSG00000257591.5,147.27725333820024,94.4211294393035,36.93587740330305,119.84019323868239,43.39392987663756
ENSG00000102678.6,356.7913021734762,114.42308730512761,288.40752332964115,125.34048396656564,357.94737569474523
ENSG00000108961.13,137.69075085209616,152.7513658709579,524.274907240125,245.79966175492285,617.731013594756
ENSG00000180776.15,2346.290722354696,1436.160687536433,995.1142164351397,1599.043419993248,1404.670861205256
ENSG00000136098.16,309.9482173992792,96.08011271891681,342.0651951139877,206.32818322493523,225.6844993220069
ENSG00000215571.5,8.641678923771725,2.562136339171115,7.185160014645647,8.970790574997183,4.559287419926827
ENSG00000233325.3,28.805596412572417,39.36664837068786,19.70008977096264,23.324055494992677,18.237149679707308
ENSG00000235438.7,24.476460938919733,23.893907018433502,3.5818345038113897,33.1215941293816,14.902509657209926
ENSG00000165480.15,10.946126636777517,42.27524959632339,12.536420763339864,25.716266314991927,25.076080809597546
ENSG00000006194.9,521.3271405463051,471.73926170001624,966.8499603655642,457.81353204629124,827.7842239619147
ENSG00000132953.16,1255.3478916599058,1016.5275925661398,476.3839890069148,1043.6019702246724,492.40304135209726
ENSG00000032742.17,558.2392079013036,584.0011870030529,392.32549687146917,755.167131130313,341.946556494512
ENSG00000277020.4,24.46073308327847,19.368341549147083,12.536420763339864,23.324055494992677,13.677862259780479
ENSG00000165475.13,589.3625026012317,547.6566424978258,1182.0053862577586,851.6270519197327,1178.5757980510846
ENSG00000121742.16,1012.8796644167189,684.3081841475172,367.13803664066745,939.0563768636553,1194.5333040208286
ENSG00000165474.5,16.707245919292003,14.09174986544113,14.327338015245559,16.14742303499493,45.592874199268266
ENSG00000260131.1,50.121737757876005,94.79904454933124,1.7909172519056948,35.285109594988924,2.2796437099634135
ENSG00000237672.1,50.121737757876005,91.59637412536735,7.163669007622779,35.88316229998873,2.2796437099634135
