	int__beta	int__p	int__padj	Subject.death__beta	Subject.death__p	Subject.death__padj	counts__beta	counts__p	counts__padj
ENSG00000280230.1	2.289161848149827	1.0	1.0	-0.04238654183065487	0.032539432609188235	0.08284389988477306	0.006829524611158462	0.46578797554387474	1.0
ENSG00000120162.9	2.0989134260813747	0.38815833839077274	0.973765001073181	-0.04762275637875685	0.30702697362129483	0.31567177982442585	0.0006357267413263555	1.0	1.0
ENSG00000119655.9	2.0544717724170147	1.0	1.0	-0.054402530197144125	0.0038420101641324367	0.08284389988477306	0.0011249222190075514	0.0022380856836357044	0.04007263856291585
ENSG00000103740.9	2.4365744534626366	1.0	1.0	-0.03841653482189301	0.06451884326386081	0.0861752576242798	-0.00013812477194816595	1.0	1.0
ENSG00000197111.15	1.8877263703190459	1.0	1.0	-0.043386675925735745	0.006635275255719275	0.08284389988477306	8.220486153430752e-05	0.06453100971105052	0.3326558463194234
ENSG00000280213.1	2.176358660109996	0.6299982675801639	1.0	-0.041902683677330715	0.0674917606715606	0.08794898971672292	0.006191233491790855	1.0	1.0
ENSG00000146147.14	3.5645104402086245	0.40417022681561077	0.9904571954892989	-0.05228201032747945	0.03533272923066044	0.08284389988477306	-0.0009263195622516525	0.4653366670154049	1.0
ENSG00000156831.7	-1.3728745707348056	1.0	1.0	-0.02541127365812463	0.076395296735155	0.09473606056647776	0.00810992729000621	1.0	1.0
ENSG00000177096.8	1.6466517130118472	1.0	1.0	-0.046231175995114684	0.014955891719211967	0.08284389988477306	0.018568438309445323	0.003070194735262488	0.04869030205475844
ENSG00000137252.9	5.026393478887859	0.0071153553203264774	0.25982269877110137	-0.06374639800047627	0.0022279404349117016	0.08284389988477306	-0.061724726911333336	0.0031068179222151215	0.04899587310436122
ENSG00000168116.13	1.8644967720937524	0.11376074292181082	0.8565155293602892	-0.037238180237302625	0.020590954124292238	0.08284389988477306	0.0005661989617308464	1.0	1.0
ENSG00000151151.5	1.1735836490625422	0.39419746538715184	0.9803486433750083	-0.0430079702326119	0.07133052478561319	0.09067499337314579	0.002430394366522325	1.0	1.0
ENSG00000177548.12	2.5709199033645604	1.0	1.0	-0.03686427366212916	0.03035816840725125	0.08284389988477306	-0.0012621016300425813	1.0	1.0
ENSG00000138686.9	5.187455580661742	0.03652164140517067	0.5304344543106061	-0.06268231099254602	0.006262563935783949	0.08284389988477306	-0.0011584856942825582	0.060331004997754456	0.318160158702281
ENSG00000131044.16	2.7027811516079976	0.4767182899088428	1.0	-0.024435118940953335	0.4100362245181788	0.4183670618695618	-0.010753399948686028	0.05965265294196331	0.3160044195429044
ENSG00000112232.8	2.3370818564425355	0.0587104313628537	0.6623764702013761	-0.04159513828183067	0.010317393179333889	0.08284389988477306	3.1568900604365125e-05	1.0	1.0
ENSG00000139220.16	4.8869009640357985	0.014361560131912365	0.3529559220954386	-0.05995572084701206	0.003305833208412823	0.08284389988477306	-0.00035323370996197365	0.026256096414615016	0.1854912688723687
ENSG00000112305.14	6.065802796450691	0.04284049293991998	0.5709846010662565	-0.05799795777799633	0.011480405250982817	0.08284389988477306	-0.0015725307233873758	0.038630404064970425	0.23887085590494933
ENSG00000106443.15	1.350999712397443	0.12022029337741569	0.8745382296194083	-0.033492233150060655	0.019925454093762895	0.08284389988477306	0.00039879273470707336	1.0	1.0
ENSG00000203546.7	1.7667024315412274	0.2482312836456274	0.9203160407886041	-0.03711289154645006	0.03741449824099252	0.08284389988477306	0.0038471305240930713	1.0	1.0
ENSG00000196781.14	-0.10887881594181656	0.6377571786780215	1.0	-0.04347885128338658	0.037383993419609074	0.08284389988477306	0.0016744843100778167	0.001085832366697459	0.026363636537994804
ENSG00000258555.6	2.094627115104163	0.06891126486250965	0.7091013764141236	-0.03858652722425327	0.012106406632818145	0.08284389988477306	0.0022829106921549423	1.0	1.0
ENSG00000176018.12	-0.8234045783155776	0.7100896673028527	1.0	-0.03176127604143003	0.12282036903057136	0.13600948834912263	0.004703695544711367	0.42722399317600324	1.0
ENSG00000100106.19	2.2357306268551063	1.0	1.0	-0.0487013752875639	0.005100533863356849	0.08284389988477306	0.0009854589862241731	0.051796369973797884	0.2877538083225886
ENSG00000079841.18	2.42324898827401	0.008738067330136157	0.28547789471346735	-0.042263413434259205	0.002128652962345212	0.08284389988477306	-8.877267060293306e-06	0.49764991284790916	1.0
ENSG00000168872.16	4.82393117541021	0.040363911052279544	0.5545785784993019	-0.03883214111098985	0.09118421643493346	0.10711219960935259	-0.0024301921608605526	0.07803495021887741	0.3770085358305754
ENSG00000144285.16	3.40049623661231	0.042095398629509506	0.5662699440277598	-0.04940106990226398	0.008478955832971535	0.08284389988477306	-0.00015642585144206862	0.08433251842423661	0.39603463511907694
ENSG00000135314.12	3.5147902461945297	1.0	1.0	-0.04496338414021075	0.06272263780511866	0.08515896351468659	-0.0035312626614857397	1.0	1.0
ENSG00000132207.17	2.8627584260042833	1.0	1.0	-0.03394066078068637	0.08351513967171831	0.10047596521020373	-0.0030013274768049356	1.0	1.0
ENSG00000173451.6	0.24362655456461135	1.0	1.0	-0.04318079561448005	0.06095269275053705	0.08435736474111395	0.00489485631016499	8.159258803352998e-05	0.005812153863274623
ENSG00000169919.16	2.4065374307742693	1.0	1.0	-0.039864780797763975	0.01609306123413845	0.08284389988477306	-0.00024304708746719083	1.0	1.0
ENSG00000135297.15	0.21871467788675525	0.5988925025251963	1.0	-0.03472773215960904	0.044770034687125704	0.08284389988477306	0.002005588535694273	1.0	1.0
ENSG00000235978.6	1.3053115793669992	0.12908215649487853	0.8944646653214571	-0.03704760817099618	0.1798062895117175	0.19049117825572634	0.031332850255353664	1.0	1.0
ENSG00000282556.1	1.8627549816055822	0.1918096847662799	0.9203160407886041	-0.037245220173898495	0.02985151190942692	0.08284389988477306	0.017789783057353018	1.0	1.0
ENSG00000165672.6	3.1137787971320727	1.0	1.0	-0.042417822310081635	0.09524153322564333	0.11070626779669974	-0.00022312455501458564	1.0	1.0
ENSG00000187098.14	1.4676721027411967	0.2706125626893011	0.9203160407886041	-0.04570097332675536	0.0899529983648597	0.10604989892269018	0.00471790245146875	1.0	1.0
ENSG00000072840.12	1.931658745307571	1.0	1.0	-0.04425899307457025	0.03799171798295087	0.08284389988477306	0.004622557298276111	0.28467874288644435	0.897168197190862
ENSG00000119899.12	0.4130997375259296	0.863466303853685	1.0	-0.035155473213351995	0.07803805076899795	0.09603606276899361	0.0026016470059280557	1.0	1.0
ENSG00000108588.13	1.9378219728432113	0.17684694477618268	0.9203160407886041	-0.040300885377707846	0.027482221069929813	0.08284389988477306	0.00011338198814238377	1.0	1.0
ENSG00000110025.12	2.3898442410322183	1.0	1.0	-0.04146663660308852	0.012873862686210158	0.08284389988477306	-6.00504887686867e-05	1.0	1.0
ENSG00000189275.3	2.66099572105391	0.35400300083618375	0.9420141922251137	-0.04284476231071074	0.04079954720055323	0.08284389988477306	-0.0012369502472813145	0.4308460153340762	1.0
ENSG00000118407.14	3.481994774500128	0.003086211660495719	0.1721659907280395	-0.04926524721001689	0.0021931543974590406	0.08284389988477306	-0.0024476122145686684	0.006173055922629622	0.07471567743484081
ENSG00000115446.11	3.4264394129596343	1.0	1.0	-0.04326013980350809	0.12059220376725488	0.13389430288310958	-0.0009819355691786267	1.0	1.0
ENSG00000112706.11	1.7573820547926196	0.19573742003524075	0.9203160407886041	-0.03799282088378848	0.033413717120095554	0.08284389988477306	0.004458900463730163	1.0	1.0
ENSG00000154144.12	5.61155640878519	0.001370782206451926	0.12075784243297061	-0.056209320745414584	0.0049820751064865165	0.08284389988477306	-0.00085429694365069	0.0009296624140225918	0.024128491644660337
ENSG00000198729.4	6.042730876560991	0.08822442349970716	0.7813917601997364	-0.06753455211991498	0.008625530207076237	0.08284389988477306	-0.003018169522007669	0.06972265428775604	0.3495342506314076
ENSG00000041880.14	3.571902946906885	1.0	1.0	-0.03380461770638212	0.04908900772653013	0.08284389988477306	-0.0031903541181690595	1.0	1.0
ENSG00000135312.6	1.3214319364580434	0.03837606132050908	0.5405430756792104	-0.031787588087778706	0.12427430536766104	0.1373501906510107	0.006936078810255894	1.0	1.0
ENSG00000264515.5	2.622064841481383	0.044318544971666984	0.580634570373629	-0.04047575350824727	0.1275148827978564	0.14043561446425828	-0.002119834823340075	0.08400770882927344	0.3955384313822472
ENSG00000239911.2	3.051324849559682	1.0	1.0	-0.04333316470495696	0.061098471530652954	0.08437492061981872	-0.0010514291748193651	1.0	1.0
ENSG00000183814.15	-0.07626656717635207	0.6830057859988761	1.0	-0.03860149712876186	0.11471763205529972	0.1284808620633856	0.016730988602972466	0.0001346719743863245	0.00785240287820276
ENSG00000185883.11	3.0530924314609083	1.0	1.0	-0.040364168974747615	0.05864936633200557	0.0834984416985183	-9.131452032459577e-05	1.0	1.0
ENSG00000175054.14	2.2591255782400377	0.030631250971404733	0.4910540778624103	-0.04113007267568003	0.009785397276420804	0.08284389988477306	5.596222705566903e-05	1.0	1.0
ENSG00000196227.10	6.6871324892274675	1.0	1.0	-0.058752315343899214	0.028226812234822818	0.08284389988477306	-0.0012500313143716888	1.0	1.0
ENSG00000102763.16	1.3915477199575244	0.11474412294852232	0.8602464994757902	-0.03800220425414641	0.07344630904458205	0.09236150001972716	0.000839240844819872	1.0	1.0
ENSG00000013392.7	5.854634255829355	1.0	1.0	-0.05539764595172668	0.16277829683104117	0.17396733219164592	-0.003523820432959157	1.0	1.0
ENSG00000082482.13	1.7313316323257921	0.17624207008480908	0.9203160407886041	-0.03792096351300553	0.028978456734763625	0.08284389988477306	0.0010718293063111289	1.0	1.0
ENSG00000240771.6	3.709943554240648	1.0	1.0	-0.04390041661176002	0.07713787343642986	0.09529449882213382	-0.0003082796309981689	1.0	1.0
ENSG00000146250.6	1.3753144929829437	0.498264262363165	1.0	-0.03644989888692836	0.06012694808548402	0.08401028636316442	0.004663941572450001	1.0	1.0
ENSG00000251405.2	2.428849897390242	0.28317226220561886	0.9203160407886041	-0.04171262213191917	0.04314501501415746	0.08284389988477306	-0.0022738184896449517	0.31605849999007085	0.961254641785356
ENSG00000166529.14	2.032613468051725	1.0	1.0	-0.04316304047982164	0.017556669783960976	0.08284389988477306	0.0012198199202010842	0.19877200527734973	0.7065516189430252
ENSG00000065615.13	1.5304458309456972	0.17155752909601107	0.9203160407886041	-0.03676642104115577	0.030410283364387558	0.08284389988477306	0.0005605659710221811	1.0	1.0
ENSG00000271265.1	4.0473029353436205	1.0	1.0	-0.04725283098333853	0.04401056442490203	0.08284389988477306	-0.030516659559457503	1.0	1.0
ENSG00000260070.1	1.7518971118500257	0.2524638572944681	0.9203160407886041	-0.038065528791927476	0.04099099678307638	0.08284389988477306	0.0039628319985496275	1.0	1.0
ENSG00000075643.5	1.175663168216833	0.39551757412729593	0.9811556637089411	-0.03901502253756157	0.049485880092726364	0.08284389988477306	0.020059816541392234	1.0	1.0
ENSG00000172116.21	3.008539437390941	1.0	1.0	-0.0422627951723867	0.057805180797726896	0.08327615063149817	-0.015821199058575767	1.0	1.0
ENSG00000198216.10	1.7390563430904236	0.07020076843598355	0.7163004752084903	-0.0385561827950011	0.03967622594630105	0.08284389988477306	0.00010058326981041412	1.0	1.0
ENSG00000269096.6	2.2139676889039803	1.0	1.0	-0.04252951580239998	0.045403098103652284	0.08284389988477306	0.014613583978534888	0.293269009042883	0.913176977585983
ENSG00000110063.8	1.9830137224716249	1.0	1.0	-0.042270919026362014	0.03344190164121574	0.08284389988477306	0.002310974228258871	0.2925615342541049	0.9119454385368111
ENSG00000111880.15	1.2409933237119828	0.2852741658906738	0.9203160407886041	-0.03472338046741022	0.03969269886853666	0.08284389988477306	0.0008159423084294106	1.0	1.0
ENSG00000111110.11	8.377326827701125	0.09261476491261567	0.7950971641351019	-0.06944458702099325	0.009399079183432857	0.08284389988477306	-0.0016088514477216344	0.07042889619814341	0.3523118789721733
ENSG00000130755.12	0.5472006977827669	1.0	1.0	-0.047160489912455396	0.03667610444636937	0.08284389988477306	0.013844400211186535	0.0037792503210130057	0.05482416097433575
ENSG00000154548.8	3.077294559092651	0.3744990222386937	0.961092145777886	-0.046171452807203535	0.046209698604468774	0.08284389988477306	-0.0009641067140201425	0.5963842789592357	1.0
ENSG00000240583.10	3.086391305348996	0.29591890436789825	0.9209486673284129	-0.06240899218772738	0.006299707868411608	0.08284389988477306	0.00020211580305245358	0.033654056576904456	0.2182028272415118
ENSG00000162687.16	3.6417629704524583	0.0979897603759754	0.811649711078428	-0.05347999945909813	0.01358078768855353	0.08284389988477306	-0.0009567549905421446	0.16674302661520357	0.6253471260600321
ENSG00000173210.19	6.160251613221585	0.11877388069239725	0.8704444798701135	-0.04968744435992201	0.03580542811947329	0.08284389988477306	-0.002854042820747294	0.09175404441332224	0.4189944474901578
ENSG00000139351.14	2.035267298961489	0.4649943992103597	1.0	-0.04040448866017745	0.046275003445132246	0.08284389988477306	0.006773906044281811	1.0	1.0
ENSG00000106268.15	2.184458534519933	1.0	1.0	-0.04340321352584902	0.05177207598503242	0.08284389988477306	0.0018790114257562355	1.0	1.0
ENSG00000185736.15	2.379164086193516	1.0	1.0	-0.03612223130146663	0.028221405127292987	0.08284389988477306	-0.00022577234099549002	1.0	1.0
ENSG00000112175.7	1.2407593544871032	1.0	1.0	-0.032499516090765894	0.3607517872319115	0.36930199541039055	0.015020118348491313	0.00011225061791841906	0.007004620095496818
ENSG00000177990.11	1.1342086294171998	0.34608581991790766	0.9363562449764221	-0.03587598901794365	0.04178667026480565	0.08284389988477306	0.0005632862663857035	1.0	1.0
ENSG00000123562.16	3.907630602193863	1.0	1.0	-0.045359086476547086	0.0554211715262638	0.08291129361240156	-0.00015147662507121237	1.0	1.0
ENSG00000168916.15	1.9307831150857688	0.7416808929739591	1.0	-0.04244684989403793	0.05076102848110797	0.08284389988477306	0.0006420863679285352	1.0	1.0
ENSG00000025039.14	1.4300314066246929	0.07869530560506655	0.747589257309354	-0.03764624763940752	0.023106440587133625	0.08284389988477306	0.0005058076606992794	1.0	1.0
ENSG00000244005.12	5.204136059510448	1.0	1.0	-0.03698409753775548	0.04871499100329135	0.08284389988477306	-0.002716617486515214	1.0	1.0
ENSG00000279104.1	6.175141156845405	0.004970614818586405	0.22018159642102814	-0.05760646430632295	0.017643487280024184	0.08284389988477306	-0.05622773159500296	0.0008599606123562697	0.023176889565378347
ENSG00000110172.11	0.20829261722713588	1.0	1.0	-0.04007111050094008	0.04784961829750811	0.08284389988477306	0.0010446918289433139	0.15612387062390498	0.5989473432909492
ENSG00000118412.12	1.5647302893977428	0.23752972664859862	0.9203160407886041	-0.036119462806074344	0.04078232759785205	0.08284389988477306	0.0007652611886056126	1.0	1.0
ENSG00000135341.17	0.0058158941653572065	1.0	1.0	-0.03846892373768053	0.1313626822561258	0.14418653433220802	0.0011860152635149149	0.018136912494179258	0.14625136229632324
ENSG00000183426.16	2.4112713295968833	1.0	1.0	-0.038474922156151906	0.03705427084903956	0.08284389988477306	-0.00011990592413436563	1.0	1.0
ENSG00000134326.11	3.2864114979374075	0.08504831825362003	0.7694454342896522	-0.04360055412733061	0.03915081358459316	0.08284389988477306	-0.003149396565953208	0.10807412520926929	0.46854383384265785
ENSG00000229122.1	2.057675266195288	1.0	1.0	-0.04522241486594424	0.04180282986157402	0.08284389988477306	0.02699500227543434	0.6344047160429871	1.0
ENSG00000066027.11	1.8255023928347707	1.0	1.0	-0.042319440197855	0.03648537315588951	0.08284389988477306	0.000397386020760369	0.2686335982919231	0.8648500116890993
ENSG00000124260.11	1.8337403534009893	0.23094875866534836	0.9203160407886041	-0.03775480308753173	0.03422211546608578	0.08284389988477306	0.016250805798343537	1.0	1.0
ENSG00000204540.10	2.419963474159518	1.0	1.0	-0.0403026669485603	0.058312357895726974	0.08337887162839187	-0.012393430994188059	1.0	1.0
ENSG00000168404.12	2.3938690317592304	1.0	1.0	-0.06855368232904398	0.002868966513140614	0.08284389988477306	0.012695922333592978	0.0001783797512683316	0.00926805379209283
ENSG00000090273.13	1.9509578754860815	1.0	1.0	-0.04197183525498568	0.03724881202517083	0.08284389988477306	0.00010246936995040764	0.14853198405995816	0.5793873568613465
ENSG00000151148.13	4.609235586956747	1.0	1.0	-0.028535785805907276	0.09607850868365353	0.11140506633954037	-0.0018120076948767699	1.0	1.0
ENSG00000164306.10	1.0671452542649333	1.0	1.0	-0.04341235951094756	0.03902191469879246	0.08284389988477306	0.005342562494182716	0.05625311303919078	0.30385343443077595
ENSG00000112234.8	1.2752707623203037	0.2210510787461908	0.9203160407886041	-0.036856359179180315	0.04224202388426501	0.08284389988477306	0.0011810543449555587	1.0	1.0
ENSG00000101558.13	5.665816339951109	1.0	1.0	-0.05173472205390705	0.061508323472647675	0.08464400926905376	-0.00046744504015489344	1.0	1.0
ENSG00000144029.11	1.305798718208909	1.0	1.0	-0.04452236066838782	0.01710485047896948	0.08284389988477306	0.0008570200753458843	0.009464159527050375	0.09772736717695951
ENSG00000132423.11	4.370033251663538	1.0	1.0	-0.049902307230309154	0.052328886998038726	0.08284389988477306	-0.0038733425714447115	1.0	1.0
ENSG00000184207.8	3.9290659334851985	1.0	1.0	-0.04050172412909588	0.06544991375398257	0.08664992219060026	-0.0009460981325481589	1.0	1.0
ENSG00000100888.12	2.5194101491701084	0.04556223851317576	0.5879563304783794	-0.04208625844210008	0.023420971035710614	0.08284389988477306	-6.828833051451549e-05	0.39591331249670414	1.0
ENSG00000152034.10	6.053752593628873	0.005790103212414022	0.238942387648123	-0.07772810721707087	0.0010735558838500525	0.08284389988477306	-0.007136575607281865	0.0007141877301923838	0.02103925217279694
ENSG00000246731.2	2.305375188454563	1.0	1.0	-0.038340020721622764	0.11084622910479747	0.12489310373169518	-0.0011025908057604088	0.6189995174495522	1.0
ENSG00000100505.13	9.474686507701135	0.003986581896446184	0.19636884571196936	-0.05708837780541688	0.020810597359565364	0.08284389988477306	-0.001079638722705585	0.0015418734207766072	0.03230399236597216
ENSG00000140406.3	3.12091957519872	0.07283585346406174	0.7287047724920023	-0.03959621392237185	0.13369308119113	0.1463486936808289	-0.001497728717928869	0.09557578885769002	0.4303020383960103
ENSG00000106537.7	4.740281066740118	1.0	1.0	-0.05445357771776584	0.043164360292807236	0.08284389988477306	-0.0004308894911120178	1.0	1.0
ENSG00000112576.12	1.7467061968549789	1.0	1.0	-0.0455843604127801	0.006935528144585312	0.08284389988477306	0.0003897324947628478	0.02318993098259947	0.1710322052176363
ENSG00000112053.13	2.8196109666396008	1.0	1.0	-0.04047591988274545	0.05312871213493109	0.08284389988477306	-0.002555084517145905	1.0	1.0
ENSG00000261610.1	1.8964701504926786	0.2965699538602522	0.9209486673284129	-0.039166154597315955	0.038414664680555544	0.08284389988477306	0.024110671798384133	1.0	1.0
ENSG00000130349.9	1.5188808888123286	1.0	1.0	-0.03901683730038458	0.1897269782922517	0.20010793961020132	0.0014250919433796794	0.06855624431443175	0.3454070973065091
ENSG00000260091.1	2.001845342571315	1.0	1.0	-0.020422229091216826	0.3484802395724337	0.35700796647231664	-0.014322079248767102	0.18295617570477052	0.6686059074571653
ENSG00000070669.16	5.425352251465981	1.0	1.0	-0.05312219207920095	0.059232527407135804	0.08366432476802242	-0.0007482855804295061	1.0	1.0
ENSG00000081087.14	2.472260534658903	1.0	1.0	-0.04232963040572756	0.1704888649440941	0.18138730295591557	-6.532056021288042e-05	1.0	1.0
ENSG00000164620.8	4.923038708638597	0.04408619700765659	0.5797210338073032	-0.050440469268921664	0.02893818034239537	0.08284389988477306	-0.0017148430922357882	0.005072935508351195	0.06590546013122252
ENSG00000112333.11	1.9431169671552124	1.0	1.0	-0.047077748257671415	0.009289347254565872	0.08284389988477306	0.0011544821369812417	0.004785399344751973	0.06312637050162559
ENSG00000270959.1	1.2195360204623111	0.2519312665546861	0.9203160407886041	-0.039594325377734906	0.3221262320860202	0.330608875250408	0.015364933384067324	1.0	1.0
ENSG00000106628.10	2.4243799380806434	1.0	1.0	-0.04007682156113189	0.013192869777523208	0.08284389988477306	-0.00012670037411204794	1.0	1.0
ENSG00000054392.12	3.3671680565621767	0.5188452905301012	1.0	-0.044179419481659925	0.043105547643677244	0.08284389988477306	-0.0046209517385959915	0.5185098588813866	1.0
ENSG00000189042.13	1.4856816733219806	0.24613219092780192	0.9203160407886041	-0.036276777389837415	0.03791174449916812	0.08284389988477306	0.002267455547594766	1.0	1.0
ENSG00000241728.5	2.8954063765496807	0.25449529629992107	0.9203160407886041	-0.05832357720996807	0.0033966002618628366	0.08284389988477306	0.030808853070520708	0.0035006510157103987	0.05269412982100874
ENSG00000135535.15	1.62102339377491	1.0	1.0	-0.042891599946265485	0.026437003479240273	0.08284389988477306	0.0002833172232149169	0.03479029275001699	0.22323449763183023
ENSG00000151806.13	4.742266276050419	0.008511207919548403	0.2813736324406129	-0.05461446211131938	0.003324146502078573	0.08284389988477306	-0.0013241545281273803	0.02238959754576586	0.1670453022178619
ENSG00000154447.14	7.589756420853785	0.0003263601261008775	0.07311314134401747	-0.06684424800301994	0.0009635519244378665	0.08284389988477306	-0.003620398442015144	0.000414018272440253	0.015286980901537954
ENSG00000112367.10	3.927424552831168	0.001567167029599359	0.12906469602114493	-0.04951870273967864	0.0011230183057073795	0.08284389988477306	-0.0008361370685585997	0.014122451917896073	0.12652896297299362
ENSG00000160218.12	2.343494744322128	0.3155391185063001	0.9238607699518385	-0.041811953240548455	0.06231452999484377	0.08497249263706544	1.7940002267896297e-05	1.0	1.0
ENSG00000173366.11	2.1302378239610045	1.0	1.0	-0.04768258117663287	0.015243607888201338	0.08284389988477306	0.016833511300081573	0.01792478509615758	0.1455056831366737
ENSG00000112394.16	1.2525746070016555	0.05339806303555006	0.6294391839796433	-0.02998065015114545	0.05212009393594419	0.08284389988477306	0.0022241735495530527	1.0	1.0
ENSG00000198759.11	2.1625189676468346	1.0	1.0	-0.03941044591642417	0.1159397566693745	0.12957744637810795	0.0019691731793745034	0.3861191147834885	1.0
ENSG00000168438.14	4.05602715729208	0.004796609171984101	0.21608434833172643	-0.05288827133308148	0.0015467143402606576	0.08284389988477306	-0.000638908153257101	0.02310849441837104	0.17054024682171118
ENSG00000164742.14	6.673942101167489	0.03722173768783543	0.5335224787907724	-0.07127610911088528	0.005075496647628297	0.08284389988477306	-0.00030182970379402787	0.01881317823771833	0.14992904970100415
ENSG00000176148.15	2.4899033685489256	0.09573598459827826	0.8037850745146433	-0.04274089322841729	0.01635913525195254	0.08284389988477306	-0.00012854211987961504	0.4344594030863277	1.0
ENSG00000178093.13	2.371420601301767	1.0	1.0	-0.040211150114549545	0.03648987851004726	0.08284389988477306	-0.0044678823521715596	1.0	1.0
ENSG00000165072.9	0.9812552585992489	1.0	1.0	-0.03610596798509968	0.1988568818134855	0.2090421682270355	0.011805263215107649	0.00644249540988262	0.07662201543537268
ENSG00000163389.10	1.1436346437996987	1.0	1.0	-0.04505418855856214	0.0137394225827564	0.08284389988477306	0.003147348622821054	0.016695617258741025	0.13913608234437097
ENSG00000165617.14	1.830151963034348	1.0	1.0	-0.039059227561506114	0.06634489047646464	0.08724513259986554	0.001148124267807826	0.3422815790665893	1.0
ENSG00000233427.1	2.1062384333503252	1.0	1.0	-0.042110191515288165	0.04183673639153429	0.08284389988477306	0.009858122582973486	0.058206947410265664	0.31013786869851795
ENSG00000169031.18	1.5901541459728448	0.5521610857508834	1.0	-0.04237020448020981	0.04357175217025833	0.08284389988477306	0.005950165996796121	1.0	1.0
ENSG00000196591.11	0.1073076806059219	1.0	1.0	-0.03411851297304809	0.09908853428649411	0.11415768386497263	0.0009793779758092045	0.7860647252109061	1.0
ENSG00000187151.7	-0.044072157806942416	1.0	1.0	-0.020496446661793687	0.15310772521417115	0.1646581941948844	0.08738440449650976	1.0	1.0
ENSG00000130749.9	3.6648345270007145	1.0	1.0	-0.029890942525080108	0.10220266610383011	0.1169463192987822	-0.0023224949434778428	1.0	1.0
ENSG00000249853.7	2.799328907220114	0.015730312729629103	0.3644952130470368	-0.04218446349700571	0.042453980552190296	0.08284389988477306	-0.0014675171592773348	0.019373509868642058	0.15271233468468923
ENSG00000149308.16	1.342717791457147	0.17706195910666755	0.9203160407886041	-0.03574988164625618	0.03426961678849605	0.08284389988477306	0.00122422295061127	1.0	1.0
ENSG00000065268.10	2.9631522857357124	1.0	1.0	-0.03770996048967938	0.05640953166527696	0.0830045719139688	-0.0012053043416820767	1.0	1.0
ENSG00000178425.13	3.8484535094514603	0.09163025019034365	0.7920897058204854	-0.04031078042927543	0.07203679697985954	0.0912617744291993	-0.0014668956199337647	0.05363987728270214	0.2943234699133829
ENSG00000134339.8	1.5490859333896645	0.7336306424961757	1.0	-0.044471953877822344	0.04961152979984129	0.08284389988477306	0.0396913714183125	1.0	1.0
ENSG00000067057.16	2.439890790692453	1.0	1.0	-0.040573658242435494	0.06104100754047537	0.08436693255034568	-2.0842201985270423e-05	1.0	1.0
ENSG00000124383.8	2.2637139984937713	1.0	1.0	-0.04156499300126327	0.26472774356405204	0.27389667461795536	8.828186996532771e-05	0.6121068398879331	1.0
ENSG00000187189.10	6.0638761140920785	0.04361017227703523	0.5752265021130455	-0.05699758167589674	0.012798755713679943	0.08284389988477306	-0.0003461501888730607	0.03786808395431862	0.2358579530875519
ENSG00000188820.12	1.7556167535097946	1.0	1.0	-0.03976594362622243	0.07655727797671408	0.09483956570389429	0.012609476768539357	0.03274149321519637	0.2145371320629713
ENSG00000116032.5	1.9716663479142185	1.0	1.0	-0.02275123141879849	0.3810396466121464	0.38954972018438977	-0.060027265024926495	0.03668316595437038	0.23077499320913822
ENSG00000173626.9	1.8116466619091913	0.2851580057535581	0.9203160407886041	-0.03729001385838225	0.038551702734403226	0.08284389988477306	0.0011296674144748544	1.0	1.0
ENSG00000110442.11	3.8198390419777404	1.0	1.0	-0.04452323075156436	0.0696898152457246	0.0894736531030263	-0.0011402988651706772	1.0	1.0
ENSG00000181754.6	7.961517134666379	0.19329114565976735	0.9203160407886041	-0.06633322204155029	0.014669445631693256	0.08284389988477306	-0.001836652264082977	0.140361522697522	0.5580473316109105
ENSG00000272542.1	2.4472525023032263	0.33712137026746336	0.9318043487641219	-0.04175951978963145	0.04495413050866515	0.08284389988477306	-0.005375876202884844	0.5244838832849184	1.0
ENSG00000178033.5	1.6684374199511025	1.0	1.0	-0.03870400303662632	0.09690722192388523	0.11220861732319032	0.007666095035213142	0.09850315508102403	0.43946696405398195
ENSG00000177646.18	8.30970398862824	0.0027883538554120957	0.1648053474201667	-0.04814695916460885	0.039318197826401335	0.08284389988477306	-0.005780544972915925	0.0030338423249655078	0.04837223392925377
ENSG00000163812.13	4.779686716135451	1.0	1.0	-0.04264628000874321	0.06367414734470445	0.08574953086948128	-0.002051189079724628	1.0	1.0
ENSG00000250722.5	2.3280400952571436	1.0	1.0	-0.04786186775341717	0.012980096657570384	0.08284389988477306	7.407879563538993e-05	0.03657133219832531	0.23040554824952178
ENSG00000203760.8	1.1197787586472596	0.24740099911376712	0.9203160407886041	-0.03550323954816424	0.04291053804511946	0.08284389988477306	0.024470227495978887	1.0	1.0
ENSG00000152137.6	1.687203315490362	1.0	1.0	-0.06824355414078752	0.0010451285859468529	0.08284389988477306	0.0005550495870920471	0.00040434213822071463	0.01503858584181355
ENSG00000196911.10	1.4289903392255796	0.45326671870112956	1.0	-0.036624648064257165	0.05771062714858166	0.08321446823299208	0.0003148216986866234	1.0	1.0
ENSG00000151360.9	1.8859402305209985	1.0	1.0	-0.03924882079621785	0.08812229866726051	0.10446079551693539	0.013042141727218291	0.014055496402090695	0.12650615828954942
ENSG00000008405.11	0.823258742448665	1.0	1.0	-0.047609988579522124	0.019876447517920615	0.08284389988477306	0.0031212726963461327	0.0025018403033326697	0.04309531611789779
