gene_id,H_0689_BA9_mRNASeq,H_0709_BA9_mRNASeq,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,H_0723_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,H_0513_BA9_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_0656_BA9_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq,H_1104_BA9_mRNASeq,H_0601_BA9_mRNASeq
ENSG00000198753.11,1439.96,877.3610000000001,697.788,2828.88,740.41,2539.09,1085.92,923.08,946.954,3640.55,587.513,569.5740000000002,2299.85,1266.52,1651.16,726.5219999999998,622.95,941.212,497.97,886.4060000000002,3340.75
ENSG00000260081.1,23.0,44.0,39.0,128.0,77.0,99.0,36.0,55.0,90.0,177.0,57.0,54.0,134.0,60.0,56.0,79.0,80.0,101.0,77.0,15.0,21.0
ENSG00000262919.7,243.0,426.0,372.0,406.0,292.0,382.999,596.992,270.0,218.954,2028.0,200.0,160.0,315.0,631.0,378.0,393.999,326.0,299.921,272.0,325.0,374.0
ENSG00000063587.13,431.0,336.0,639.0,1419.0,951.0,892.0,438.0,933.0,942.0,1661.0,781.0,730.0,1097.0,483.0,318.0,1004.0,1022.06,1097.0,1109.0,262.0,554.0
ENSG00000235961.5,174.196,1018.0,518.658,750.7260000000001,426.612,832.096,1266.0,502.523,223.864,4469.0,503.34,201.0,279.5,1820.0,706.0,719.293,636.784,311.0,705.0,734.0,1158.0
ENSG00000183837.9,212.0,1148.67,1540.0,2448.86,1512.0,1480.0,1764.0,2551.0,673.0,8766.94,1162.0,475.0,920.0,2226.0,1422.0,2160.0,2107.0,567.0,1744.0,1062.0,1731.0
ENSG00000198883.11,15.0,464.001,431.0,262.0,327.0,459.0,658.0,308.0,481.0,1170.0,432.999,100.0,177.0,467.0,317.0,351.0,590.0,365.0,318.001,189.0,335.0
ENSG00000147383.10,92.0,169.0,508.0,450.0,465.0,347.0,270.0,331.0,261.0,848.0,294.0,233.0,296.0,276.0,139.0,474.0,375.0,431.0,316.0,193.0,226.0
ENSG00000198930.12,11.0,14.0,9.0,4.0,9.0,4.0,16.9522,11.0,9.0,43.0,5.0,2.0,11.0,6.0,8.0,8.0,8.0,10.8555,2.0,13.0,7.0
ENSG00000268089.2,41.0,32.0,120.0,88.0,65.0,243.0,115.0,69.0,269.0,261.0,119.0,52.0,379.0,80.0,34.0,133.0,140.0,197.0,196.0,65.0,87.0
ENSG00000011677.12,105.0,395.0,1411.67,1541.76,1354.31,1285.55,612.0,1206.77,440.85,1948.0,1742.93,246.27,526.499,713.0,286.0,1485.9,1705.13,361.312,1701.74,485.0,803.0
ENSG00000130032.15,63.312,411.038,732.7289999999998,1210.51,826.674,1204.45,618.202,1000.1,530.091,1616.19,1235.6,777.654,845.55,380.894,270.337,777.847,1148.87,675.3919999999998,1286.2,299.4790000000001,474.822
ENSG00000160131.13,336.057,647.558,3122.27,2985.27,3271.6,1438.55,861.313,2733.9,2638.91,3265.96,2215.88,1417.8,2179.78,837.054,568.457,3836.3,3205.01,2419.99,3013.01,623.512,967.001
ENSG00000063601.16,325.0,478.0,1350.0,1782.0,1418.0,1365.0,821.0,1551.0,1444.0,2294.0,1377.0,1221.0,1746.0,559.0,337.0,1563.0,1765.0,1365.0,1742.0,472.0,778.0
ENSG00000171116.7,14.921,32.0291,81.0,176.0,68.8117,290.0,59.8426,60.165,99.2456,35.8796,214.0,205.0,139.78,26.8804,17.9599,29.0642,128.0,67.0,240.0,38.8308,57.3182
ENSG00000269556.7,162.0,333.0,502.763,740.0369999999998,580.27,808.092,413.486,614.055,642.7080000000002,1093.18,775.4689999999998,613.932,681.678,284.002,215.0,627.651,642.525,415.017,803.171,228.0,470.999
ENSG00000236337.1,2.93945,3.07381,32.4911,27.0486,29.4375,25.0362,7.0202800000000005,39.2282,36.3619,14.6219,33.2867,42.298,49.0118,1.01209,5.05566,20.8754,48.4969,18.16,36.4456,4.06163,1.0165
ENSG00000184258.6,87.5666,114.0,332.411,3956.26,858.3969999999998,2768.6,201.0,912.773,1717.18,872.0,1089.56,2234.54,5569.17,179.0,106.0,1157.26,818.5269999999998,682.7689999999999,1275.97,186.471,378.0
ENSG00000203930.10,56.0,199.535,578.975,1249.61,842.2489999999998,1508.8,256.356,1310.22,759.7230000000002,806.5,1559.72,1284.6,1107.97,162.069,178.0,812.43,1370.51,601.873,2107.91,170.975,308.478
ENSG00000230707.1,14.0,23.0,59.0,49.0,50.0,25.0,34.0,38.0,49.0,150.0,44.0,41.0,45.0,50.0,28.0,50.0,61.0,50.0,34.0,16.0,45.0
ENSG00000101974.14,162.0,60.0,192.0,326.0,449.0,420.0,77.0,292.0,1499.0,248.0,270.0,899.0010000000002,1238.0,55.0,57.0,348.0,347.999,989.0,418.0,71.0,105.0
ENSG00000234062.7,18.1215,23.567,100.045,180.678,104.89,290.754,40.1263,158.19,257.119,111.481,179.83,233.96400000000003,259.973,23.6746,22.3548,77.9423,162.914,173.53599999999997,201.551,27.3434,22.7434
ENSG00000232611.1,24.3539,42.2118,223.468,430.556,285.329,455.269,80.4669,292.592,335.602,216.93,373.077,360.79,452.105,51.9299,55.8571,272.062,408.73800000000006,266.334,384.672,48.7523,89.6925
ENSG00000129680.15,34.0694,27.0231,122.216,120.908,135.724,157.089,44.0133,121.755,185.694,159.718,129.27,178.575,228.571,31.7463,39.4186,139.918,169.513,230.669,130.817,25.0366,43.4414
ENSG00000173275.12,72.0,54.0,562.0,627.0,576.0,303.0,173.0,572.0,596.0,698.0,222.0,211.0,728.0,131.0,84.0,686.0,637.0,506.0,270.0,79.9999,281.0
ENSG00000186376.14,123.0,86.0,558.915,917.953,782.052,803.7,159.0,635.0,612.0,572.278,604.0,454.065,730.19,147.0,119.0,705.0,820.306,541.0,788.2130000000002,93.0,258.699
ENSG00000196972.8,110.0,519.0,1019.47,1371.0,921.0,743.541,926.574,1183.53,564.0,3135.74,510.0,249.0,590.0,1141.58,462.0,1077.53,1037.0,502.453,740.0,386.0,1138.72
ENSG00000203950.6,322.0,780.0,171.0,211.0,177.0,247.0,754.935,211.0,223.0,2678.9,251.0,289.0,281.0,672.081,589.0,216.0,195.0,235.0,224.0,425.777,494.085
ENSG00000134590.13,1169.0,4252.94,2809.0,2395.0,2469.0,1726.0,4332.96,2169.97,1855.0,21149.6,1947.0,1500.0,1741.0,5198.87,3538.98,2854.0,2491.0,2126.0,2148.0,2851.9,3873.92
ENSG00000212747.4,91.0,123.062,91.0,178.0,125.0,173.0,146.101,126.028,270.0,574.452,104.0,182.0,235.0,130.053,110.016,162.0,152.0,219.0,140.0,98.3305,156.0
ENSG00000184785.5,80.0,71.0,68.0,42.0,58.0,40.0,125.0,54.0,91.0,430.0,39.0,63.0,116.0,62.0,133.0,107.0,99.0,104.0,45.0,49.0,80.0
ENSG00000101928.12,57.0,113.0,310.296,259.0,277.105,179.71200000000005,144.0,292.0,262.163,527.024,246.667,151.0,226.0,133.0,90.0,419.0,363.0,275.496,388.001,84.0,138.0
ENSG00000235813.1,3.12706,3.0319700000000003,30.8626,38.8254,45.0499,45.5314,5.55853,29.7377,33.6034,16.0601,52.4841,34.2638,29.8265,2.17628,2.62007,19.603,34.4347,27.3311,33.4192,1.17424,5.3494199999999985
ENSG00000227060.6,1.0,2.0,8.0,8.0,12.0,12.0,4.0,11.0,1.0,23.0,16.0,7.0,2.0,9.0,4.0,8.0,15.0,5.0,8.0,8.0,8.0
ENSG00000223749.8,20.0,10.0,21.0,10.0,22.0,30.0,13.0,22.0,16.0,53.9999,25.0,22.0,12.0,20.0,12.0,13.0,13.0,17.0,34.0,13.0,15.0
ENSG00000226107.1,3.0,1.0,7.0,31.0,16.0,62.0,1.0,27.0,14.0,6.0,61.0,46.0,33.0,2.0,2.0,27.0,30.0,13.0,72.0,3.0,5.0
ENSG00000203952.9,28.0,15.0,90.9587,162.371,171.66400000000004,183.088,13.0,113.637,116.733,74.0,159.034,177.333,181.621,15.0,34.0,113.545,157.678,118.15,187.397,14.0,22.0
ENSG00000076716.8,187.0,167.0,312.0,312.0,327.0,327.0,176.0,308.0,284.0,697.0,389.0,289.0,315.0,153.0,96.0,390.0,475.0,380.0,452.0,188.0,173.0
ENSG00000171004.17,44.0001,76.0,640.0,608.0,617.0,261.0,189.0,499.0,1409.0,809.0,547.0,1047.0,1350.0,269.0,79.0,738.0,624.0,2082.0,665.0,125.0,277.0
ENSG00000147256.10,3.0,21.0,88.0,25.0,58.0001,20.0,19.0,51.0,95.0,86.9999,20.0,15.0,32.0,44.0,13.0,79.0,29.0,80.0,50.0,9.0,20.0
ENSG00000165675.16,195.175,89.186,310.1020000000001,533.401,400.895,427.179,129.203,287.1620000000001,552.4069999999998,586.3480000000002,259.358,415.66,713.045,131.0,133.132,485.302,350.677,495.175,363.402,106.226,201.83900000000003
ENSG00000134597.14,149.0,362.0,517.0,597.0,561.0,437.0,360.0,527.0,416.0,1378.0,428.0,346.0,516.0,313.0,313.996,611.998,547.0,518.0,525.0,180.0,240.0
ENSG00000102078.15,77.0,304.695,1020.19,677.055,905.547,334.0019999999999,441.0,541.054,876.678,1715.06,691.664,511.172,655.707,450.0,270.026,1053.2,785.2439999999998,961.177,689.215,325.004,408.0
ENSG00000156709.13,179.044,271.336,708.168,698.48,638.747,475.98,388.244,514.434,595.425,1430.14,517.994,382.061,663.6339999999999,384.936,261.0,753.801,710.6110000000001,612.248,755.6030000000002,233.18400000000003,387.918
ENSG00000102034.16,45.0,15.0,15.0,31.0,26.0,86.0,43.0,36.0,30.0,61.0,26.0,44.0,90.0,39.0,16.0,30.0,39.0,94.0,34.0,9.0,20.0
ENSG00000156697.12,65.0365,140.332,495.432,569.809,510.345,412.926,191.292,483.875,436.298,597.44,457.692,363.236,491.154,201.078,116.626,587.08,537.94,544.095,511.483,143.5,172.726
ENSG00000235189.1,3.0,11.0,16.4682,26.0,36.0,12.0,3.0,26.0,31.0,43.0,14.0,21.0,37.0,19.0,11.0,15.0,19.2303,82.0,20.0,6.0,9.0
ENSG00000171388.11,483.0,174.0,293.0,314.0,402.0,363.0,810.0,239.0,260.0,915.0,80.0,184.0,410.0,209.0,276.0,374.0,363.0,441.0,303.0,118.0,325.0
ENSG00000198354.6,9.0,31.0,93.0,86.0,87.0,72.0,50.0,62.0,86.0,212.0,122.0,73.0,91.0,55.0,29.0,126.0,107.0,101.0,139.0,36.0,65.0
ENSG00000101972.18,862.82,680.373,2775.61,4162.63,4424.13,3612.57,819.056,2839.27,3557.55,2240.11,3463.86,3612.93,4137.0,482.217,589.32,4373.48,3878.03,3878.24,4609.92,728.5139999999999,1109.42
ENSG00000101966.12,435.66,639.913,3874.43,3831.4,3801.99,2711.48,772.207,3700.81,3628.85,2807.6,3880.4,2848.54,3371.04,689.5110000000002,555.847,4769.82,4015.86,3327.17,4561.02,556.893,1115.05
ENSG00000182890.4,3.17742,6.10262,144.39600000000004,181.274,155.72299999999996,199.708,7.3820000000000014,127.263,135.851,37.8802,140.52700000000002,139.08,206.576,12.3252,7.24154,146.28799999999995,253.06,120.683,194.747,10.4581,28.93
ENSG00000158290.16,473.0,628.0,2878.0,3547.0,3421.0,2888.0,920.0,2871.0,3591.0,3308.0,3065.0,4006.0,3531.0,740.0,556.0,4125.0,3559.0,4052.0,4179.0,716.0,1210.0
ENSG00000233382.6,5.56171,12.4669,107.817,210.808,154.425,252.091,19.0,189.82,168.65900000000005,47.2582,220.705,165.15599999999995,203.722,17.5626,13.5679,143.58700000000005,213.465,116.294,176.06599999999997,19.3782,17.2319
ENSG00000101882.9,184.156,239.013,1093.21,958.487,1042.94,855.304,376.322,955.707,929.029,1209.97,873.5930000000002,849.3789999999998,946.96,307.634,271.625,1190.25,1178.58,1012.18,1170.23,249.834,331.749
ENSG00000077721.15,387.0,544.004,1129.02,1181.57,1394.02,708.306,698.0,905.023,1210.02,2910.0,1124.18,925.126,1063.01,860.0,575.0,1449.01,1228.04,1550.0,1226.06,515.0,816.442
ENSG00000018610.13,101.54,214.833,837.252,649.447,733.176,460.924,330.958,508.907,792.47,1093.09,590.4680000000002,495.653,659.084,314.396,255.016,1012.6,909.847,902.995,717.317,178.262,304.067
ENSG00000005022.5,823.8939999999999,1268.9,2955.0,1809.99,2527.0,918.938,1799.79,1772.0,1836.0,8633.6,1316.99,945.0,1906.95,2086.81,1355.92,3381.0,1981.97,2520.0,1834.97,1111.96,1983.7
ENSG00000101856.9,977.0,1723.0,4172.99,3402.0,4242.0,1986.0,3602.0,2516.0,3335.0,12535.0,2830.0,1594.0,2605.0,3396.0,1946.0,4933.0,3879.0,4271.0,3222.0,1939.0,3377.0
ENSG00000250423.2,5.0,4.00205,20.8634,18.0467,28.9339,18.6081,3.0066200000000003,22.3712,20.4517,13.0162,30.1579,25.2719,29.3451,4.00117,6.00469,21.6345,44.2007,24.6005,36.5259,3.0,3.03552
ENSG00000175556.16,27.0,18.0,131.0,222.0,158.0,381.0,12.0,167.0,166.0,12.0,386.0,453.0,322.0,23.0,2.0,205.0,251.0,440.001,407.0,34.9999,40.0
ENSG00000174460.3,61.0,454.0,1247.0,894.0,916.0,883.0,709.0,1106.0,1966.0,2705.92,937.0,728.0,989.0,827.0,282.0,1501.0,1149.0,1256.0,1227.0,426.0,732.0
ENSG00000131725.13,188.0,143.0,1243.0,1599.0,1493.57,1184.0,254.0,1291.0,1858.0,921.0,1124.0,1570.0,1851.0,268.0,187.0,1601.0,1430.0,1884.08,1546.01,221.0,412.0
ENSG00000003096.13,61.0,87.0,367.0,270.0,340.0,261.0,92.0,201.0,2899.88,279.0,283.9290000000001,1720.0,1843.92,72.0,61.0,386.542,303.0,2892.0,321.0,71.0,117.0
ENSG00000235244.3,8.0,2.0,437.078,927.91,539.409,920.87,17.0,652.504,817.801,30.0,733.669,869.561,1120.36,22.0,25.0,483.522,774.54,609.715,877.424,28.0,37.0
ENSG00000271826.5,3.2075400000000003,6.0,54.1226,156.953,95.1831,93.709,10.0484,56.2585,69.4497,38.4205,103.497,93.8054,68.3173,14.0141,10.0,58.112,112.447,91.8776,110.219,6.2963,11.04
ENSG00000123496.7,4.0,19.0,110.0,45.0,91.9999,25.0,12.0,47.0,251.0,98.0,88.0,175.0,140.0,24.0,8.0,76.0,69.0,308.0,56.0,10.0,16.0
ENSG00000077279.17,83.1397,95.0,956.686,1145.81,1189.51,701.125,140.339,1245.66,1574.5,604.354,1008.66,1012.5,1155.81,170.74599999999995,85.0135,1065.7,1340.21,949.913,1549.79,119.521,220.392
ENSG00000157600.11,214.001,285.0,769.0,688.0,718.0010000000002,1062.0,419.0,792.0010000000002,1434.0,862.0,617.0,1298.0,1666.0,190.0,151.0,686.0010000000002,764.0,1382.0,913.0,215.0,358.0
ENSG00000068366.19,358.0,702.0,6505.0,4771.04,5917.0,2757.0,1039.0,3449.0,3141.0,4316.0,4642.0,1704.0,2786.0,1174.0,585.0,6028.0,5135.0,3515.0,5958.0,909.0,1776.0
ENSG00000176076.7,5.0,27.0,3.0,20.0,22.0,5.0,7.0,9.0,80.0,63.0,3.0,8.0,20.0,12.0,23.0,19.0,6.0,33.0,6.0,5.0,6.0
ENSG00000237863.2,17.0,4.0,22.3033,30.0,21.0,45.972,5.0,10.0,14.0,33.1845,33.4517,24.0,26.0,7.0,8.0,20.0,15.0,15.0,39.0,8.0,13.4938
ENSG00000261409.1,14.1284,20.0,33.6407,65.7042,37.0952,114.628,34.067,51.1652,69.1982,99.8597,111.846,43.5671,55.7326,17.2984,19.0164,83.7413,97.078,52.3065,122.791,17.3474,32.5616
ENSG00000188153.12,478.0,335.0,618.0,5392.0,2864.0,2499.0,332.0,874.0,1782.0,1358.0,680.0,1126.0,3016.99,584.0,601.999,2220.0,1275.0,1386.0,826.0,290.0,1772.0
ENSG00000101844.17,96.0,123.0,242.0,298.0,321.0,263.0,156.0,219.0,353.0,419.999,238.0,317.0,363.0,93.0001,96.0001,262.0,258.0,342.0,334.0,75.0,103.0
ENSG00000101843.18,316.02,798.013,1631.53,1219.1,1786.56,717.712,955.045,1101.33,1187.36,3160.03,1173.24,842.1669999999998,962.0,731.0,608.0,2083.11,1545.5,1571.62,1378.09,577.0,884.0
ENSG00000236064.1,11.152,22.0722,146.858,159.217,162.186,131.966,107.324,131.998,169.239,131.475,159.32299999999995,204.538,163.811,48.0,25.2369,120.589,165.106,145.009,121.311,31.2467,44.8375
ENSG00000157514.16,1989.0,1612.0,1466.0,2756.0,1948.0,2606.0,1589.0,1437.0,1122.0,7585.99,2551.0,1829.0,1499.0,1864.0,1436.0,2594.0,2230.0,2065.0,3141.0,2605.0,1547.0
ENSG00000147234.10,53.0,117.0,245.836,451.714,324.656,628.6030000000002,198.0,383.513,246.103,303.0,389.591,343.4790000000001,366.732,126.0,49.0,343.934,354.825,306.1620000000001,552.294,113.0,162.0
ENSG00000198088.10,3.0,1.0,7.0,16.1445,16.0855,7.12392,2.0,8.0,54.3381,11.0,5.0,17.0,15.0,3.0,4.0,13.1789,19.4564,23.0,9.11134,3.99999,4.0
ENSG00000089682.16,120.262,20.0476,705.5260000000002,814.6519999999998,810.107,740.0139999999999,73.0709,618.133,704.482,178.812,873.7919999999998,722.597,822.327,33.1883,42.0491,730.2739999999999,809.845,470.362,1034.11,82.43799999999997,171.72299999999996
ENSG00000133138.19,98.9944,41.9926,782.868,1122.59,1018.37,1089.23,74.5036,1141.09,1248.74,235.287,1175.23,1051.54,1803.81,60.1104,55.0743,1011.03,1229.41,765.705,1189.26,73.4195,155.627
ENSG00000156504.16,365.0,464.0,964.999,1514.0,1211.0,1067.0,811.9680000000002,1350.0,1458.0,3198.0,1175.0,965.0,1394.0,745.0,677.0,1552.0,1567.0,1313.0,1718.0,605.0,909.0
ENSG00000166707.10,61.0,148.0,241.0,184.0,182.0,225.0,250.0,219.0,201.0,611.081,254.0,159.0,231.0,109.0,117.0,173.0,229.0,189.0,295.0,173.0,164.0
ENSG00000231728.3,1.0,2.0,28.9833,33.8432,36.0,27.0319,3.0,32.9243,38.2144,14.0,44.3103,45.3863,58.645,2.64849,3.0,35.4779,37.0341,27.4547,43.9684,1.0,5.0
ENSG00000123570.3,88.0,216.0,1256.0,1450.0,1148.0,792.0,399.0,1120.0,1591.0,1366.0,1417.0,1069.0,1263.0,315.0,224.0,1667.0,1411.0,1266.0,1273.0,342.0,491.0
ENSG00000179363.6,5.0,6.0,3.0,5.0,4.0,4.0,7.0,3.0,12.0,27.0,7.0,21.0,8.0,16.0,10.0,5.0,10.0,12.0,4.0,4.0,6.0
ENSG00000188828.11,2.0,4.0,10.0,31.0,14.0,98.0001,21.0,22.0,34.0,38.0,45.0,125.0,57.9999,11.0,8.0,25.0,25.0,61.0,50.0,6.0,11.0
ENSG00000172465.13,341.926,632.7,1515.61,775.25,1217.29,616.317,836.363,973.179,655.076,3945.01,883.415,496.22,639.914,834.8739999999998,548.672,1739.99,1202.91,867.732,1206.81,675.9889999999998,840.554
ENSG00000196507.10,672.683,1464.55,1901.18,882.285,1522.79,486.556,1624.06,1201.32,984.832,6662.08,1081.58,825.7810000000002,715.467,1810.65,1342.33,2354.2,1521.79,1586.65,1305.38,1200.35,1425.67
ENSG00000133142.17,752.0010000000002,1589.0,4809.56,1836.0,3790.54,951.636,2307.0,2695.0,2652.0,9036.36,2072.0,1778.0,1564.0,2392.5,1708.49,4981.0,3291.0,3646.44,2581.0,1525.28,1974.0
ENSG00000172476.4,10.0,7.31258,195.124,394.814,217.596,378.539,17.7645,271.473,486.574,100.885,284.474,1025.97,778.735,22.7824,14.5904,264.611,361.397,355.654,376.942,17.0,44.3134
ENSG00000182916.7,333.0,926.0,3287.0,1456.0,2900.0,828.0,1211.0,1867.0,1259.0,5667.0,1634.0,579.0,855.0,1832.0,961.0,4235.0,2306.0,2354.0,1922.0,1088.0,1396.0
ENSG00000102409.9,859.0,2880.0,6829.0,4221.0,5317.0,2207.0,3951.0,3791.0,4371.01,19299.0,3252.0,2324.0,3287.0,4359.0,2794.0,7172.44,5282.0,5366.0,3843.0,2666.0,4399.54
ENSG00000147206.16,1.0,1.0,4.01849,14.0,3.0,13.0,9.0,4.0,4.0,7.0,8.0,6.2915800000000015,18.6702,2.0,4.36488,2.22669,8.0,4.0,7.0,2.0,2.0
ENSG00000158164.6,3.0,3.0,9.27454,31.0,22.1588,23.4007,3.0,4.04606,14.5847,24.1697,26.1749,27.8164,32.4567,6.0,6.0,14.111,17.1286,15.0,35.0969,2.0,3.0
ENSG00000184515.10,169.0,807.0,3983.0,1256.0,2235.0,376.0,1082.0,1461.0,1235.0,6102.0,941.999,309.0,866.0,1654.0,880.0,3454.0,2221.0,1496.0,1137.0,666.0,1142.0
ENSG00000184867.13,302.0,658.0,1991.0,1712.0,1714.0,1505.0,929.0,1235.0,1716.0,3465.0,1826.0,1659.0,1361.0,774.0,565.0,1981.0,1691.0,1394.0,2168.0,763.0010000000002,1081.0
ENSG00000126945.8,825.0,1524.0,6421.19,3878.61,5737.37,2106.21,2263.31,3672.17,3673.88,8230.81,3524.86,2236.07,2786.0,1976.0,1476.43,7417.48,5497.0,5284.91,4587.83,1346.75,2231.62
ENSG00000010671.15,25.0,17.0,63.0,41.0,92.0,92.0,59.0,71.0,73.0,223.0,93.0,112.0,185.0,60.0001,44.0,100.0,83.0,138.001,98.0,34.0,39.0
ENSG00000007952.17,14.0,36.0,35.0,31.0,34.0,24.0,29.0,25.0,34.0,115.0,40.0,31.0,22.0,11.0,23.0,56.0,35.0,35.0,49.0,13.0,9.0
ENSG00000102359.5,46.0,8.0,49.0001,119.0,77.0,70.0,23.0,60.0,118.0,62.0,33.0,59.0,187.0,4.0,7.0,41.0,221.0,179.0,87.0,12.0,15.0
ENSG00000147202.17,79.6309,119.445,1062.08,993.186,1164.03,1275.05,188.891,1159.47,3524.84,543.766,1307.06,3235.21,2972.7,92.5337,82.5817,1090.47,1494.22,2325.3,1602.59,164.097,157.944
ENSG00000124429.17,2.0,6.0,76.0,126.068,110.0,118.0,9.0,87.3421,87.0,37.0,104.0,88.0,118.144,4.0,12.0,111.165,147.0,113.126,125.0,5.0,2.0
ENSG00000077264.14,193.104,1038.0,9953.61,9826.44,9751.74,6545.41,1707.3,9058.62,7419.69,5934.73,9850.21,3954.47,5584.2,1623.84,920.976,11849.2,11840.7,5312.48,11083.4,1091.65,2394.16
ENSG00000198157.10,146.0,151.275,164.0,187.323,165.535,162.42600000000004,136.0,211.336,204.99,827.607,172.699,171.111,198.04,151.675,172.0,182.683,255.0,209.578,201.689,139.0,148.0
ENSG00000165288.10,173.33,89.0517,1562.27,2404.95,2140.41,2288.32,156.0,2228.23,2574.48,504.309,1962.64,2578.55,2804.97,108.0,85.0,2174.74,2435.21,2278.62,2741.83,149.05700000000004,268.193
ENSG00000278530.4,9.24762,18.0,153.91299999999995,267.405,179.419,221.281,12.0,205.011,208.51,47.8978,203.457,218.815,239.96400000000003,14.0,9.0,166.525,318.392,177.68400000000003,214.657,7.0,16.0
ENSG00000078596.10,1216.0,566.0,1518.0,1503.0,1801.0,560.0,839.0,826.0,1266.0,4847.0,951.0,480.0,1552.0,971.0,1458.0,1961.0,1299.0,1677.0,863.0,451.999,1122.0
ENSG00000147145.12,6.0,4.57541,26.4735,62.0732,62.6788,36.3807,2.0,25.8529,43.5043,19.333,38.3906,64.6801,95.6662,4.00413,1.09507,72.6957,43.8671,48.1352,61.2256,10.0,19.0301
ENSG00000173198.5,29.625,22.278,430.964,635.0,507.737,556.7130000000002,18.199,613.313,554.714,137.326,653.021,541.117,684.437,20.5734,34.4326,468.689,713.584,379.06,665.4019999999998,21.6095,64.0594
ENSG00000187325.4,279.0,319.0,1338.0,1814.0,1507.0,899.622,777.0,1375.0,1202.86,2679.0,1234.67,1112.0,1344.87,642.0,446.0,1925.78,1740.0,1617.0,1628.88,418.979,747.0
ENSG00000085224.21,713.757,705.0,11558.9,12783.5,12612.7,9739.15,1215.49,11302.8,10297.6,4197.37,11887.4,8364.71,10076.2,905.0,777.0,13949.9,14127.5,8831.86,15603.9,1059.0,2016.02
ENSG00000235447.2,2.0,3.0,11.0,41.0,30.0,34.0,9.0,18.0,38.0,32.0,13.0,6.0,21.0,5.0,6.0,25.0,31.0,15.0,33.0,4.0,7.0
ENSG00000198934.4,142.0,655.0,3005.0,2693.0,2318.0,1970.0,1035.0,2254.0,2399.0,4000.0,2372.0,1893.0,1925.0,1182.0,423.0,3470.0,3055.0,2130.0,2843.0,787.0,1401.0
ENSG00000102390.10,49.0,138.0,280.0,161.0,257.0,144.0,135.0,216.0,245.0,660.0,233.0,193.0,206.0,164.0,120.0,273.0,265.0,317.0,315.0,104.0,139.0
ENSG00000215105.4,80.493,35.0137,1343.37,1491.88,1583.62,1245.65,110.479,1182.49,1076.33,240.426,1290.35,878.779,1126.52,90.5487,89.1804,1462.34,1557.51,701.961,1831.44,68.5412,288.716
ENSG00000050030.13,61.0,187.0,2728.28,2893.72,2967.53,1900.03,374.0,2492.46,2508.91,1053.0,2858.79,2013.29,2002.56,288.0,181.0,3370.53,3459.48,2067.19,3820.83,186.0,396.0
ENSG00000271533.1,96.4335,127.188,1794.28,2858.22,2546.31,2473.55,87.7035,2011.78,2238.13,541.184,2668.11,2215.74,2735.95,52.2944,144.375,1965.26,2932.89,1175.67,3076.8,105.317,328.522
ENSG00000270223.1,62.0,32.0,145.0,336.0,208.0,259.0,56.0,183.0,182.0,162.0,320.0,330.0,231.0,28.0,49.0,286.0,276.0,127.0,376.0,61.0,81.0
ENSG00000270641.1,219.411,108.16,1640.4,3360.12,2086.09,3246.12,154.95600000000005,2391.02,2477.3,522.2180000000002,3214.61,2777.46,3396.49,109.074,125.248,1940.06,3241.79,1960.54,3322.82,199.999,378.423
ENSG00000204118.1,3.006,16.207,40.7253,33.8579,60.2638,27.9269,16.1254,26.1336,60.3136,34.9563,46.0255,33.7904,40.7883,20.0279,7.00553,52.7089,44.7139,46.2379,34.9545,11.7572,29.0345
ENSG00000269502.5,10.4371,26.3294,50.1561,44.2055,34.1159,69.0624,40.954,54.4631,46.1436,117.027,51.4483,64.2212,52.297,36.5783,20.3738,41.7347,30.5617,42.582,59.648,28.0593,41.9904
ENSG00000184911.14,62.5629,234.671,182.33,191.697,149.496,167.794,386.046,263.797,271.827,1508.92,134.556,242.603,324.423,427.422,200.561,263.51,254.461,237.319,173.669,270.941,311.009
ENSG00000067177.14,162.0,137.0,640.9630000000002,598.798,762.28,396.05800000000005,190.703,508.499,1283.16,455.046,271.593,1056.51,1319.57,44.0,95.8653,558.64,355.254,842.2819999999998,594.501,100.0,155.041
ENSG00000147099.19,149.0,396.001,688.4580000000002,804.202,856.903,626.9209999999998,372.999,663.993,537.63,1537.0,839.732,498.902,587.538,253.0,285.0,816.41,934.811,488.527,947.841,288.001,324.0
ENSG00000198034.10,2457.0,4158.0,4119.0,3743.0,4020.99,3397.0,5264.0,4491.0,4346.0,20047.0,4159.0,4620.0,4635.0,5539.0,4285.0,5634.99,6318.96,9293.99,4573.0,3940.0,4275.0
ENSG00000186871.6,3.0,2.0,44.4492,128.221,61.6536,119.021,3.0,65.5271,55.9096,16.0,113.694,58.0088,120.384,6.0,4.0,49.0,91.1015,54.5656,106.783,1.0,8.059569999999999
ENSG00000102309.12,131.0,298.0,832.0,461.0,675.0,161.0,292.0,391.0,494.0,1322.96,509.9380000000001,294.0,299.851,255.0,295.0,932.0,572.0,655.9989999999998,584.0,175.0,279.966
