H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
56.0782,203.55900000000003,14.2393,51.6893,18.6856
18.0,64.0,4.0,43.0,3.0
9.0,58.0,9.0,74.0,3.0
835.0,2786.0,330.0,1353.0,308.0
239.352,155.47,39.0,168.505,37.7297
21.5326,43.4468,1.0,56.4994,1.0
544.6619999999998,489.331,591.2080000000002,318.505,289.25
134.783,141.032,3.1215200000000003,107.015,8.43675
148.816,60.3976,116.36,86.76299999999998,63.9008
8.0,4.0,23.0,16.0,10.0
283.803,284.124,44.7329,206.96,28.8691
29.0,101.818,5.0,35.0,7.0
11.0,14.0,9.0,17.0,2.0
1284.5,1813.91,672.9119999999998,2392.33,477.669
2020.0,1065.0,3178.0,1941.0,1608.0
3348.2,1785.38,1396.77,3431.26,712.14
1056.0,638.0,158.451,536.001,133.0
688.676,376.026,327.0,808.97,196.327
513.0,640.0,132.0,494.0,133.0
167.628,227.381,11.4445,177.567,24.3125
33.0346,30.3322,19.0,55.1978,15.0
2227.38,1352.26,617.0,1118.14,574.0
23.4453,34.5705,5.0,35.2848,3.0
261.483,186.305,68.0,329.0,42.0
186.607,231.007,19.8459,206.864,13.2613
21.0,22.0,2.0,8.0,2.0
148.0,200.0,11.0,161.0,16.0
79.5561,72.6137,6.2104300000000014,61.3041,3.02704
217.313,296.715,4.09017,160.36700000000005,4.19161
609.859,152.909,155.096,353.939,55.6725
30.0,175.0,17.2527,88.3137,9.0
1338.02,634.288,407.321,710.409,365.066
168.37400000000005,208.873,1.0,189.508,3.39211
227.449,334.468,77.4907,306.297,51.0607
1233.02,1080.65,853.0010000000002,1512.89,549.0
268.754,136.923,30.0142,227.824,18.1111
25.4159,18.9984,4.32958,15.8089,4.19782
39.0,169.0,79.0,75.0,21.0
125.89,95.715,57.3724,146.702,49.5453
111.44,208.349,10.0143,185.78,10.0103
1504.9,1097.0,1457.48,1318.96,944.203
925.0,381.0,945.0,1402.0,522.0
48.2369,57.9634,33.1988,68.7867,11.9266
11.0,40.0,10.0,31.0,9.0
7923.76,4517.92,3216.0,7761.74,3060.0
106.059,165.426,2.795,81.8794,2.0
298.0,199.0,108.0,290.0,61.0
250.114,1216.12,29.4586,241.474,45.1318
442.0,471.0,299.0,614.0,151.0
181.459,184.267,111.0,189.734,68.9999
91.0,153.0,1.0,143.0,4.0
205.202,132.028,153.496,100.75,186.311
88.3239,127.094,3.0243,91.4415,1.0
12.0,18.0,37.0001,28.0,43.0
16.4124,26.3512,1.01802,18.531,2.29157
1029.81,1085.27,1543.38,884.702,1280.07
17.0,40.0,6.0,44.0,5.0
13.0157,2.10619,5.05728,12.0765,2.0
1175.28,624.469,82.0818,654.12,141.224
472.692,639.008,30.0,502.757,40.0
1418.62,1314.69,376.955,1155.55,374.82
915.452,917.91,208.034,639.262,378.992
146.0,99.0,2.0,248.0,1.0
679.0,414.0,576.0,1798.3,438.0
2716.61,3269.39,818.363,2759.21,683.715
10.0,15.0,2.0,6.0,8.0
3.28242,15.7302,4.35479,10.3041,19.0316
268.0,255.0,300.0,315.0,198.0
321.963,274.847,26.7479,252.009,46.3275
323.0,150.0,495.119,274.0,140.0
1330.38,1474.84,907.393,1272.63,693.436
317.528,435.954,387.556,809.301,352.932
22.7241,22.8112,2.06141,14.0175,1.02286
46.5274,2883.29,1.0,299.124,4.139869999999998
1748.36,1631.63,689.6080000000002,1539.79,650.021
4264.29,3272.04,891.0060000000002,2672.27,919.0
17.9143,35.8705,2.0,48.1128,3.15691
1.52177,5.4129,19.1471,17.4411,10.1554
3838.0,3024.0,635.999,2936.0,862.9989999999998
242.237,208.117,171.31099999999995,317.577,81.0187
8.0,34.0,2.0,13.0,6.0
38.0,20.0,4.0,32.0,1.0
741.005,741.693,268.0,703.26,164.0
199.0,7.0,46.0,130.0,2.0
5480.95,3723.96,2002.0,5427.0,1832.0
616.607,504.0,110.0,315.0,125.0
654.474,727.0,10.0,428.0,6.0
223.612,125.834,16.827,94.8754,17.1211
35.0,23.0,4.0,45.0,1.0
1331.32,796.4680000000002,204.577,709.783,186.151
9627.0,5450.0,1439.0,4122.0,2273.0
464.296,411.441,488.876,516.971,359.208
1376.97,740.265,70.5705,1278.83,109.501
1576.79,1122.14,411.0,2066.59,291.069
1588.15,2962.33,146.0,2975.27,160.062
31.0,41.0,29.0,23.0,31.0
53.0,48.0,50.0,40.0,27.0
6242.45,4530.56,3980.15,9903.8,2961.11
3.04681,16.8384,18.0557,9.0,10.091
238.0,264.0,322.0,365.0,249.0
491.895,831.9639999999998,160.753,565.096,153.679
1618.0,973.0,1345.0,1541.59,679.0
3000.73,1635.86,310.911,1793.18,304.781
22.0,15.0,4.0,11.0,2.0
999.302,1330.13,70.0468,1143.45,86.4453
8.39675,37.9502,122.884,11.1326,116.091
108.0,687.0,10.0,605.0,13.0
145.0,167.0,221.0,233.0,154.0
346.901,123.758,295.451,152.253,351.98
192.524,217.767,7.0,174.093,5.0
249.0,210.0,18.0,223.0,14.0
3042.81,1681.27,719.803,1789.46,840.128
2709.09,1510.8,1506.75,2717.93,1008.52
1225.59,814.71,185.492,826.7639999999999,287.442
2911.67,2859.79,413.205,2555.77,740.2739999999999
2033.41,1379.0,940.0,2449.0,630.0
3.0,7.0,7.0,10.0,6.0
1187.0,694.691,901.127,1486.3,582.0
500.46,249.147,546.9209999999998,453.65,418.286
30.2346,47.529,9.40991,46.5625,3.45211
2245.0,1665.81,1045.0,2208.69,868.7860000000002
414.359,307.722,12.0,728.092,9.0
1636.5,1189.7,625.0,1622.63,505.0
48.0,87.0,43.0,29.0,76.0
9.57805,13.544,12.0,26.8869,10.0
5115.01,3703.0,2585.0,4896.0,1494.0
1856.0,917.999,1699.0,1048.0,1348.0
3125.55,2687.5,1392.0,2652.65,920.0
1258.76,268.42900000000003,1066.06,357.915,1122.03
9.0,12.0,35.0,77.0,24.0
3980.4,4626.33,2146.94,4028.61,1153.13
27.0325,19.0,16.476,33.0,5.00263
83.3723,88.4619,8.28388,56.0905,3.0
271.416,662.297,90.0334,793.924,34.4851
531.326,513.503,295.809,596.263,209.941
349.274,150.226,189.444,249.647,139.697
51.7587,67.8678,97.412,4.535,149.137
10.0,17.0,5.0,67.0,4.0
28.6753,12.9298,19.2691,11.6223,10.0243
214.779,480.6230000000001,69.2296,329.673,1051.76
513.383,665.507,292.719,953.353,151.939
430.0,324.0,128.0,388.0,51.0
220.318,168.28,401.013,231.861,378.608
277.959,163.02200000000005,36.6069,316.803,24.3219
13.0,91.0,19.0,108.0,5.0
279.29200000000003,240.776,42.4824,167.238,37.752
1156.98,1205.03,488.0630000000001,994.576,405.004
1217.17,2019.0,1439.0,1063.0,1384.0
2593.0,2299.0,874.0,2226.19,609.0
612.0,218.0,298.0,388.0,167.99900000000005
27.0,21.0,4.0,12.0,1.0
43.3492,46.6833,8.50942,44.12600000000001,7.0435
121.592,69.9677,48.0155,49.1933,22.0102
2018.36,3344.01,305.872,2202.76,371.135
5.74386,18.7622,6.49836,22.0052,3.24442
43.8733,123.956,29.8828,107.417,8.052019999999999
1899.96,2073.01,550.063,1372.65,518.297
8.0,2.0,7.0,10.0,2.0
3828.05,2822.67,705.0310000000002,3061.74,676.928
131.0,125.0,29.0,95.0,42.0
59.0,143.0,2.0,36.0,11.0
261.021,222.601,4.0,134.037,5.0
132.024,117.834,22.2634,95.2183,19.139
190.22,294.563,31.2063,181.929,46.4059
3233.76,2211.27,417.0,2669.08,334.9369999999999
1629.58,2184.37,2242.12,1486.09,1665.0
863.9989999999998,1155.0,1133.0,955.0,893.0
114.983,104.957,12.0,82.009,6.05079
383.496,208.729,44.5365,315.27,5.247999999999998
169.71,155.471,55.7482,168.02900000000002,39.2724
3.28586,18.3697,6.7526100000000016,50.1502,9.61501
53.7647,35.0547,13.0,37.0,11.0
14.0,8.0,7.0,14.0,4.0
35.5218,51.8478,1.0,20.2466,1.0
401.816,111.969,972.579,186.878,524.572
64.3797,52.7574,15.9835,98.5349,3.0
1836.0,1358.93,802.0,2253.84,591.0
3222.64,2347.45,306.2290000000001,2305.85,304.009
103.182,185.258,10.0808,76.9045,14.0718
320.888,506.782,153.216,272.499,136.139
59.8533,29.7891,136.493,46.265,220.882
24.1076,56.6401,2.00822,38.0976,5.6455199999999985
5000.88,1452.46,884.72,2108.75,536.0
687.0,295.0,733.0,150.999,459.0
49.7326,81.3659,1.0003799999999998,31.4002,2.00236
848.3919999999998,1075.0,283.0,1138.14,238.0
189.506,159.039,17.0452,142.089,16.0534
409.943,408.975,876.2589999999999,446.177,651.244
790.85,1189.74,757.294,921.68,532.615
33.0,13.0,3.0,20.0,3.0
33.0,19.0,2.0,19.0,1.0
12.0152,36.4608,4.0,40.6343,3.0
531.919,1587.32,599.039,462.452,427.241
434.0,1009.0,2.0,251.0,1.0
128.471,287.335,27.8128,138.32399999999998,56.9218
55.8246,91.6513,8.28228,80.0677,5.0
3303.73,5901.46,409.84,2478.85,436.691
13872.0,8285.01,4407.0,9852.0,3194.0
618.0,1062.0,483.0,669.0,454.0
244.358,167.22799999999995,64.5412,183.562,53.7809
87.9999,200.0,211.0,161.0,178.0
3323.87,3125.87,695.811,4081.69,576.627
10.0,3.0,24.1464,11.0,3.0
925.661,1145.73,119.59,1229.23,68.8081
412.0,417.0,175.06400000000005,350.0,184.0
1011.35,650.154,209.151,647.2080000000002,210.374
4.0,6.0,11.0,11.0,4.0
16.0,32.0,9.0,16.0,17.0
43.3461,48.7592,12.365,45.6646,2.0
344.151,360.278,28.4165,347.024,18.8228
873.4019999999998,1318.89,41.1007,891.181,75.3332
31.1612,34.9423,7.72568,31.1582,3.61275
492.35,564.653,294.241,472.34,335.54
32.1071,22.809,1.0,30.9042,1.0
2260.0,2120.0,1842.0,2213.0,1464.0
314.805,546.477,24.1283,271.719,52.8466
62.1209,89.2036,12.6956,93.7222,17.4235
176.62,207.345,35.4611,111.294,51.3752
89.8356,107.813,7.648630000000002,102.38,6.18689
470.0,420.0,210.0,686.0,152.0
501.0,560.0,5.0,491.0,9.08673
2.58267,11.4326,6.19002,2.7128,9.24766
398.271,422.445,155.851,324.47,162.60399999999996
1063.87,763.2719999999998,149.75799999999995,744.336,122.559
2030.45,1606.95,599.001,2327.07,415.0
17.3453,6.50934,1.0,14.208,1.0932
32.042,36.4913,0.921594,36.3241,3.24265
294.427,253.15,114.0,505.457,197.031
478.032,365.001,239.624,579.298,151.34799999999996
2030.11,2669.0,1474.55,1781.0,1050.53
4966.05,1522.67,993.275,1921.03,568.0
980.0,683.0,547.0,1628.0,186.0
656.828,949.493,76.435,535.265,91.1886
1048.0,640.395,783.0,824.0,465.0
539.0,511.0,347.0,688.0,244.0
1517.89,786.168,431.369,1010.34,326.68
784.0,396.465,366.0,724.7460000000002,312.0
931.0,466.0,420.864,828.0,335.0
4069.28,3634.91,845.61,3632.36,759.2819999999998
780.4830000000002,143.263,387.399,263.772,238.938
18.0,29.0,45.0,9.0,46.0
1614.42,1329.47,203.351,1379.24,159.69799999999995
4454.55,3174.86,1459.92,3785.62,1482.41
150.591,201.433,23.8511,126.417,21.0342
89.0,51.0,1.0,39.0,1.0
1166.59,651.25,128.459,807.206,79.6366
563.0,359.0,661.0,451.001,392.0
350.958,862.937,101.708,247.411,148.695
12.3836,29.339,1.0102799999999998,10.0159,1.89329
55.838,95.4985,3.00572,40.7445,5.74838
72.9939,26.7664,1.96575,42.562,0.922069
2024.97,1786.37,196.05900000000003,1678.57,269.389
280.0,202.0,243.0,241.0,207.0
623.609,568.386,316.0,650.524,228.0
223.0,213.0,1.0,266.0,10.0
54.3297,139.0,40.0,327.811,169.0
83.6192,159.628,3.0,84.6704,4.0
318.543,1009.4,266.121,1489.56,696.1060000000001
425.24300000000005,432.007,121.951,380.481,49.8763
17.0,18.0,6.0,17.0,1.0
22133.6,17462.6,5289.86,16553.3,4018.2
600.965,677.995,97.7426,858.1,72.0923
65.0,19.0,72.32,64.0,15.0
26.959,57.8069,2.90495,22.7906,1.44211
11.2507,22.3155,10.3529,17.3856,6.0492300000000006
152.649,138.446,62.5631,148.704,64.8956
3130.59,2902.49,185.337,2764.72,223.0
5719.78,8296.04,1987.37,4766.04,2552.97
946.522,1615.52,147.0,1665.67,114.0
47.0,121.0,20.0,31.0,19.0
322.0,68.9999,226.0,86.0,192.0
64.0639,87.3506,14.1587,94.8065,4.091069999999998
1891.2,2619.13,365.573,2117.78,395.04
279.133,400.318,397.0,774.206,230.0
2150.75,1324.74,924.766,2228.58,541.357
81.0,111.0,5.0,90.0,2.0
52.0,51.0,36.0,74.0,16.0
584.908,2928.58,15.1083,1004.35,25.6786
1255.42,1040.86,175.72099999999998,1269.66,181.209
53.0,51.0,7.0,75.0,2.0
64.1507,28.5231,17.0126,39.4913,3.0
13.0,19.0,3.0,8.0,1.0
2310.19,2792.61,307.98,1474.68,187.678
11.0081,5.52637,17.6364,6.619389999999999,3.6858
3958.0,816.0,809.0,1592.0,537.0
35.6395,33.0085,6.4592800000000015,105.213,4.86413
774.582,658.85,346.611,1315.83,96.9492
1466.0,2552.0,2009.0,1763.0,1324.0
46.0,32.0,8.0,39.0,10.0
27.0,24.0,2.0,20.0,6.0
9.0,10.0,29.0,89.0,3.0
600.106,214.481,29.1005,360.721,4.82592e-05
806.0,1372.0,267.0,1381.0,302.0
5430.38,2468.36,1819.0,4548.19,1142.02
1103.0,62.0,1007.0,61.0001,504.0
25.0,22.0,7.0,21.0,16.0
29.0,50.0,1.60418,20.0,4.0
18.0,10.0,33.0,24.0,8.0
3586.0,2642.0,1058.0,2585.0,990.0
50.5358,39.0974,3.08866,31.2291,2.0
568.034,306.46,404.051,384.978,171.0
5431.42,2348.3,955.337,3755.37,818.61
18.0,19.0,2.0,25.0,2.0
146.5,126.816,37.2444,174.40200000000004,18.6382
1016.77,351.205,228.185,668.1560000000002,126.0
31.0,18.0,2.00001,25.0,1.0
527.0,417.0,379.0,966.0,318.0
1942.3,2924.41,1515.89,1702.66,1516.38
1951.22,1470.0,319.001,1496.0,254.0
59.8182,60.3439,7.02755,49.5887,13.1805
2062.32,2370.29,986.794,1823.33,852.837
1533.0,975.27,914.001,1203.0,728.0
432.211,352.642,296.0,342.3,81.0
200.0,152.0,53.0,288.0,15.0
201.0,196.0,381.0,141.0,230.0
898.0,1664.0,715.437,708.449,641.013
990.0,1446.0,1556.0,2763.0,1091.0
21.0,19.0,3.0,17.0,2.0
1533.82,641.0,1533.0,1072.0,712.0
123.0,108.0,2.0,230.0,2.0
136.32399999999998,374.755,86.1798,593.9169999999998,80.9614
507.648,184.58,184.924,135.501,131.759
410.641,289.796,10.1498,287.661,7.672039999999999
912.408,784.908,490.836,1482.58,375.68300000000005
159.0,297.0,47.0,354.0,119.0
397.75,381.169,13.7105,259.04200000000003,25.2875
167.21400000000003,63.3386,57.4665,198.302,59.3031
1395.31,1228.42,402.74300000000005,1318.14,311.22
351.01,374.328,27.2186,321.1090000000001,20.0
6.0,7.0,4.0,5.0,12.0
4399.41,3237.66,455.667,2438.19,442.406
98.8108,172.678,8.13284,77.0135,7.0
118.326,147.066,53.3048,165.486,41.5432
59.0683,97.4874,7.69383,41.6918,8.8937
15.0,31.0,2.0,20.0,3.0
2219.35,1863.39,242.0,1899.76,233.0
22.0,12.0,16.0,6.0,11.0
42.038,40.2817,5.74851,36.6248,8.3841
191.523,385.016,329.0,224.541,279.0
926.0,886.0,992.0,1226.0,1528.0
388.398,671.323,60.7775,646.993,82.0657
26.4656,25.8569,2.07239,25.3495,6.0110800000000015
203.403,122.402,32.1661,105.917,13.3589
116.097,273.0,1.0,112.07,1.0
182.342,140.164,42.1089,154.42600000000004,47.372
123.846,80.0,10.0,86.0,9.0
161.11,147.861,56.284,240.926,40.277
52.7776,32.6096,2.0,40.2372,3.0
1723.32,1142.21,342.7340000000001,1930.33,226.53
3319.26,3694.54,697.684,2726.57,615.1469999999998
50.1299,74.675,3.70017,75.4557,3.7102
117.018,222.0,467.733,229.0,115.743
666.0,555.001,683.0,582.0,490.0
9.0,20.0,17.0,10.0,3.0
676.0,1224.0,451.0,702.0,403.0
5758.13,957.502,5859.76,2390.96,2768.61
3343.92,2330.2,3677.0,3616.15,2603.0
85.8894,208.654,2.0,117.173,4.09269
2251.48,2309.3,769.578,2555.69,546.036
691.796,523.78,147.442,855.427,116.327
1548.0,781.0,1057.0,1532.0,730.0
1384.35,1294.87,1160.07,1313.7,845.0
284.603,332.719,80.0546,340.159,24.0
2551.08,6816.8,515.83,2903.75,646.7230000000002
16.1049,14.1536,1.01579,8.05067,1.01583
1190.31,932.652,676.0,903.551,363.0
1544.39,782.7669999999998,786.528,1308.26,592.308
20.8467,36.0321,4.0,21.0582,3.0
28.0,15.0,11.0,28.0,12.0
55.5436,48.8027,51.518,77.6032,16.3922
592.144,427.693,79.6019,516.508,39.5189
28.4762,23.8384,6.27949,13.3324,9.28708
523.999,642.091,82.2771,461.426,75.857
2569.49,2149.23,1459.66,2442.23,1139.61
15.0,36.0,11.0,20.0,6.0
5825.66,4162.59,4602.63,11138.3,3671.0
317.195,314.344,44.9713,241.279,68.1722
1002.2,1892.11,282.024,2559.76,283.659
1.0,3.0,14.0,9.0,7.0
72.6972,76.2231,162.34799999999996,117.917,95.3284
1447.73,1117.1,844.882,1252.04,470.052
8692.04,2804.77,8188.14,5937.37,3837.11
8.0,17.0,5.0,3.0,4.0
3524.52,4253.58,1269.94,3340.56,1005.18
1674.67,1179.18,1963.95,2116.83,915.978
147.0,16.0,38.0,29.0,26.0
4837.84,4454.83,1606.05,4873.21,1274.4
40.0,86.0,57.0,33.0,48.0
787.5830000000002,708.41,373.0,968.223,338.0
1379.25,977.395,545.0,1285.83,330.09
242.0,274.0,5.0,227.0,9.0
73.5986,40.4604,4.70437,55.527,9.10743
82.0,137.0,314.0,110.0,220.0
12026.0,23561.0,10824.0,28366.0,8128.0
27.1809,71.2331,2.1791400000000003,37.2465,4.08096
84.0,88.0,28.0,96.8318,36.0
528.798,481.763,247.804,795.3860000000002,156.0
150.861,141.233,10.2819,105.582,13.0095
290.949,590.047,86.5897,512.371,81.6375
2920.87,1211.0,2029.9,3135.0,1124.54
2310.99,901.31,1200.81,1160.68,888.586
853.811,2208.0,626.0,781.8480000000002,318.0
897.8710000000002,459.72,344.026,804.618,218.991
2032.0,1680.0,629.0,1861.0,560.0
37.3468,48.3716,5.26889,19.2181,5.0138
61.0312,79.1499,62.1735,61.6232,42.0
33.0,9.0,2.0,43.0,1.0
55.1456,85.0,59.0,144.0,25.0
16.0,27.0,1.0,17.0,2.0
283.206,285.0,639.361,330.94,339.079
429.0,322.0,65.9999,487.0,102.0
80.0,125.0,153.0,148.0,106.0
123.502,235.545,153.687,97.4598,151.898
841.26,509.923,446.922,690.6419999999998,262.0
14.0,17.0,1.0,10.0,2.0
610.0,500.0,580.0,502.0,309.0
558.2819999999998,452.132,699.743,469.222,427.627
83.8586,744.6039999999998,18.0152,468.018,12.0985
28.0,20.0,15.0,20.0,10.0
51.3834,170.077,124.122,163.362,71.0546
43.0,52.0,5.0,25.0,3.0
6399.0,6863.0,9174.0,4070.0,5498.0
166.47099999999998,216.0,208.0,149.0,230.69
750.2189999999998,462.898,384.331,784.9910000000001,210.331
282.724,430.789,198.041,181.621,207.238
26.0,61.0,19.0,9.0,10.0
373.073,245.0,693.0,681.0,306.0
765.0110000000002,501.378,229.901,801.297,138.17700000000002
30.0,140.554,15.0,101.369,7.0
134.996,280.915,134.09,238.993,113.564
389.059,392.467,311.694,371.219,152.0
35.0,47.8822,15.6582,67.7905,9.75794
6157.45,3544.59,1029.37,3642.39,870.949
132.365,122.012,35.0386,96.4987,15.0157
208.41,79.3409,44.0648,138.11700000000002,44.0
4368.0,3991.0,937.0,3033.0,982.0
39.0,24.0,10.0,19.0,13.0
991.488,1400.32,316.634,575.362,615.355
3250.15,2947.53,1341.65,4497.98,1578.63
266.27,219.599,61.0135,295.217,31.5248
5.0,35.0,9.0,94.0,4.0
109.773,139.642,5.32833,81.3601,4.40562
182.0,157.0,163.0,106.0,181.0
3982.0,5483.0,751.0,3037.0,820.0
14.4873,20.275,2.0,7.953010000000001,2.0
302.0,24.0,1047.0,38.0,646.0
43.292,47.9718,2.18491,27.8347,2.4072400000000003
1601.0,1476.0,161.0,1466.0,139.0
1457.0,1153.0,1122.0,1577.0,759.0010000000002
633.61,731.96,220.142,1309.4,284.192
1856.77,1185.2,799.0,1974.8,586.005
803.27,930.276,900.846,843.673,568.071
23.839,36.5043,1.0,18.5729,1.0
299.994,80.6748,26.0363,89.822,23.1637
4246.03,1867.72,1053.12,3627.58,710.0039999999998
494.402,575.476,8.38107,472.786,8.62905
273.546,170.951,91.3026,288.343,87.2349
2916.0,658.0,478.0,713.0,227.0
14.0,13.0,1.0,14.0,2.0
152.534,85.6046,8.0,57.2684,4.0
18.0341,10.1171,2.20191,1.00834,6.9211399999999985
35.0,52.0,2.0,34.0,3.0
244.522,546.297,285.745,576.871,122.007
28.8908,67.3154,11.4985,37.6197,7.74091
1059.0,904.32,85.0399,898.3539999999998,74.4419
4576.0,4914.0,1612.01,4643.0,1386.0
442.771,300.413,40.297,265.638,21.0
1439.0,772.0,1038.0,1669.0,699.0
191.276,169.877,109.0,337.724,187.0
717.7860000000002,1074.5,91.2589,740.159,101.539
287.0,313.615,130.0,271.0,82.0001
22.0082,11.0118,11.0,10.0033,4.0
2723.0,4019.0,5666.25,13331.0,3650.7
126.344,166.49,6.38157,156.334,7.410310000000001
48.1487,38.3449,7.004060000000001,103.332,8.0
4941.0,5500.0,1426.0,11278.7,1029.0
639.739,981.062,538.724,585.78,592.737
557.095,359.8119999999999,753.0,290.046,304.0
1421.95,1525.21,1076.9,1109.71,819.0089999999999
538.935,550.441,319.499,738.0169999999998,226.931
96.6101,92.3087,7.0,101.0,9.0
61.2139,13.0,57.8777,65.9499,27.0
43.5818,165.0,1.0,105.0,2.0
51.2565,40.6618,5.0,36.9,3.0
45.0,31.0,8.0,29.0,3.0
374.0,2.0,99.0,23.0,42.0
3492.0,6041.0,1998.0,5015.0,1541.0
14.0,13.0,1.0,12.0,1.0
1068.75,671.91,317.4290000000001,1209.71,278.286
335.195,486.353,188.435,404.01,264.589
764.913,479.661,256.241,584.855,208.125
88.0,230.0,280.295,122.0,208.358
98.0,149.0,6.0,196.0,2.0
73.0,418.0,14.0,398.0,23.0
17.6663,25.6624,2.42669,44.7769,1.24633
7542.66,4685.15,1924.0,4883.77,1708.13
2325.04,1748.94,3398.52,1634.32,1779.01
732.457,739.7239999999998,161.46,592.606,80.1591
237.821,307.583,212.868,243.838,106.013
19.4875,27.3062,4.0,42.3681,4.0
31.0687,43.2232,4.00081,21.2373,8.0
2049.75,391.627,450.0,646.005,261.001
252.579,497.11,58.3293,311.706,65.7682
1134.27,782.1360000000002,467.004,1281.06,313.038
1533.62,1258.92,568.193,1449.35,485.0
3319.0,1904.0,1912.0,3802.0,1386.0
874.0,555.645,1547.0,780.9989999999998,792.0
683.0,1234.0,194.999,712.0,206.0
87.7129,82.5264,7.0451,55.2886,1.02893
2984.4,2106.86,2480.29,2637.92,1598.92
460.0,425.0,144.0,418.0,94.0
102.0,169.0,152.0,190.0,85.0
186.046,147.445,29.2894,154.184,31.3924
3293.0,2707.84,1141.0,1826.95,966.0
2392.6,1939.87,795.993,1733.59,956.475
917.676,469.439,626.479,1267.78,307.9790000000001
1345.78,202.9,1024.97,365.28,1003.4
272.265,276.423,9.02601,235.079,3.12493
293.001,40.0,106.0,86.0,56.0
272.879,331.631,10.6568,252.284,12.7472
665.0,556.0,193.0,664.0010000000002,151.0
514.88,860.419,93.3544,549.805,66.7993
637.3530000000002,353.291,19.1842,369.064,39.102
49.9909,24.452,49.0001,59.8641,34.7623
184.652,335.3590000000001,43.0119,213.914,30.0
3002.19,2742.22,3585.1,2397.46,2177.79
2109.69,1323.15,1100.89,1939.68,1074.87
620.992,851.072,786.459,678.0110000000002,629.927
763.5210000000002,329.6880000000001,176.06900000000005,634.856,151.433
182.52,125.271,211.336,119.488,172.424
30.9999,192.0,14.0,72.0,14.0
15.0,8.0,7.0,44.0,2.0
398.0,332.0,119.0,382.0,110.0
2455.58,980.45,417.483,1975.25,229.81
1932.83,1507.9,404.331,1573.25,414.295
11.6766,22.1854,1.0,14.0,2.41721
35.0,35.0,2.0,8.0,12.0
2918.44,1588.29,578.4069999999998,1981.9,503.144
952.0,1104.0,204.0,1582.0,214.0
55.3937,93.1526,18.0905,89.5296,27.7009
33.0,34.0,11.0,46.0,9.0
4497.93,3244.7,2007.03,3940.45,1503.1
331.256,555.864,26.7596,548.005,21.499
596.58,344.3,204.807,427.68,203.651
6048.7,3471.77,4595.88,3190.0,2364.76
1156.08,894.077,400.353,1310.83,266.355
116.0,381.0,8.0,145.0,25.0
578.196,420.056,101.552,531.205,75.0
1404.38,1164.2,233.022,1648.99,180.728
603.0,437.999,517.0,439.537,427.0
168.0,174.0,3.0,213.266,5.99999
1007.32,805.1510000000002,104.813,1139.13,104.585
877.0010000000002,374.001,292.0,508.999,153.0
1014.04,1101.29,714.0,2034.17,876.575
3379.63,4206.62,438.046,2627.06,851.1039999999998
402.026,265.23900000000003,76.0,375.585,71.0646
140.945,448.994,10.0,179.544,5.0
19.0,15.0,1.0,8.0,1.0
11986.5,4304.47,3506.37,9950.08,2068.01
255.0,127.0,110.0,174.0,99.0
1546.31,975.721,387.001,1328.09,322.0
603.925,677.138,277.05,666.442,200.523
107.0,99.0001,459.0,186.0,218.0
644.0,597.0,1092.0,257.0,893.0
56.0,258.0,2.0,503.0,2.0
36.8105,85.426,8.55751,53.5709,7.12029
223.759,145.151,205.565,276.027,146.61
3070.44,1988.79,455.867,2056.77,753.27
600.469,862.5939999999998,142.833,739.4839999999998,67.1003
21.0,52.0,15.0,34.0,16.0
16705.2,19669.5,2892.8,21839.2,2874.81
528.0,374.0,332.0,389.0,274.0
4675.0,2953.0,682.0,5323.0,618.0
2561.0,1447.0,1158.0,2338.0,743.0
114.601,260.579,42.6607,101.971,51.4646
165.0,139.0,8.0,118.0,6.0
8.0,23.3311,6.0,16.0,4.0
983.0,415.0,829.0,1330.0,292.0
44.8571,36.2876,1.1684,32.3914,3.2968800000000003
4739.95,3208.67,769.0,4059.29,633.0
4.27971,14.8136,10.0861,34.0,2.0
282.177,242.978,401.954,301.255,392.281
38.3989,22.0095,1.0,43.691,2.0
79.5043,110.604,4.56393,75.3204,4.84005
49.0,24.0,19.0,25.0,33.0
488.509,656.247,39.0462,862.452,20.5861
98.1885,72.3826,14.4387,43.1943,20.6021
869.562,685.5830000000002,630.6080000000002,694.298,475.91
482.038,391.909,572.0,403.956,335.0
2930.8,1927.19,701.7710000000002,3042.25,654.0
22.0,158.0,49.0,88.0,12.0
73.5151,69.3128,15.0,85.3646,12.0
57.3392,18.866,27.29,33.7144,27.2171
295.85,559.9119999999998,228.7,501.48800000000006,205.891
334.0,190.0,77.0,222.0,55.0
614.732,560.202,163.477,624.054,144.429
45.3446,43.9291,11.3566,38.4325,2.9955700000000003
494.0,295.0,363.0,445.0,199.0
75.0,164.0,15.0,40.0061,6.0
139.167,159.907,1.01348,167.419,4.04731
4993.91,4994.0,7411.99,3583.0,5126.0
58.6466,81.757,6.0,56.1717,4.00558
1661.58,1445.52,768.2769999999998,1498.73,820.158
109.0,14.0,43.0,27.0,11.0
47.0174,19.022,1.0,28.0,3.0
662.283,330.03,105.0,525.56,106.0
50.9999,87.0,10.0,46.0,6.0
1415.93,832.1,712.685,1028.42,587.928
237.0,91.0,251.0,72.0,209.0
11.0108,37.0273,6.0824,9.00833,7.084389999999999
186.482,112.856,15.0034,153.63,13.0552
