gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000251748.1,13.51424579254039,26.904978227390423,6.78598283192919,11.723935938996686
ENSG00000189401.2,15.669560084976851,18.2396091051464,20.554317873986523,25.93558450301266
ENSG00000225176.2,2.079114737313906,3.104420564698895,2.5447435619734464,6.394874148543647
ENSG00000107263.18,3028.2306148977045,5154.372944255066,4691.658880425044,3267.7806899058037
ENSG00000165661.16,833.1906771753868,731.8961227197017,696.0832162072386,806.1751385979453
ENSG00000137073.20,1948.0785309946973,1945.9956829129533,1590.5580334973429,2211.1556343419365
ENSG00000187609.15,245.43845518253798,227.203227868618,363.22651706184183,261.9809408681038
ENSG00000258682.1,44.11683956680064,45.87764450854772,37.995735773396326,35.62158063210429
ENSG00000226801.2,15.593360529854296,19.661330243093,11.027222101884934,19.184622445630943
ENSG00000123130.16,637.7902763757825,641.2646339470273,757.4870301098038,985.7719816227193
ENSG00000228352.2,24.15962511479819,24.425063599623456,25.608857186348978,16.208767760606154
ENSG00000233416.1,29.107606322394687,43.46188790578453,27.14393132771676,20.25043480372155
ENSG00000239964.3,11.435131055226485,6.20884112939779,14.69903258745642,9.32483495342905
ENSG00000198876.12,561.3609790747547,590.8747141476897,604.8007198956891,620.3027924087338
ENSG00000181555.19,4565.621611830786,4597.864165758592,4564.616799332789,4457.738871466805
ENSG00000165006.13,1351.2270633539943,1191.062689989476,1091.6949880866084,1601.8520254686982
ENSG00000173848.18,1307.0666663334468,570.7280594896487,1329.5691337813464,1162.023239655447
ENSG00000106648.13,30.374826754787513,34.78161756482995,30.406971172449914,23.621492711126333
ENSG00000227383.1,5.197786843284765,31.04420564698895,12.723717809867232,18.118810087540332
ENSG00000267058.1,166.07760610189746,197.31800589911666,147.1345280097427,132.1106392224051
ENSG00000164754.13,6279.176000456474,4964.237532735808,5448.872774725863,6253.057156176111
ENSG00000252164.1,3.1186721059708593,9.313261694096685,5.089487123946893,14.92137301326851
ENSG00000222686.1,13.23242178989749,18.62652338819337,19.090581377139394,11.723935938996686
ENSG00000120254.15,606.52143028395,530.8548817566561,733.8862300682081,758.5066808823428
ENSG00000186638.16,269.4522303985136,185.23042702703407,258.7155954673004,287.8300879888753
ENSG00000229207.1,2.079114737313906,6.20884112939779,1.6964957079822975,5.329061790453039
ENSG00000164978.17,483.3941764254832,321.82493187378543,395.2834999598753,719.4233417111603
ENSG00000164976.8,3479.086645684225,2476.2100192264265,2908.1753550159538,3306.7254734704343
ENSG00000164972.12,304.59030901648725,156.2558350898444,149.2916223024422,278.17702546164867
ENSG00000207032.1,1.039557368656953,4.174400504596566,4.2762379764114185,2.1316247161812156
ENSG00000164970.14,2130.0530483780967,1470.4605408123766,1703.2816908142267,2023.9776680140644
ENSG00000117298.14,1041.5117365100282,1590.3118707468518,1748.96832023019,1702.7098489148123
ENSG00000237159.5,57.17555132039555,123.14201573305617,62.77034119534501,66.0803662016177
