,gene_id,C_0083_BA9_mRNASeq,C_0010_BA9_mRNASeq,H_0006_BA9_mRNASeq,C_0053_BA9_mRNASeq,H_0689_BA9_mRNASeq,C_0024_BA9_mRNASeq,H_0709_BA9_mRNASeq,H_0014_BA9_mRNASeq,C_0029_BA9_mRNASeq_REPEAT,C_0021_BA9_mRNASeq_REPEAT,C_0074_BA9_mRNASeq,C_0031_BA9_mRNASeq,C_0107_BA9_mRNASeq,C_0005_BA9_mRNASeq,C_0082_BA9_mRNASeq,H_1106_BA9_mRNASeq,C_0032_BA9_mRNASeq,H_0821_BA9_mRNASeq,H_0695_BA9_mRNASeq,C_0019_BA9_mRNASeq,H_0723_BA9_mRNASeq,C_0060_BA9_mRNASeq,H_0750_BA9_mRNASeq,C_0014_BA9_mRNASeq_REPEAT,H_0010_BA9_mRNASeq,H_0002_BA9_mRNASeq,C_0022_BA9_mRNASeq,C_0037_BA9_mRNASeq,C_0029_BA9_mRNASeq,C_0018_BA9_mRNASeq,H_0009_BA9_mRNASeq,H_0013_BA9_mRNASeq,C_0077_BA9_mRNASeq,H_0012_BA9_mRNASeq,C_0002_BA9_mRNASeq,C_0039_BA9_mRNASeq,H_0726_BA9_mRNASeq,C_0020_BA9_mRNASeq,C_0006_BA9_mRNASeq,C_0034_BA9_mRNASeq,C_0076_BA9_mRNASeq,C_0075_BA9_mRNASeq,C_0071_BA9_mRNASeq,C_0015_BA9_mRNASeq,C_0103_BA9_mRNASeq,H_0001_BA9_mRNASeq,H_0007_BA9_mRNASeq,C_0025_BA9_mRNASeq,H_0003_BA9_mRNASeq,C_0113_CAP_mRNASeq,H_0513_BA9_mRNASeq,C_0023_BA9_mRNASeq,C_0033_BA9_mRNASeq,C_0013_BA9_mRNASeq,H_0700_BA9_mRNASeq,C_0061_BA9_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0036_BA9_mRNASeq,C_0016_BA9_mRNASeq,C_0011_BA9_mRNASeq,C_0065_BA9_mRNASeq,C_0009_BA9_mRNASeq,C_0114_CAP_mRNASeq,H_1105_BA9_mRNASeq,C_0038_BA9_mRNASeq,H_0740_BA9_mRNASeq,C_0003_BA9_mRNASeq,H_0656_BA9_mRNASeq,C_0054_BA9_mRNASeq,C_0004_BA9_mRNASeq,C_0026_BA9_mRNASeq,C_0017_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,C_0021_BA9_mRNASeq,C_0070_BA9_mRNASeq,C_0014_BA9_mRNASeq,H_0681_BA9_mRNASeq,H_0539_BA9_mRNASeq,C_0062_BA9_mRNASeq,H_0005_BA9_mRNASeq,C_0012_BA9_mRNASeq,C_0050_BA9_mRNASeq,H_0791_BA9_mRNASeq,C_0018_BA9_mRNASeq_REPEAT,H_1104_BA9_mRNASeq,C_0087_BA9_mRNASeq,H_0658_BA9_mRNASeq,C_0035_BA9_mRNASeq,H_0008_BA9_mRNASeq,H_0657_BA9_mRNASeq,H_0601_BA9_mRNASeq,C_0008_BA9_mRNASeq,C_0081_BA9_mRNASeq,C_0069_BA9_mRNASeq,Sliced_ids
14595,ENSG00000116251.9,6868.447582386046,5025.913580134813,11808.10039247267,9379.686915645609,8377.869026047361,5086.4123115281345,9791.385661114204,7177.7893326719895,8883.447033401908,6278.942445552623,7069.3956260942905,10421.9607806966,3052.825335344259,4762.47897836326,10235.227555012329,5246.936929589572,5729.312473031105,1913.329349968743,10755.459654160732,5903.689044313571,8683.325330692562,8531.711610442679,11097.90554153834,7056.948717117134,7172.1965854645,7134.586771682967,6864.831183078928,7623.494056307018,8616.967801151914,6618.814734039405,6173.382218929517,10020.870571688067,6635.448026626899,7525.124350522718,5417.6968350605375,8360.273708272827,7110.504160708099,5799.473397039436,5057.297405756477,6790.816906956836,7622.834228402376,7072.4605560854525,8623.65942870813,4779.469397388321,5009.408484607415,14049.720660917652,7153.489297226487,5370.9943893261625,12232.643080290018,5793.519684343636,9484.754357615662,6485.531169803504,8221.600058029424,5574.962695764021,6789.040783570316,7113.901411284854,4713.740525274676,4503.733000688524,6361.076375961884,6099.121434578821,7032.888362765732,9643.201013694488,8156.526431550388,3757.382096508673,8764.507942621061,8252.009491012555,8417.989879047333,6146.342818273367,11448.784582628445,6706.817300979284,4666.391991502896,5534.804084223638,5713.357464555133,5039.1043972116295,8610.594888542359,6208.526418700125,9188.969538236137,5751.342800905086,10813.621987787714,7754.576681521909,6121.855486135689,6775.895413306298,6553.666931958806,6115.307125870243,4237.758535852366,6028.568479465544,8404.064411429028,6918.464859231491,5975.239568163463,7433.9217081313955,6993.740036708397,6745.823109716225,5713.312027135636,4899.942577089937,7612.10789369785,8888.966732111472,ENSG00000116251
14697,ENSG00000166938.12,1321.405028418602,748.4553126224614,751.6300229626462,794.4680087432886,1411.077326847573,995.6127853101567,713.9701967197153,1040.8923237995507,863.2942981898187,1224.7168785523438,1199.2968873379139,987.4610434667196,1108.3046754093941,1071.5868375234893,828.9526341525976,1067.0528696943538,1167.4657906047369,870.328014174774,1224.982168358184,1060.271239322005,912.5467552747067,759.5987922830675,853.2774019960199,1135.9937242133335,1275.6586805002262,1218.5845800247755,1000.8477834770993,962.2803185850003,1172.4826860669305,1375.6858066030688,1125.6695168400604,1214.9142767172204,1280.85702747884,982.6469940574492,976.5480964519667,839.4366322922093,932.7081901780824,1085.7522094859244,1277.1409122566224,1109.6023448884646,1280.3361627255404,949.5869089474584,1336.2117798213526,1190.095375197048,1077.4198032332865,686.7496478338992,1088.6843312888068,1185.1852336803472,753.9719816202797,1142.6037438446476,789.9970736621473,891.0172345975673,908.9422244730548,884.2779893175722,1055.4498749064273,652.0707669242704,834.4386348294081,879.0902281279257,1001.4437970736373,1046.2852947080091,1543.3863237182309,1023.0305103026055,1610.0731227395704,1179.4492998934184,922.2216911156855,1119.08095252801,888.1562030958693,1436.0204279515306,892.5106783817952,1224.0706090298222,1044.553540007544,1090.011446766592,1251.9523563130886,961.013937043356,926.7266180002847,1227.7941620691233,816.8932163970408,1008.344062950852,1179.3730972088122,1214.3583293137087,1442.9840515511285,1214.5310243026704,1421.544881927889,1109.6804587602523,971.3018238433192,1187.7718084747544,877.9717612715683,1271.385918146015,1125.4935580886154,1227.0076212733102,944.4709183943293,1087.7198703705294,1103.6294852079423,1089.5105944640725,1272.3422944323922,894.8823170474662,ENSG00000166938
14728,ENSG00000198899.2,277383.0626124182,484965.2855268677,320415.2694941013,255197.4054080227,1405628.1541015296,305583.4100305829,362286.1984245585,17204.43165305821,423579.1103051428,327547.0100531399,22731.820032827232,215887.28224289973,13518.891277356364,294338.7343135567,274373.4425053451,16510.021131295267,169278.10060426252,8374.833728576712,474899.4088411724,481345.62507599156,274078.73396763083,871675.9368285545,395139.9945774017,271347.8889524327,238711.23740490238,685390.2091373642,673936.1476109122,229212.0055586282,845920.7772075938,193981.78371453538,392502.9036250901,242353.4583768636,210054.10450053774,562305.6090121673,684262.802738297,409930.4364564772,265159.34228180896,331964.9127842999,296053.63527155604,283970.7551349353,335688.0277154268,573595.2426385,247561.96543437173,311155.82492811716,33734.812013813425,269165.17668644054,188863.24586960435,274071.0910523623,199608.35786591106,28719.90314442465,527433.8697685673,725313.0386111252,232779.8196029793,261872.35158770985,266780.0693807664,488744.8336413333,13751.112521147275,25576.50355867508,224332.1768326336,383424.9506868025,736253.2743534505,219604.39140142847,181442.0466596736,31676.535244512157,238749.16331957426,197149.6893348692,708626.6907612714,312120.5306064524,887840.8145793547,20780.349933511767,350728.6708168746,554971.785915649,223734.71306409175,15967.053829506653,15260.420016195332,326323.5485312112,907875.4837081458,361751.99970163614,498623.94453184784,674623.5662553409,269965.9877549655,355048.21291333257,143764.31595164665,178278.33807102925,12440.09153051376,296661.21025975386,434027.67406958796,288144.47538630746,326053.6236036468,331749.96710984263,361446.8461934406,366203.3534390093,321143.6484920939,313060.6762295261,359024.6692728961,337681.08088043716,ENSG00000198899
14821,ENSG00000101361.15,2537.559615946803,2934.119003754666,3262.2042199930515,3153.280201277952,1745.2333330970364,2660.247282779096,4596.258308073997,1970.1751221117886,2789.6662099480004,2745.466686813247,1695.006766887093,3988.104860349984,1652.8181200112529,2578.600619785123,3317.8264926784163,1558.1862613064625,2409.901923487429,1424.4237954674459,1611.6743824277548,2517.597692277328,2659.854849842235,2175.7234062746074,2675.935393007074,2507.5287771630233,3001.6891171759444,2083.091028228604,2470.959625773873,3177.4645757075136,2108.0715791631446,2990.6591837751726,2493.9480358543938,3448.818283856697,2206.192747836119,3194.638156333406,2501.8843396527027,2832.1483874534706,2601.195264567102,2879.054451806554,2536.860898074479,2298.5951233958,2687.852273175283,2325.629923532906,2442.9188428265397,2509.658656391306,1876.54328651432,3809.623949486001,2309.147736197563,2646.904816741759,3773.0959050968895,1413.3201116160526,2849.7368335876045,2618.4354070120576,3444.716005767748,2374.3549974204925,2336.023529666123,2269.5161114887874,2073.786376167628,1169.145004922161,3038.4659516307693,2371.1087126077123,2238.9856344310397,1932.444461290808,3663.0374362713173,1271.5483044761086,3601.2582140472673,2584.684675527009,2183.9421694815874,2803.062097144084,2739.9029178599467,1862.2000521317568,2591.2308600935644,2364.828397507548,2688.4038128043826,1556.275451297735,1637.6498305698115,2617.0147997066088,2759.463558355235,2541.1692184285844,3201.383191454128,2819.6042474618725,2893.2056749545372,2302.165524022056,2694.6292745400856,2458.1217058833354,1900.9374003680612,2688.9254402934907,2330.056257252695,2268.524628902603,2260.1649153668177,2738.6138085350667,2775.7377123469323,2388.143273981802,2287.7384007269134,2582.188373766261,2059.4503245348333,3290.517247876741,ENSG00000101361
14986,ENSG00000174748.18,20468.153128345468,18349.857438313196,22678.802096258627,23064.820665334657,14607.415741226798,18052.008910139888,20646.8852162017,17376.461958070733,20727.258524508532,21451.437847290214,14999.967065906465,26026.803779411366,11226.178970216912,16921.924460091283,25501.054880136828,13242.194880640982,18334.687720384405,6717.646904583891,24483.745898765585,18084.091067927297,22738.33038798645,28986.678496695116,22636.64907183346,21345.433247598507,20252.7376480035,13844.270316585213,22808.15545881749,22056.082867383524,25092.808431718222,19682.09068767681,15080.884096692895,29936.336474599328,21201.75598135015,18805.88881070213,18887.724901157904,21556.7969014552,21450.10645043647,19955.470518326834,15741.209569637993,23718.909595066918,24264.556304736474,19138.047734180996,20567.456458382392,16866.117902605478,12401.158259535772,25398.31425746248,21176.11350428525,17081.252622307955,20461.26644621916,12874.963746173476,25603.302262654848,16182.316667461624,20467.831837974398,19034.88835805626,17719.157985249713,22753.26072734198,11992.563913153115,9713.128522205066,19571.83956237642,18892.80434811837,22332.966519308287,20866.001507990084,14476.27502610837,10207.99920139999,22004.865379843726,23341.046113712437,21823.701368054128,13275.623185874983,24807.74928730832,16261.09460388501,17463.272020162312,19818.367605169224,18254.649149536475,12275.350089925956,15739.248133409064,19924.3895745824,21078.104731004438,20661.36843768807,20219.658305449968,21131.07183192181,19503.43307593881,17924.624918737245,17096.77515141021,19404.532734798402,10892.9312936298,20509.274843350337,22581.116680982974,21155.962890545743,18726.490474777293,22911.88987970896,16275.624591500766,19574.060556217395,17407.844557271987,17458.983588332263,21569.5257046135,26565.594919953033,ENSG00000174748
15017,ENSG00000109536.11,1340.7012414699009,998.7498136251912,2034.7371839237194,2136.863219146173,1044.8929183134617,1333.7811766087675,1291.3883932604688,2965.039609099617,1314.744347531187,1608.4898616452977,2194.930751657814,1644.8711101286374,2366.6079416639873,1234.5244249832986,2238.1970080550227,2718.0796897941973,1706.5617386955596,2144.0115693867247,1636.9276023428931,1394.3163517217938,1430.9820595520646,1073.3112318915648,2081.5611532697067,1667.2959655029638,1619.8035754834386,1254.304856861105,1631.0943281032528,1854.6225235489615,1217.6966173086255,936.4926131325333,1433.8971448748637,2090.0729456256367,2692.604827754108,1325.680443074664,1143.6138958119673,1300.8610566631696,1803.9289159772852,1980.216768655608,1368.084053665771,2060.8094209755445,2023.9629464667487,1184.646060942373,1361.5846554075792,1494.7272119056513,2839.661147502331,2298.503913473229,1561.4568276396174,1648.8260773972047,2240.305612262553,2969.4019461045586,1320.8304054088578,1193.9979711057847,2082.484348519898,1451.8556837542005,1763.7198445154056,1680.2672010876984,3017.0533911290217,3166.596230108942,2508.744268870929,1600.0352738397742,1749.2384452824033,2716.9955136205217,2199.045512659709,2794.174450591151,1466.9497027960754,2425.6840445575367,1593.1621476287894,1290.8838605268809,1283.0764883636825,2814.923810004368,1469.1987225894131,1326.7608671730654,1673.4549404586123,2842.350785985053,2214.041508896309,1345.619686582904,1717.8117515588879,1154.3532834996656,1410.9054476493384,2478.611683789461,1676.3091481541885,2069.1320838818924,1260.2462057754665,1554.2216195524136,2475.6152949594266,1171.851625190597,1493.2050662675724,2013.5467426853227,1386.3399733696897,1791.215120158083,1138.6844889396334,1380.3863741708108,1304.6194578608035,1536.88235812784,1917.3251122506426,1988.020837258864,ENSG00000109536
15125,ENSG00000203811.1,6.724981314346651,8.00942403208735,11.829867348393718,5.755716970964353,18.725679539667773,13.411206306153348,2.592807226903705,20.238859413238448,4.501536069533427,8.078304618503763,18.72935654018887,2.5637018549386497,41.84692598093,13.177320946822565,4.554117623551998,23.915688414022533,10.147926343631696,86.86193823061016,10.050123699946317,19.57086949975268,10.2888202143107,11.126830952623877,13.451627530898314,14.044754029779966,4.305631910261105,5.326085015357225,8.896878153290471,9.07847021630718,6.909820205655537,144.2004588444793,19.676118626070174,8.640789072137077,8.903965250984305,52.0926339865753,15.191309839454329,10.997617628794913,10.695704212858152,19.694836224922426,28.144761559069263,13.924387979564493,9.721821863017727,10.528521271248758,22.977633459815323,18.42675332292885,22.075584233360942,3.079728334265158,28.088486973635693,16.634778732907822,0.0,46.442864492537794,4.340939460709454,17.148983427013068,7.022185373136227,29.92372442128671,10.156977315906344,2.0631964649898067,111.6582923718495,184.6977213589823,8.259968921246347,16.208750965091774,53.645521955776395,8.916884837978943,23.850226320451565,41.7006658940496,18.595137077696734,8.011659700012189,17.326166592249436,120.41451433103016,10.02617352615521,20.493616191690442,17.765964756305817,15.356028555243814,14.6344759637044,26.504945408476928,60.18231674354031,12.570290666477305,9.767454933662057,25.703514244454688,9.959476428668424,7.647511520238568,8.6605568702753,18.7798491080282,14.059962708032858,16.847954666372495,75.90657954566845,5.304763034336127,20.51105860257654,9.245381370473927,21.978103850490545,6.94759038143121,21.24097279563671,2.190387689239051,14.65393851256877,27.946171573551364,3.340909736134268,1.2694896789647918,ENSG00000203811
15140,ENSG00000183751.14,720.3459251541539,1010.8306948735897,1210.9525412509745,808.7251328550698,775.8985317261341,1038.0938377029865,735.5935588618286,418.1130397827536,931.4102558408357,830.3641107898402,315.4847733055575,1171.7860794330988,442.08607546959024,917.0516641073089,896.6268220385801,272.60435698929473,844.7766677585922,528.010386145154,574.532680612004,1078.394397834321,1120.3582913788666,732.36972512185,729.2971921577498,581.0120276294942,781.308788539133,687.0992906400699,1056.086720555249,925.7025568521514,1004.4480602557587,1397.4930593583779,513.5085736605935,947.1118051444721,685.7894861248353,535.2361373066634,962.9800443376568,886.689729370598,578.0634525134798,1159.199265037593,924.6402765657864,677.4139774584387,814.1266582284236,730.7725661846177,864.9672370366711,965.156756001876,374.7099194996506,1060.689235604263,806.2866915746699,1050.3953653176914,1013.7191416375892,420.2997278578508,1165.6887099661326,942.3913016990417,930.3007296506493,933.730803983874,731.0941117931602,563.4597798673024,297.387267391302,449.9402114706835,941.7504407937378,1062.9224198057498,863.9486702473268,797.1407704749424,1313.3242836202012,452.0271858086859,1325.9283154515076,776.0857774510882,659.815076166043,1127.3798598867338,1090.2461306187258,258.61967145778823,945.7074017120584,1082.7769145936454,983.0284082727376,315.2426999568223,339.26235749464735,1142.2240034055235,1012.8535687016142,906.26525617039,675.4718130065015,883.2942305975722,840.9620956520345,606.7379859022267,1103.9829798734734,702.1574109731404,276.6363367648684,798.5967097324085,828.5783973487503,686.4384244204415,567.0622786824,899.8418006169609,562.0449243100336,928.6707044852403,861.6274486403171,888.7960186136916,562.1447837980738,929.1966230698848,ENSG00000183751
15198,ENSG00000115946.7,430.29299774550657,289.9825319857278,323.2127965246495,351.53872781505027,331.21944518405274,328.31986813165867,382.2435709600991,464.0630348275021,298.7386535653536,369.5268919782797,446.42638721715286,384.3132647856913,321.99325795574117,296.09001236975945,421.7313300584587,376.6742337916156,440.463584757324,228.24699607644368,400.4426105863156,433.252050151825,303.88570982224013,279.11826626671655,341.5067914689741,369.01402810982813,442.75183543343127,374.81317257295797,265.2562702638839,443.5631606045093,338.34248550471716,339.71327891459913,314.56579774722616,460.9085861683081,440.67153741240617,396.5871632452833,245.98248433307515,321.67507868147555,465.15703187353796,285.33513912574415,337.4049600267361,369.6882164303666,399.6715038910307,394.46571910216585,340.92298746529576,334.10065089689135,344.0995660689085,329.4693371996866,349.24584378206106,303.5516754692955,355.84095245440034,631.3916534204533,294.7277125693725,269.87033675651213,487.0375160779043,260.6252238683502,455.5554997493697,217.86776975282157,405.4298696649361,439.6383349281427,371.4450288626232,315.7684663905833,288.4868185033306,581.2556362234054,395.4417081953213,471.72167271829824,459.3226132088709,413.97724745599913,282.2610025437646,310.24603706780493,326.90650462692696,439.93148388014635,339.9240421609734,240.58965602756916,259.81415210302794,411.9889154673642,616.9351727854413,305.98960691500963,334.7042139245204,318.147578275061,325.7620222708668,312.0716701058744,382.89672004097457,344.77937670495834,342.8086513652298,373.15536691227766,357.2793682169475,383.1948625483045,290.3217278843094,352.69670131299546,380.004841425886,427.9551459188973,381.1847347414843,346.228382060952,335.3114210445986,286.8896037796124,403.24962950043516,442.75928058771103,ENSG00000115946
15219,ENSG00000145912.8,1435.613144419713,1499.444273047073,2505.1494930591252,1917.8219487015326,1270.7995162800134,1528.4230091915736,3126.2689284402722,818.4205537878759,1340.9175643926171,1282.6956781496424,1453.3980675186567,2641.392275950711,573.9487299655896,1208.3405184894082,2380.3644159486525,1163.6571236326458,1311.1227767355085,448.1242335684749,1054.632571644094,1554.4854885657678,2009.8866555649795,1187.2328626449678,1785.888123569617,1271.3311347756826,1420.329548600187,873.5465898365605,2007.6457990631188,2108.1297258691234,1814.32291552534,908.589083648504,978.3556464440873,1422.832991620604,1443.856620810895,1137.4002586278573,1383.7728139324804,1433.984599579344,1675.9826239013912,1889.11164232882,1429.770865222248,1076.3123465496287,1792.8520935879053,1407.5127500013018,1361.157944692675,1588.3928196986926,736.3288712738167,2867.9764797621997,1254.3239497753882,1600.3593738146326,2445.8105693874068,1009.3309356391003,2415.794554182872,1665.0483915019079,2117.9247011370503,1414.1645314248285,1408.7237546290924,1190.3075573677788,727.6182507104503,619.6594762674364,1510.0371836094705,1541.9847900262241,1474.1192515721787,1556.5361631301478,1496.720765613151,741.8499906820365,2326.0656970490845,1643.3886145574234,1273.8873821708312,1455.2404953807873,2363.659449179419,1152.8579544865468,1427.3509295905396,1502.0161498683524,1348.0847034176516,822.3574688990102,1215.9995235979322,1547.8577058484289,1427.308737080294,1641.901669353764,1117.9240152417783,1621.5184926612278,1504.0749917954424,1237.262454745647,1395.900098281094,1401.2279930839277,694.2750078990758,1422.148027694023,1770.8865124370666,1475.7185784138785,1188.5689500285487,1897.7658926442139,1324.106669231387,1570.5984841887168,1663.4961360263787,1197.683381204566,1492.0972140059025,2483.6994298590616,ENSG00000145912
15236,ENSG00000166197.16,3117.701337331108,1954.2994638293133,2069.7535912749645,2127.0571828252705,2160.9434188776613,3100.3706874918607,1919.8312182250102,2496.3854668559884,1758.1713734434838,2315.561965341019,2835.6245801845953,2392.4465710287477,2479.9909591850915,3456.0534531320845,3091.3350428670965,2523.4052350121565,2972.179490572093,1926.8630677404049,2123.317043515931,3201.4625978357926,2609.3284347841736,1527.7994808025865,2519.5211193919768,2534.5379195279847,2986.621477290514,1697.2457582271688,2938.3422914267326,2986.211469817309,1929.395996598747,3476.6195287217506,2084.4388169493086,3186.569547781511,3542.6544548940233,2141.6451461696706,1794.1770857421575,1787.8984087955155,3462.8411959549553,3606.609822408549,2715.2531532737025,2509.603156624585,3908.172388933127,1839.5790362199716,2143.400744864938,3003.7141319062293,2261.379440841796,2012.0891783865698,3109.0031267479244,2830.5513047811573,1952.1295484629682,2349.4625566813243,2159.5204613816063,1711.6829083087414,2313.202749367478,3207.1328924278173,2952.495281629166,2109.412065805578,2498.180549663952,1839.1699662147614,2316.018084914645,2716.123554578951,2639.6878800981062,2540.531414197759,2214.945174319651,2000.276481439899,2634.311086007037,3176.31493029714,2373.262233709093,1898.3607879745907,1978.0762528940106,2964.712615407689,2663.855232968482,2470.4778739676253,2824.964127783832,2524.694949207459,2110.032510853284,2582.296854056338,1606.9038761831125,2576.517785609198,2526.3506956732863,3133.4847202925343,3049.9893473213237,2150.2243066412907,3025.0609534578966,3051.489767283458,2606.221499549205,3244.1573045540053,2950.857630957345,3382.836383554461,3119.045165196993,3539.4814997764092,2102.2664495527906,2498.274797250271,2925.6157242152003,2713.2753984301057,2848.9834152441426,2927.44319969281,ENSG00000166197
15334,ENSG00000270882.2,31.030946779163465,16.71540097416523,32.655828301077534,4.730304016381659,44.679096868056504,5.490155432593727,55.20414288205186,953.8807966760204,69.83490135299749,35.492628653170314,869.6920521367082,0.0008397518228733165,391.03583964545334,40.61885075301159,3.9636793097368974,735.4630917709729,15.163146306465276,463.8647931942788,122.82712997508938,29.925588550330684,1.3723497639068307,0.0,47.31706960843122,17.122607857121515,42.700722801314924,114.9130064275622,7.763487051586491,44.39553505178538,16.500915271144677,55.92950704063829,4.028562312946455,17.411435801435616,84.63167190198509,32.86858948548245,56.246096298037614,11.835112396031525,3.7530199295314826,52.47894872970733,25.425694502408536,35.99797046883072,2.570477477215781,10.578032556549617,60.78805960871206,16.498163717816993,559.7843514077513,5.702609767425424,33.30215306717091,60.50286779324068,15.17720886707408,992.54775931366,4.917187646121593,0.0,9.635301981135925,100.51898356994387,87.57509336925983,61.3081305407479,978.3304986406532,975.7893958024761,23.7198576873555,43.22769683276631,46.61364276903679,0.7621594242593277,27.0245326183142,428.5478620273294,72.76297799766151,14.177679517747723,11.94017980074852,63.171083118230655,184.6117182217841,923.1571070881167,10.86351597098409,30.31255467159441,63.34625369165371,805.4575992296051,1138.5525103780278,9.818270945012733,142.715119748459,11.508825778850062,30.87216042407867,43.43507243074768,55.333424489835465,10.118260754745217,24.193916902116808,52.66667522155034,805.5903302395778,2.396220404421121,16.91235234863728,3.9332479984701387,29.232696978099106,12.806051230704242,23.470991563193373,18.51086366144068,15.341242708663568,74.42172009544873,3.1564570347080645,104.70941295553448,ENSG00000270882
15434,ENSG00000148308.17,1093.9302938003884,1292.1870771767592,1553.9713748849986,1485.4013279140595,1602.9181685955616,1232.5893688770234,1700.4923499040524,648.4219188933703,1574.2514711739755,1058.157967882582,560.9442283786567,1402.8576550224288,630.8815929432969,1468.6138199257157,1566.0092468187472,606.9679041135638,929.2376634978135,870.387224190025,957.5026943221584,1383.9771414865686,1468.8768708456103,1140.0722176073082,1185.6201940024328,1058.7583807064898,980.4728525447418,1506.690272122166,1257.4254456650533,1199.5685312480555,1519.4931895392467,2211.20665917448,1122.7685191001292,1054.9326515326368,938.1473834256393,1168.3607702414365,1482.0825824648364,2140.869565072076,1191.0736211438839,1155.1280716652816,1521.870480561654,1152.5108820008766,843.4837825913478,1159.931609045105,1980.9224341898773,1057.4544811524345,552.0343864260642,1818.066293327865,1341.2067925605324,1398.641006734836,2268.070083525636,627.4339928501677,1418.216370030059,1781.3506534809824,1492.6477411356493,1554.6274905817447,956.4890293491158,1273.4048581917086,470.7254151443945,825.3930682590005,1295.119956186221,1168.187837412686,1158.5736535213202,1181.103397288476,4166.934405801795,647.9326955566104,1435.9578076665812,1109.3067276939953,1153.6691413863648,2850.7922566929774,1622.5571425765736,529.5279318507761,1159.841374772685,1470.4932944501475,1708.023044071321,485.7921337553682,511.3945353876729,1728.7142592755456,1318.9214952357859,1269.9300061183549,2385.813447162332,994.176497631014,1040.9706618771525,1198.457692149413,2222.042475628952,974.7015523830277,555.4490652349351,1038.5547185000285,1441.2437178077114,904.1009782284506,1116.4564148253048,1015.611393940126,1480.6006685120444,1367.5555170909893,1349.8846119297448,1628.4172632810419,782.1283254974985,1149.522904302619,ENSG00000148308
15498,ENSG00000114767.6,244.7893198422181,344.4052333797561,441.9638441359892,365.3814403049223,310.846280358485,381.6028412052506,386.9236216448351,159.57562229668775,372.9844171899125,312.3316139297188,173.2465479967471,504.53652505192633,186.3621170437826,266.6448737092432,365.5438412504404,153.1832159635317,281.13878354233213,141.25817924172418,269.5260446803785,486.68139607238464,373.5345684649543,329.5253782123225,281.545692507174,216.07313891969181,319.64921756947126,241.44918736286087,381.9726353812709,405.50500299505416,417.41018447817254,349.2295668881318,169.70652314985526,299.8542152104962,244.61185521887302,297.8585805642441,390.48443719908937,365.5398621380404,266.10912081591084,408.09330693739713,361.70567605911583,254.92341070279602,278.6922267398416,308.9306487158483,306.08287819089657,362.2702888767938,151.31907039090083,478.3844679225213,294.43952057940817,357.97757451158026,466.2516381076339,174.84372514837762,397.52631460129606,398.7138646780538,305.9526619935303,352.3604805515812,277.3199955822921,203.018532154997,136.21385044532678,165.0786136518001,340.29937624280814,342.6993061190833,314.62546696821505,372.1040396087499,458.6440863444888,164.72865141269756,448.34941620668786,347.5827746774519,284.82527519941755,386.18038180468034,379.5767944742561,130.3700987231394,370.03515558785483,421.36942355589036,340.38168062041836,129.755553641499,179.7937670019679,385.48891377197066,340.9156851039466,383.59741421925565,264.47560940250344,301.2454537972237,335.44413622661307,263.7631245542512,398.0343359813022,278.60356345518244,136.21366722382606,313.57043714075775,311.7680907591634,240.37991563232217,288.34464886826765,357.485105080915,329.4828639515956,374.23333149479765,284.4588064204526,331.1077433319537,211.0358085366032,353.5528755916945,ENSG00000114767
15559,ENSG00000276410.3,0.8966641752462201,4.004712016043675,0.0,0.0,0.0,0.0,0.0,64.60866658841505,0.0,0.0,89.90091139290656,0.0,22.149595878154496,0.0,0.0,53.53176901951376,0.0,46.522154840088795,3.6545904363441153,1.4770300336035953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0029509674688666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302914151670603,0.0,0.0,0.0,0.0,0.0,55.11003180903179,0.0,0.0,1.3307716524594062,0.0,29.14062085806293,2.1286549643978367,0.0,0.0,0.8156492605360676,0.0,0.0,95.44235779502488,65.06039479218005,0.0,0.0,0.9893882609063368,0.5944153987360222,6.115254484593184,24.3170866371125,2.066126341966304,0.0,0.0,2.169552706767867,0.0,60.356527186638615,0.0,1.2284822844195051,1.0191068282048454,65.66896922100254,89.0487996943709,0.0,0.0,1.3092061918745923,1.1065925079602654,1.330002003519751,0.0,0.0,0.0,0.0,42.37758535852365,2.3576724597049448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255956514763296,0.0,ENSG00000276410
